中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
贺鹏,,,汉族,内地,1989-08-12,新乡,185CM,67KG,,狮子座,北京电影学院,演员,,贺鹏的新浪微博,《陈情令》《我叫赵甲第》《热血传奇(又名艳势番)》,肖战 王一博,https://image.ijq.tv/201907/01/18-05-26-54-47.png,images/18-05-26-54-47.png,贺鹏,https://www.ijq.tv/mingxing/15619754115828.html,https://image.ijq.tv/201907/01/18-05-26-54-47.png
曹峻祥,,,汉族,内地,1999-2-21,,185CM,68KG,,双鱼座,,演员,,曹峻祥的新浪微博,《陈情令》《神探柯晨》《明天的我们》,肖战 王一博 黄志忠,https://image.ijq.tv/201907/01/16-52-50-17-47.png,images/16-52-50-17-47.png,曹峻祥,https://www.ijq.tv/mingxing/15619711385827.html,https://image.ijq.tv/201907/01/16-52-50-17-47.png
郑景文,,,汉族,内地,1995-1-18,新疆乌鲁木齐市,167CM,45KG,,魔羯座,,演员,,郑景文的新浪微博,《筑梦情缘(又名巨匠)》《趁我们还年轻》《我的高考我的班》,杨幂 姚奕辰 黄柏钧,https://image.ijq.tv/201907/01/16-18-31-77-47.png,images/16-18-31-77-47.png,郑景文,https://www.ijq.tv/mingxing/15619690225826.html,https://image.ijq.tv/201907/01/16-18-31-77-47.png
沈驰,,沈小驰,汉族,内地,1993-8-31,哈尔滨,180CM,70KG,,处女座,,"演员,模特",寰球梦工场签约艺人,沈驰的新浪微博,《神探柯晨》《知否知否应是绿肥红瘦》《我女朋友的男朋友》,黄志忠 冯绍峰,https://image.ijq.tv/201907/01/15-45-02-97-47.png,images/15-45-02-97-47.png,沈驰,https://www.ijq.tv/mingxing/15619669655825.html,https://image.ijq.tv/201907/01/15-45-02-97-47.png
周尔宓,,,汉族,内地,1996-2-13,,180CM,68KG,,水瓶座,中央戏剧学院2014级表演本科一班,演员,,周尔宓的新浪微博,《神探柯晨》,黄志忠,https://image.ijq.tv/201907/01/15-13-21-79-47.png,images/15-13-21-79-47.png,周尔宓,https://www.ijq.tv/mingxing/15619651355824.html,https://image.ijq.tv/201907/01/15-13-21-79-47.png
刘非凡,,,汉族,内地,1994-10-12,太原,180CM,68KG,,天秤座,浙江传媒学院,演员,一禾艺果影视文化工作室,刘非凡的新浪微博,《神探柯晨》《乔家大院》《爱情也包邮》,黄志忠,https://image.ijq.tv/201907/01/14-45-42-49-47.png,images/14-45-42-49-47.png,刘非凡,https://www.ijq.tv/mingxing/15619635045823.html,https://image.ijq.tv/201907/01/14-45-42-49-47.png
王浠言,,,汉族,内地,,,167CM,45KG,,,,演员,,王浠言的新浪微博,《神探柯晨》《我心深触》《趁我们还年轻》《非常24小时》,黄志忠,https://image.ijq.tv/201907/01/14-22-11-68-47.png,images/14-22-11-68-47.png,王浠言,https://www.ijq.tv/mingxing/15619620785822.html,https://image.ijq.tv/201907/01/14-22-11-68-47.png
张子贤,,,汉族,内地,,,182CM,70KG,,,,演员,西藏一格万象影视传媒有限公司,张子贤的新浪微博,《英格力士》《动物管理局》《北京女子图鉴》《二代妖精》,陈赫 王子文,https://image.ijq.tv/201907/01/14-03-41-71-47.png,images/14-03-41-71-47.png,张子贤,https://www.ijq.tv/mingxing/15619604255821.html,https://image.ijq.tv/201907/01/14-03-41-71-47.png
孔雁,,,汉族,内地,1986-7-26,上海,171CM,47KG,,狮子座,中央戏剧学院04表演本科人艺班,演员,,孔雁的新浪微博,《不结婚》《动物管理局》,,https://image.ijq.tv/201907/01/11-43-20-52-47.png,images/11-43-20-52-47.png,孔雁,https://www.ijq.tv/mingxing/15619523495820.html,https://image.ijq.tv/201907/01/11-43-20-52-47.png
龙斌,,"龙叔,空巢老人,央视旁白哥",,内地,6-3,内蒙古,183CM,73KG,,双子座,北京广播学院播音系,"演员,主持人",,龙斌的新浪微博,《动物管理局》《第十放映室》,陈赫 王子文 唐晓天,https://image.ijq.tv/201907/01/10-51-36-20-47.png,images/10-51-36-20-47.png,龙斌,https://www.ijq.tv/mingxing/15619494725819.html,https://image.ijq.tv/201907/01/10-51-36-20-47.png
黄天元,,,汉族,内地,1997-4-25,南京,175CM,60KG,,金牛座,皇家墨尔本理工大学,演员,北京时代畅毅文化有限公司,黄天元的新浪微博,《金陵十三钗》《钢刀》《动物管理局》,王子文 唐晓天 陈赫,https://image.ijq.tv/201907/01/10-08-24-26-47.png,images/10-08-24-26-47.png,黄天元,https://www.ijq.tv/mingxing/15619466765818.html,https://image.ijq.tv/201907/01/10-08-24-26-47.png
毛凡,Michael Mao,,汉族,内地,1983-10-2,南京市玄武区,180CM,72KG,B型,天秤座,上海戏剧学院|奥克兰理工大学,演员,,毛凡的新浪微博,《鸽友》《白发》《建军大业》《人民的名义》《一本万利》,张雪迎 吴刚,https://image.ijq.tv/201907/01/09-26-55-84-47.png,images/09-26-55-84-47.png,毛凡,https://www.ijq.tv/mingxing/15619443915817.html,https://image.ijq.tv/201907/01/09-26-55-84-47.png
金泽,,,汉族,内地,1994-1-3,威海,183CM,65KG,A型,水瓶座,北京服装学院,"演员,模特",上海剧合影视文化有限公司,金泽的新浪微博,《看见你的声音》《乔安你好》《我在2000年》《冒牌太子妃》,李凯馨 赵弈钦,https://image.ijq.tv/201906/26/16-13-51-36-53.jpg,images/16-13-51-36-53.jpg,金泽,https://www.ijq.tv/mingxing/15615359045816.html,https://image.ijq.tv/201906/26/16-13-51-36-53.jpg
刘胤君,,"胤君,君君",汉族,内地,1998-10-10,哈尔滨,183CM,60KG,,天秤座,中国传媒大学南广学院表演系,演员,睿智星河,刘胤君的新浪微博,《陈情令》《神探柯晨》《烈火军校》《满满喜欢你》,吴刚 李倩,https://image.ijq.tv/201906/25/14-33-38-33-47.png,images/14-33-38-33-47.png,刘胤君,https://www.ijq.tv/mingxing/15614443475815.html,https://image.ijq.tv/201906/25/14-33-38-33-47.png
曾可妮,,,汉族,内地,,武汉,165CM,45KG,AB型,双子座,上海戏剧学院2011级,演员,,曾可妮的新浪微博,《惹不起的殿下大人》,唐晓天 黄日莹,https://image.ijq.tv/201906/17/12-18-03-35-53.jpg,images/12-18-03-35-53.jpg,曾可妮,https://www.ijq.tv/mingxing/15607441505814.html,https://image.ijq.tv/201906/17/12-18-03-35-53.jpg
卢东旭,,,汉族,内地,1998-8-24,河北,183CM,57KG,,处女座,南京艺术学院,演员,当代星光,卢东旭的新浪微博,《我的盖世英雄》,任宥纶 章乐韵 廖语辰,https://image.ijq.tv/201906/13/14-38-18-54-46.jpg,images/14-38-18-54-46.jpg,卢东旭,https://www.ijq.tv/mingxing/15604078495813.html,https://image.ijq.tv/201906/13/14-38-18-54-46.jpg
姬天语,Peggy Hsu,徐嘉佩,汉族,内地,1984-9-26,台湾台北,177CM,53KG,,天秤座,中国文化大学,"演员,模特",天津嘉会娱乐经纪有限公司,姬天语的新浪微博,《女明星奋斗史》《台湾往事》《祖宗十九代》,,https://image.ijq.tv/201906/06/14-09-00-40-46.png,images/14-09-00-40-46.png,姬天语,https://www.ijq.tv/mingxing/15598013285812.html,https://image.ijq.tv/201906/06/14-09-00-40-46.png
赵雅莉,Lily,,汉族,内地,1983-3-26,邢台市,170CM,50KG,AB型,白羊座,北京电影学院,演员,北京安瑞影视文化传媒有限公司,赵雅莉的新浪微博,《古城谍影》《麦香(又名丽水之恋)》《九州缥缈录》,傅晶 赵薇 黄晓明,https://image.ijq.tv/201906/03/16-27-10-85-53.png,images/16-27-10-85-53.png,赵雅莉,https://www.ijq.tv/mingxing/15595497275811.html,https://image.ijq.tv/201906/03/16-27-10-85-53.png
王翌舟,,,汉族,内地,12-18,,186CM,77KG,,射手座,上海东华大学,"演员,模特",,王翌舟的新浪微博,《青春如期》《青春如期2青春梦想》《东方战场》,,https://image.ijq.tv/201905/27/17-44-42-84-46.jpg,images/17-44-42-84-46.jpg,王翌舟,https://www.ijq.tv/mingxing/15589502525810.html,https://image.ijq.tv/201905/27/17-44-42-84-46.jpg
汪汐潮,Roy,"汐潮,鬼鬼",汉族,内地,,安徽芜湖,182CM,68KG,A型,巨蟹座,北京中视影校,演员,易星传媒,汪汐潮的新浪微博,《蜀山战纪之剑侠传奇》《凤弈》,,https://image.ijq.tv/201905/24/16-47-47-49-46.jpg,images/16-47-47-49-46.jpg,汪汐潮,https://www.ijq.tv/mingxing/15586873275809.html,https://image.ijq.tv/201905/24/16-47-47-49-46.jpg
