中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
李博洋,,,汉族,内地,1997-9-15,洛阳,169CM,45KG,,处女座,北京电影学院,演员,泰洋川禾,李博洋的新浪微博,《你好，旧时光》《不思异：那些不能被公开的录像》《长安少年行》,关晓彤 王玉雯 吴希泽 刘奕畅 谢彬彬,https://image.ijq.tv/201909/06/15-26-19-66-47.png,images/15-26-19-66-47.png,李博洋,https://www.ijq.tv/mingxing/15677547526481.html,https://image.ijq.tv/201909/06/15-26-19-66-47.png
黄婧仪,,,汉族,内地,1998-11-26,珠海,167CM,46KG,,射手座,北京电影学院,演员,,黄婧仪的新浪微博,《中学时代》,关晓彤,https://image.ijq.tv/201909/06/15-02-01-21-47.png,images/15-02-01-21-47.png,黄婧仪,https://www.ijq.tv/mingxing/15677528256480.html,https://image.ijq.tv/201909/06/15-02-01-21-47.png
任雨萌,,,回族,内地,1998-5-22,北京,170CM,45KG,,双子座,北京舞蹈学院附中中国舞10级|北京电影学院,演员,,任雨萌的新浪微博,,关晓彤,https://image.ijq.tv/201909/06/14-22-32-27-47.png,images/14-22-32-27-47.png,任雨萌,https://www.ijq.tv/mingxing/15677509306479.html,https://image.ijq.tv/201909/06/14-22-32-27-47.png
徐梓钧,,,汉族,内地,,,173CM,50KG,,双子座,北京电影学院,演员,,徐梓钧的新浪微博,,关晓彤,https://image.ijq.tv/201909/06/13-59-22-98-47.png,images/13-59-22-98-47.png,徐梓钧,https://www.ijq.tv/mingxing/15677494346478.html,https://image.ijq.tv/201909/06/13-59-22-98-47.png
杨诗倩,,,汉族,内地,1998-11-11,郴州,170CM,46KG,,天蝎座,北京电影学院,演员,,杨诗倩的新浪微博,,关晓彤,https://image.ijq.tv/201909/06/11-50-34-44-47.png,images/11-50-34-44-47.png,杨诗倩,https://www.ijq.tv/mingxing/15677413156477.html,https://image.ijq.tv/201909/06/11-50-34-44-47.png
徐樱洛,,,汉族,内地,10-25,,169CM,46KG,,天蝎座,北京电影学院,演员,泰洋川禾,徐樱洛的新浪微博,《我在未来等你》,云天飞 赵文龙 李羽桐,https://image.ijq.tv/201909/06/11-27-42-53-47.png,images/11-27-42-53-47.png,徐樱洛,https://www.ijq.tv/mingxing/15677403866476.html,https://image.ijq.tv/201909/06/11-27-42-53-47.png
云天飞,Jafir,,汉族,内地,1993-7-4,河北承德,180CM,70KG,,巨蟹座,北京现代音乐学院,演员,光线传媒,云天飞的新浪微博,《谁的青春不迷茫》《快把我哥带走》《我在未来等你》,辛云来 徐婕 张植绿,https://image.ijq.tv/201909/06/11-07-40-58-47.png,images/11-07-40-58-47.png,云天飞,https://www.ijq.tv/mingxing/15677388666475.html,https://image.ijq.tv/201909/06/11-07-40-58-47.png
买超,,,汉族,内地,1988-5-27,,188CM,80KG,,双子座,,"演员,其他",,买超的新浪微博,《三里屯的朋友圈》《妻子的浪漫旅行2》,张嘉倪,https://image.ijq.tv/201909/06/10-40-41-19-47.png,images/10-40-41-19-47.png,买超,https://www.ijq.tv/mingxing/15677376036474.html,https://image.ijq.tv/201909/06/10-40-41-19-47.png
杨亦晴,chloe,杨怡晴,汉族,内地,,,168CM,48KG,,白羊座,University of Arts London（伦敦大学）,演员,,杨亦晴的新浪微博,《三里屯的朋友圈》,闫笑 卜冠之 李妍 向沛林,https://image.ijq.tv/201909/06/10-19-49-33-47.png,images/10-19-49-33-47.png,杨亦晴,https://www.ijq.tv/mingxing/15677363446473.html,https://image.ijq.tv/201909/06/10-19-49-33-47.png
李妍,Maggie,,汉族,内地,,辽宁本溪,172CM,48KG,,水瓶座,,"演员,歌手,模特",,李妍的新浪微博,《全世界你最疼我》《三里屯的朋友圈》,闫笑 卜冠之 向沛林,https://image.ijq.tv/201909/06/10-03-46-45-47.png,images/10-03-46-45-47.png,李妍,https://www.ijq.tv/mingxing/15677353206472.html,https://image.ijq.tv/201909/06/10-03-46-45-47.png
向沛林,Thomas,,汉族,内地,2-26,北京,182CM,70KG,,双鱼座,温哥华电影学院,演员,北京光芒影业副总经理|湖南光芒娱乐总经理,向沛林的新浪微博,《芙蓉锦》《暗战危城》《奇妙的时光之旅》,闫笑 卜冠之 李妍 杨亦晴,https://image.ijq.tv/201909/06/09-40-40-25-47.png,images/09-40-40-25-47.png,向沛林,https://www.ijq.tv/mingxing/15677340126471.html,https://image.ijq.tv/201909/06/09-40-40-25-47.png
佴一文,,,汉族,内地,1991-4-1,扬州,165CM,46KG,,白羊座,北京电影学院,演员,,佴一文的新浪微博,《玄奘袈裟》《非常意外》《爱.回家》,奚美丽 韩帅 陈禹铭,https://image.ijq.tv/201909/05/17-53-19-53-47.png,images/17-53-19-53-47.png,佴一文,https://www.ijq.tv/mingxing/15676770176470.html,https://image.ijq.tv/201909/05/17-53-19-53-47.png
韩帅,Henry,,汉族,内地,5-14,西安,179CM,65KG,O型,金牛座,天津音乐学院表演系,"演员,歌手",,韩帅的新浪微博,《麦克乔丹》《大破天门阵》《布衣天下》《哪吒降妖记》《客家人》《青年霍元甲》,蒋依依 朱圣祎 张译 欧豪,https://image.ijq.tv/201909/05/17-01-58-19-47.png,images/17-01-58-19-47.png,韩帅,https://www.ijq.tv/mingxing/15676740526469.html,https://image.ijq.tv/201909/05/17-01-58-19-47.png
陈禹铭,Dragon,陈龙,满族,内地,1991-2-5,哈尔滨,180CM,65KG,,水瓶座,西北民族大学音乐学院,"演员,歌手",,陈禹铭的新浪微博,《狗眼看阴阳4涅槃重生》《锦衣之下血滴子》,奚美丽 韩帅 佴一文 漆培鑫 于白水,https://image.ijq.tv/201909/05/16-24-46-58-47.png,images/16-24-46-58-47.png,陈禹铭,https://www.ijq.tv/mingxing/15676718376468.html,https://image.ijq.tv/201909/05/16-24-46-58-47.png
朱近桐,,,汉族,内地,1998-1-28,湖南长沙,170CM,45KG,,水瓶座,北京电影学院,演员,左城右隅,朱近桐的新浪微博,《初恋那件小事》,赖冠霖 赵今麦 王博文 王润泽,https://image.ijq.tv/201909/05/15-54-36-53-47.png,images/15-54-36-53-47.png,朱近桐,https://www.ijq.tv/mingxing/15676700476467.html,https://image.ijq.tv/201909/05/15-54-36-53-47.png
颜丹,,,汉族,内地,1991,,170CM,46KG,,,,"演员,模特",嘉恒影业,颜丹的新浪微博,《狗眼看阴阳1》《狗眼看阴阳2》《神裔觉醒》,陈思宇 李岱昆 卢本娟 莫小错 丁叮,https://image.ijq.tv/201909/05/15-41-46-65-47.png,images/15-41-46-65-47.png,颜丹,https://www.ijq.tv/mingxing/15676692746466.html,https://image.ijq.tv/201909/05/15-41-46-65-47.png
合文俊,,,汉族,内地,1992-1-25,上海,168CM,65KG,,双鱼座,上海戏剧学院华山路校区,演员,,合文俊的新浪微博,《周六夜现场》《冒犯家族》,沈梦辰,https://image.ijq.tv/201909/05/15-41-10-30-46.jpg,images/15-41-10-30-46.jpg,合文俊,https://www.ijq.tv/mingxing/15676692626465.html,https://image.ijq.tv/201909/05/15-41-10-30-46.jpg
丛舰长,,丛健彰,汉族,内地,1995-8-28,广州,180CM,70KG,,狮子座,湖南大学,演员,果然天空,丛舰长的新浪微博,《晨阳》,于朦胧 陈钰琪,https://image.ijq.tv/201909/05/15-29-06-95-46.jpg,images/15-29-06-95-46.jpg,丛舰长,https://www.ijq.tv/mingxing/15676685296464.html,https://image.ijq.tv/201909/05/15-29-06-95-46.jpg
卢本娟,,,汉族,内地,1994-10-28,四川省西昌市,170CM,45KG,,天蝎座,南京艺术学院,演员,华恒美视（北京）文化传媒,卢本娟的新浪微博,《梦想x计划》《福尔摩侦探社》《神裔觉醒》《海棠经雨胭脂透》,耿立恒 王宇威,https://image.ijq.tv/201909/05/15-21-37-49-47.png,images/15-21-37-49-47.png,卢本娟,https://www.ijq.tv/mingxing/15676680636463.html,https://image.ijq.tv/201909/05/15-21-37-49-47.png
温淳棣,,,汉族,内地,2007-10-9,河北,155CM,35KG,,处女座,,演员,,温淳棣的新浪微博,《泡沫之夏》《芸汐传》《三国机密之潜龙在渊》,杨幂,https://image.ijq.tv/201909/05/15-12-31-97-46.jpg,images/15-12-31-97-46.jpg,温淳棣,https://www.ijq.tv/mingxing/15676675406462.html,https://image.ijq.tv/201909/05/15-12-31-97-46.jpg
