中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
马伯骞,,,汉族,内地,1996-3-20,美国纽约,182CM,65KG,A型,白羊座,美国南加州大学,歌手,,马伯骞的新浪微博,《整整两年了》《明日之子》,薛之谦,https://image.ijq.tv/201802/08/14-31-10-98-39.jpg,images/14-31-10-98-39.jpg,马伯骞,https://www.ijq.tv/mingxing/15180609085110.html,https://image.ijq.tv/201802/08/14-31-10-98-39.jpg
景瓷,,,汉族,内地,1997-7-17,广东,168CM,45KG,B型,巨蟹座,北京电影学院,演员,,景瓷的新浪微博,,,https://image.ijq.tv/201802/07/10-40-09-97-26.jpg,images/10-40-09-97-26.jpg,景瓷,https://www.ijq.tv/mingxing/15179708825109.html,https://image.ijq.tv/201802/07/10-40-09-97-26.jpg
丁禹兮,,,汉族,内地,,北京,183CM,65KG,B型,白羊座,上海戏剧学院,"演员,模特",光线传媒,丁禹兮的新浪微博,《新笑傲江湖》,丁冠霖,https://image.ijq.tv/201802/07/10-15-08-28-39.jpg,images/10-15-08-28-39.jpg,丁禹兮,https://www.ijq.tv/mingxing/15179696465108.html,https://image.ijq.tv/201802/07/10-15-08-28-39.jpg
王玥兮,,"王小猫儿,王浩燃",汉族,内地,2-1,河南省郑州市,166CM,50KG,B型,水瓶座,中央戏剧学院,演员,北京波诺拾捌文化经纪有限公司,王玥兮的新浪微博,《天坑鹰猎》《龙门镖局》《武林外传》《和平饭店》,雷佳音,https://image.ijq.tv/201802/06/14-29-18-31-10.jpg,images/14-29-18-31-10.jpg,王玥兮,https://www.ijq.tv/mingxing/15178985405107.html,https://image.ijq.tv/201802/06/14-29-18-31-10.jpg
朱丽岚,,,汉族,内地,1997-3-11,贵州毕节,,,AB型,白羊座,北京电影学院,演员,,朱丽岚的新浪微博,,,https://image.ijq.tv/201802/06/11-12-14-14-26.jpg,images/11-12-14-14-26.jpg,朱丽岚,https://www.ijq.tv/mingxing/15178860315106.html,https://image.ijq.tv/201802/06/11-12-14-14-26.jpg
唐本,,,汉族,内地,,北京,172CM,45KG,A型,白羊座,北京电影学院,演员,星汇天姬,唐本的新浪微博,《营救汪星人》《降龙之白露为霜》,刘彤,https://image.ijq.tv/201802/05/15-52-55-83-39.jpg,images/15-52-55-83-39.jpg,唐本,https://www.ijq.tv/mingxing/15178156165105.html,https://image.ijq.tv/201802/05/15-52-55-83-39.jpg
郑丞丞,,,汉族,内地,1998-11-12,北京,170CM,45KG,A型,金牛座,,"演员,歌手",领誉传媒,郑丞丞的新浪微博,《民国少年侦探社》,赵尧珂,https://image.ijq.tv/201802/05/15-38-30-20-39.jpg,images/15-38-30-20-39.jpg,郑丞丞,https://www.ijq.tv/mingxing/15178155925104.html,https://image.ijq.tv/201802/05/15-38-30-20-39.jpg
万鹏,,,汉族,内地,8-20,,172CM,45KG,AB型,狮子座,北京舞蹈学院,演员,,万鹏的新浪微博,《人不彪悍枉少年》《外星女生柴小七》,侯明昊,https://www.ijq.tv/file/upload/202010/14/09-34-03-47-1.png,images/09-34-03-47-1.png,万鹏,https://www.ijq.tv/mingxing/15178018335103.html,https://www.ijq.tv/file/upload/202010/14/09-34-03-47-1.png
朱正廷,,,汉族,内地,3-18,安徽,183CM,64KG,B型,白羊座,上海戏剧学院,歌手,乐华娱乐,朱正廷的新浪微博,《偶像练习生》,张艺兴,https://image.ijq.tv/201802/04/10-28-44-20-26.jpg,images/10-28-44-20-26.jpg,朱正廷,https://www.ijq.tv/mingxing/15177106295102.html,https://image.ijq.tv/201802/04/10-28-44-20-26.jpg
赵宜鑫,,小象,汉族,内地,2008-5-22,内蒙古赤峰市,150CM,28KG,O型,双子座,,演员,北京嘉扬星光文化传媒有限公司,赵宜鑫的新浪微博,《煮妇神探》《古剑奇谭》《嘿，孩子》《望夫成龙》,颖儿,https://image.ijq.tv/201802/04/09-36-41-24-10.jpg,images/09-36-41-24-10.jpg,赵宜鑫,https://www.ijq.tv/mingxing/15177080215101.html,https://image.ijq.tv/201802/04/09-36-41-24-10.jpg
阎俊希,Yan Jun xi,,汉族,内地,1989-10-29,北京海淀区,170CM,54KG,O型,天蝎座,北京电影学院,演员,,阎俊希的新浪微博,《歌海情天》《和平饭店》,雷佳音,https://image.ijq.tv/201802/03/11-14-29-41-10.jpg,images/11-14-29-41-10.jpg,阎俊希,https://www.ijq.tv/mingxing/15176276625100.html,https://image.ijq.tv/201802/03/11-14-29-41-10.jpg
张书豪,Bryan,书豪,汉族,内地,1988-10-22,中国台湾,180CM,72KG,O型,天秤座,私立铭传大学风险管理与保险学系,演员,藍色工作室,张书豪的新浪微博,《危险心灵》《那年，雨不停国》《女朋友·男朋友》《长不大的爸爸》,,https://image.ijq.tv/201802/02/14-04-06-98-10.jpg,images/14-04-06-98-10.jpg,张书豪,https://www.ijq.tv/mingxing/15175514115099.html,https://image.ijq.tv/201802/02/14-04-06-98-10.jpg
张雨晴,,,汉族,内地,1993-5-11,,168CM,45KG,AB型,金牛座,北京电影学院,"演员,主持人",,张雨晴的新浪微博,《幽兰湖之御厨驾到》,,https://image.ijq.tv/201802/01/10-43-18-78-26.jpg,images/10-43-18-78-26.jpg,张雨晴,https://www.ijq.tv/mingxing/15174528275098.html,https://image.ijq.tv/201802/01/10-43-18-78-26.jpg
尹晨迪,,,汉族,内地,1987-6-18,江苏省,181CM,65KG,A型,白羊座,上海戏剧学院,演员,,尹晨迪的新浪微博,《那年花开月正圆》,孙俪,https://image.ijq.tv/201801/31/15-59-19-87-39.jpg,images/15-59-19-87-39.jpg,尹晨迪,https://www.ijq.tv/mingxing/15173852265096.html,https://image.ijq.tv/201801/31/15-59-19-87-39.jpg
范湉湉,,,汉族,内地,7-15,上海,171CM,50KG,A型,白羊座,,"演员,主持人",米未传媒,范湉湉的新浪微博,《奇葩说》《没完没了》《国民老公》,周星驰 马东,https://image.ijq.tv/201801/31/16-23-32-26-39.jpg,images/16-23-32-26-39.jpg,范湉湉,https://www.ijq.tv/mingxing/15173850625097.html,https://image.ijq.tv/201801/31/16-23-32-26-39.jpg
卢洋洋,Hanna,,汉族,内地,1994年2月19日,山东威海,170CM,45KG,AB型,双鱼座,齐鲁师范学院,"演员,歌手",山东彩可兄弟文化传播有限公司,卢洋洋的新浪微博,《我才不会被女孩子欺负呢》,蔡徐坤,https://www.ijq.tv/file/upload/202101/22/14-34-39-93-1.png,images/14-34-39-93-1.png,卢洋洋,https://www.ijq.tv/mingxing/15173627395095.html,https://www.ijq.tv/file/upload/202101/22/14-34-39-93-1.png
李岑奕,,,汉族,内地,1991-1-11,湖北宜昌,183CM,65KG,A型,白羊座,大连艺术学院,演员,新微笑影视,李岑奕的新浪微博,《恶魔少爷别吻我第二季》,,https://image.ijq.tv/201801/30/14-02-33-73-39.jpg,images/14-02-33-73-39.jpg,李岑奕,https://www.ijq.tv/mingxing/15172921255094.html,https://image.ijq.tv/201801/30/14-02-33-73-39.jpg
张昕,nanako,紫菜,汉族,内地,1995-10-19,中国广东,168CM,45KG,A型,天秤座,,"演员,歌手",上海丝芭文化传媒集团有限公司<sup>[1]</sup>,张昕 的新浪微博,《青春的约定》,鞠婧祎,https://image.ijq.tv/201801/30/11-20-09-59-26.jpg,images/11-20-09-59-26.jpg,张昕 ,https://www.ijq.tv/mingxing/15172810595093.html,https://image.ijq.tv/201801/30/11-20-09-59-26.jpg
