中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
申奥,Suriya,,汉族,内地,1989-7-7,中国北京,165CM,48KG,B型,巨蟹座,中央戏剧学院表演系本科,演员,,《大西南剿匪记》,,https://image.ijq.tv/201412/25/16-58-47-41-11.jpg,images/16-58-47-41-11.jpg,申奥,https://www.ijq.tv/mingxing/802.html,https://image.ijq.tv/201412/25/16-58-47-41-11.jpg,
宋庆,Song Qing,庆哥,汉族,内地,4-5,,174CM,65KG,B型,白羊座,,演员,盛夏星空影视传媒,,,https://image.ijq.tv/201503/21/17-49-24-80-7.jpg,images/17-49-24-80-7.jpg,宋庆,https://www.ijq.tv/mingxing/801.html,https://image.ijq.tv/201503/21/17-49-24-80-7.jpg,
刘流,,,汉族,内地,1963-5-,黑龙江省哈尔滨市,172CM,83KG,B型,双子座,,演员,本山传媒,《本山快乐营》《火炬手》《乡村爱情》《气迷心》,搭档赵本山 搭档王小利 老师赵春田,https://image.ijq.tv/201501/23/16-53-24-64-1.jpg,images/16-53-24-64-1.jpg,刘流,https://www.ijq.tv/mingxing/800.html,https://image.ijq.tv/201501/23/16-53-24-64-1.jpg,
钱泳辰,Benny,小贝尼,汉族,内地,1980-12-2,上海,180CM,70KG,A型,射手座,上海戏剧学院本科,演员,华策影视,《爱情悠悠药草香》《我叫刘传说》,吕一,https://image.ijq.tv/201412/25/15-49-48-52-7.jpg,images/15-49-48-52-7.jpg,钱泳辰,https://www.ijq.tv/mingxing/798.html,https://image.ijq.tv/201412/25/15-49-48-52-7.jpg,钱泳辰的新浪微博
原雨,,小雨,汉族,内地,1988-4-19,北京,168CM,48KG,O型,白羊座,中央戏剧学院04本科,演员,春秋鸿文化投资公司,《全程爱恋》,,https://image.ijq.tv/201501/23/14-11-03-24-8.jpg,images/14-11-03-24-8.jpg,原雨,https://www.ijq.tv/mingxing/796.html,https://image.ijq.tv/201501/23/14-11-03-24-8.jpg,原雨的新浪微博
曾泳醍,Zeng Yong Ti,曾韵,汉族,内地,1988-5-24,广东省深圳市,170CM,49KG,A型,双子座,中央戏剧学院表演系音乐剧专业,演员,北京鑫宝源影视投资有限公司,《全程爱恋》《婚姻保卫战》,姚笛 任重,https://image.ijq.tv/201612/08/11-17-48-22-10.jpg,images/11-17-48-22-10.jpg,曾泳醍,https://www.ijq.tv/mingxing/795.html,https://image.ijq.tv/201612/08/11-17-48-22-10.jpg,
秦岚,Qin Lan,"秦小岚,井姐,猪妹",汉族,内地,1981-7-17,沈阳市,165CM,46KG,B型,巨蟹座,沈阳工业大学会计学系,演员,,《还珠格格3》《又见一帘幽梦》《南京南京》,旧爱黄晓明 好友霍思燕 搭档苏有朋,https://www.ijq.tv/file/upload/202101/20/15-39-43-54-1.png,images/15-39-43-54-1.png,秦岚,https://www.ijq.tv/mingxing/794.html,https://www.ijq.tv/file/upload/202101/20/15-39-43-54-1.png,
梁又琳,,梁淑慧,汉族,内地,1982-6-11,台湾,162CM,42KG,B型,双子座,德霖技术学院,"演员,歌手,主持人",欢瑞世纪,《盛夏晚晴天》《甜柠檬之恋》《我的秘密花园》,丈夫赵锦焘 搭档吴建飞 好友徐洁儿,https://image.ijq.tv/201412/25/13-29-59-89-10.jpg,images/13-29-59-89-10.jpg,梁又琳,https://www.ijq.tv/mingxing/793.html,https://image.ijq.tv/201412/25/13-29-59-89-10.jpg,梁又琳的新浪微博
吴建飞,Jarvis,"无敌小老鼠,精灵王子,吴小飞",汉族,内地,1983-9-27,浙江 台州,180CM,64KG,AB型,天秤座,北京电影学院,"演员,歌手",欢瑞世纪,《盛夏晚晴天》《偏偏爱上你》《幸福三颗星》,搭档梁又琳,https://image.ijq.tv/201412/25/12-32-32-17-10.jpg,images/12-32-32-17-10.jpg,吴建飞,https://www.ijq.tv/mingxing/791.html,https://image.ijq.tv/201412/25/12-32-32-17-10.jpg,
唐熙,Cathy,,汉族,内地,10-28,哈尔滨,168CM,48KG,B型,天秤座,重庆美视电影学院,演员,拉风娱乐,《刘海戏金蟾》《新济公活佛》《妈妈向前冲》,徐佳,https://image.ijq.tv/201412/25/10-17-16-91-8.jpg,images/10-17-16-91-8.jpg,唐熙,https://www.ijq.tv/mingxing/789.html,https://image.ijq.tv/201412/25/10-17-16-91-8.jpg,
费玉清,Yu-Ching Fei,"小哥,亭亭,九官鸟,玉笛公子",汉族,内地,1955-7-17,台湾台北,173CM,,B型,巨蟹座,,歌手,,,哥哥张菲 姐姐费贞绫 好友徐小凤 好友江蕙,https://image.ijq.tv/201412/24/19-34-27-23-1.jpg,images/19-34-27-23-1.jpg,费玉清,https://www.ijq.tv/mingxing/788.html,https://image.ijq.tv/201412/24/19-34-27-23-1.jpg,
吴倩,Janice,小倩,汉族,内地,1992-9-26,湖北,166CM,45KG,B型,天秤座,武汉大学,演员,浙江华策影视股份有限公司,《鹿鼎记》《何以笙箫默》《碧血书香梦》《橙色密码》,韩栋 钟汉良 唐嫣,https://image.ijq.tv/201811/14/15-40-20-99-40.jpg,images/15-40-20-99-40.jpg,吴倩,https://www.ijq.tv/mingxing/787.html,https://image.ijq.tv/201811/14/15-40-20-99-40.jpg,吴倩的新浪微博
曹馨月,,,汉族,内地,1984-2-17,陕西西安,165CM,43KG,O型,水瓶座,,演员,西部电影集团,《追鱼传奇》《步步惊心 》《美人制造》,,https://image.ijq.tv/201412/24/16-38-52-26-11.jpg,images/16-38-52-26-11.jpg,曹馨月,https://www.ijq.tv/mingxing/785.html,https://image.ijq.tv/201412/24/16-38-52-26-11.jpg,
童瑶,Tanya,,汉族,内地,1984-8-11,云南昆明,169CM,49KG,O型,狮子座,中央戏剧学院,演员,,《大江大河》《如懿传》《后妈许多多》《转身遇到你》《定制幸福》《乔家大院之光明之路》《民兵葛二蛋》《新闺蜜时代》《后妈许多多》,张歆艺 蒋欣 张默,https://image.ijq.tv/201412/24/16-41-03-49-7.jpg,images/16-41-03-49-7.jpg,童瑶,https://www.ijq.tv/mingxing/786.html,https://image.ijq.tv/201412/24/16-41-03-49-7.jpg,童瑶的新浪微博
朱泳腾,Zhu Yongteng,朱磊,汉族,内地,1976-10-25,上海,185CM,76KG,B型,天蝎座,上海戏剧学院,演员,华谊兄弟传媒股份有限公司,《孤雁》,搭档韩雪 妻子兰雨霖,https://image.ijq.tv/201501/20/15-00-09-86-10.jpg,images/15-00-09-86-10.jpg,朱泳腾,https://www.ijq.tv/mingxing/784.html,https://image.ijq.tv/201501/20/15-00-09-86-10.jpg,朱泳腾的新浪微博
郭晓婷,Cristy,,汉族,内地,1993-1-2,上海市长宁区,165CM,50KG,O型,魔羯座,上海戏剧学院,演员,,《仙剑奇侠传三》《步步惊心》,好友刘诗诗 搭档胡歌,https://image.ijq.tv/201412/24/15-18-43-77-10.jpg,images/15-18-43-77-10.jpg,郭晓婷,https://www.ijq.tv/mingxing/783.html,https://image.ijq.tv/201412/24/15-18-43-77-10.jpg,郭晓婷的新浪微博
肖雨雨,Rainie,陈雨新,汉族,内地,1986-7-9,贵州省贵阳市,163CM,45KG,A型,巨蟹座,北京电影学院表演系2002级,演员,欢瑞世纪影视传媒股份有限公司,《永远恋爱真美》,热依扎 董璇,https://image.ijq.tv/201803/24/16-12-25-14-26.jpg,images/16-12-25-14-26.jpg,肖雨雨,https://www.ijq.tv/mingxing/782.html,https://image.ijq.tv/201803/24/16-12-25-14-26.jpg,
施诗,Kira,,汉族,内地,2月6日,安徽,170CM,48KG,A型,水瓶座,北京电影学院,演员,,《大江大河》《武媚娘传奇》,杨烁 董子健 成龙,https://image.ijq.tv/201702/14/14-09-48-88-26.jpg,images/14-09-48-88-26.jpg,施诗,https://www.ijq.tv/mingxing/781.html,https://image.ijq.tv/201702/14/14-09-48-88-26.jpg,施诗的新浪微博
张定涵,,,汉族,内地,,北京,163CM,46KG,B型,处女座,北京舞蹈学院,演员,唐德凤凰演艺经纪有限公司,《天涯明月刀》《杨门虎将》《刀锋1937》《婚后30年》,丈夫王志飞 密友王雅捷 搭档钟汉良,https://image.ijq.tv/201412/24/10-15-12-64-8.jpg,images/10-15-12-64-8.jpg,张定涵,https://www.ijq.tv/mingxing/780.html,https://image.ijq.tv/201412/24/10-15-12-64-8.jpg,张定涵的新浪微博
罗漩,,,汉族,内地,1988-11-23,四川省宜宾市,165CM,49KG,AB型,射手座,,演员,,《蓬莱八仙》《爱让我们在一起》,,https://image.ijq.tv/201801/23/16-28-46-83-26.jpg,images/16-28-46-83-26.jpg,罗漩,https://www.ijq.tv/mingxing/779.html,https://image.ijq.tv/201801/23/16-28-46-83-26.jpg,罗漩的新浪微博
