中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
黄一琳,U.lin,小一,汉族,内地,1988-5-2,北京,169CM,48KG,O型,金牛座,北京电影学院,"演员,歌手,模特",昕薇传媒,《你好乔安》《一见不钟情》《将爱之因为爱情》,张子萱,https://image.ijq.tv/201607/16/10-07-18-45-19.png,images/10-07-18-45-19.png,黄一琳,https://www.ijq.tv/mingxing/1697.html,https://image.ijq.tv/201607/16/10-07-18-45-19.png,黄一琳的新浪微博
任东霖,,,汉族,内地,1980-2-2（腊-十六）,辽宁省沈阳市,180CM,67KG,B型,水瓶座,辽宁大学1996级中文系,演员,星之国际娱乐有限公司,《想明白了再结婚》《爱无悔》《爱在日月潭》,,https://image.ijq.tv/201504/10/10-19-05-67-13.jpg,images/10-19-05-67-13.jpg,任东霖,https://www.ijq.tv/mingxing/1696.html,https://image.ijq.tv/201504/10/10-19-05-67-13.jpg,
沈丹萍,,,汉族,内地,1960-2-19,江苏南京,160CM,,B型,金牛座,北京电影学院,演员,北京电影制片厂演员剧团,《想明白了再结婚》《留村察看》《夜上海》,搭档姜艺声,https://image.ijq.tv/201504/10/10-07-20-55-13.jpg,images/10-07-20-55-13.jpg,沈丹萍,https://www.ijq.tv/mingxing/1695.html,https://image.ijq.tv/201504/10/10-07-20-55-13.jpg,
白珊,,,汉族,内地,1971-12-04,四川成都,163CM,,A型,射手座,湖南省艺术学校,演员,于正工作室,《美人心计》《悠悠寸草心》《班淑传奇》,,https://image.ijq.tv/201504/09/17-06-56-73-14.png,images/17-06-56-73-14.png,白珊,https://www.ijq.tv/mingxing/1694.html,https://image.ijq.tv/201504/09/17-06-56-73-14.png,
曾一萱,Zeng Yi Xuan,萱萱,苗族,内地,1992-4-20,湖北,168CM,49KG,O型,金牛座,北京电影学院,演员,,《班淑传奇》,经超,https://image.ijq.tv/201504/09/16-54-25-21-14.png,images/16-54-25-21-14.png,曾一萱,https://www.ijq.tv/mingxing/1693.html,https://image.ijq.tv/201504/09/16-54-25-21-14.png,曾一萱的新浪微博
李佳,,,汉族,内地,1977-10-9,云南省,168CM,,A型,天秤座,北京电影学院,演员,北京中电新成影视策划有限公司,《暖》《浮出水面的影子》《虎妈猫爸》,搭档靳东 同学陈坤,https://image.ijq.tv/201504/09/16-01-37-92-13.jpg,images/16-01-37-92-13.jpg,李佳,https://www.ijq.tv/mingxing/1691.html,https://image.ijq.tv/201504/09/16-01-37-92-13.jpg,李佳的新浪微博
武强,,小强,汉族,内地,1981-3-31,河北省石家庄市,180CM,70KG,A型,白羊座,北京电影学院表演系,演员,北京叁贵国际传媒有限公司,《黄金大劫案》《新亮剑》,,https://image.ijq.tv/201504/09/16-01-08-34-12.jpg,images/16-01-08-34-12.jpg,武强,https://www.ijq.tv/mingxing/1692.html,https://image.ijq.tv/201504/09/16-01-08-34-12.jpg,
崔新琴,,,汉族,内地,1950-12-23,中国安徽,163CM,56KG,A型,金牛座,北京电影学院,演员,,《虎妈猫爸》,,https://image.ijq.tv/201504/09/15-45-19-65-13.jpg,images/15-45-19-65-13.jpg,崔新琴,https://www.ijq.tv/mingxing/1690.html,https://image.ijq.tv/201504/09/15-45-19-65-13.jpg,
纪姿含,,,汉族,内地,2007-10-9,北京,150CM,,O型,天秤座,,演员,,《虎妈猫爸》《后宫甄嬛传》《吴运铎》《爱的保镖》,,https://image.ijq.tv/201504/09/15-29-16-50-13.jpg,images/15-29-16-50-13.jpg,纪姿含,https://www.ijq.tv/mingxing/1687.html,https://image.ijq.tv/201504/09/15-29-16-50-13.jpg,纪姿含的新浪微博
赵蕙梓,Zhao HuiZi,,汉族,内地,6-29,济南,,49KG,B型,巨蟹座,天津音乐学院,演员,,《暗恋桃花源》《嘿，老头！》,黄磊,https://image.ijq.tv/201504/09/15-37-28-41-7.jpg,images/15-37-28-41-7.jpg,赵蕙梓,https://www.ijq.tv/mingxing/1689.html,https://image.ijq.tv/201504/09/15-37-28-41-7.jpg,
万潼,,万千泓,汉族,内地,1988-11-7,济南市,170CM,50KG,B型,天蝎座,英国皇后玛格丽特大学,"演员,主持人",北京中视精彩影视文化有限公司,《天仙配后传》《裁剪爱情》《多情江山》,李奕娴,https://image.ijq.tv/201504/09/15-33-35-90-8.jpg,images/15-33-35-90-8.jpg,万潼,https://www.ijq.tv/mingxing/1688.html,https://image.ijq.tv/201504/09/15-33-35-90-8.jpg,万潼的新浪微博
蒋依依,,依依,汉族,内地,2001-1-1,北京市朝阳区,162CM,37KG,O型,双鱼座,北京市私立树人·瑞贝学校,演员,,《天坑鹰猎》《旋风少女2》《笑着活下去》《旋风少女》《班淑传奇》,密友张子枫 好友关晓彤 搭档吴磊,https://image.ijq.tv/201607/13/11-55-09-58-28.jpg,images/11-55-09-58-28.jpg,蒋依依,https://www.ijq.tv/mingxing/1685.html,https://image.ijq.tv/201607/13/11-55-09-58-28.jpg,蒋依依的新浪微博
李奕娴,,,汉族,内地,,北京,165CM,45KG,A型,白羊座,北京电影学院,演员,,《天仙配后传》《青春万万岁》,赵丽娟,https://image.ijq.tv/201504/09/15-08-11-43-8.jpg,images/15-08-11-43-8.jpg,李奕娴,https://www.ijq.tv/mingxing/1686.html,https://image.ijq.tv/201504/09/15-08-11-43-8.jpg,李奕娴的新浪微博
吴竞,,,汉族,内地,1950-7-1,上海,162CM,60KG,AB型,金牛座,,演员,,《因为爱情有幸福》,,https://image.ijq.tv/201702/20/11-05-59-60-26.jpg,images/11-05-59-60-26.jpg,吴竞,https://www.ijq.tv/mingxing/1683.html,https://image.ijq.tv/201702/20/11-05-59-60-26.jpg,
赵丽娟,,娟子,汉族,内地,1965-11-9,北京,166CM,55KG,A型,天蝎座,中央戏剧学院,演员,,《孩子回国了》《决战燕子门》《还珠格格》,王志飞,https://image.ijq.tv/201504/09/14-41-59-69-8.jpg,images/14-41-59-69-8.jpg,赵丽娟,https://www.ijq.tv/mingxing/1682.html,https://image.ijq.tv/201504/09/14-41-59-69-8.jpg,赵丽娟的新浪微博
