中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
张悦楠,,,汉族,内地,1995-03-03,,,,,,中央戏剧学院,演员,风吟影视文化工作室,《御天神帝》《拜见女仆大人》《卫校男生》《黑拳之龙虎兄弟》,余非凡,https://image.ijq.tv/202005/28/15-04-51-52-1.png,images/15-04-51-52-1.png,张悦楠,https://www.ijq.tv/mingxing/159011562210359.html,https://image.ijq.tv/202005/28/15-04-51-52-1.png,
侯拂明,,,汉族,内地,,,,,,,,演员,,,,https://image.ijq.tv/202005/10/15-35-22-20-1.jpg,images/15-35-22-20-1.jpg,侯拂明,https://www.ijq.tv/mingxing/158909601210346.html,https://image.ijq.tv/202005/10/15-35-22-20-1.jpg,
王二妮,,,汉族,内地,,,,,,,,"演员,歌手",,《爱陕北》《我从西边来》《丰收中国》《张灯结彩》《山丹丹开花红艳艳》,,https://image.ijq.tv/202005/03/08-25-34-40-1.jpg,images/08-25-34-40-1.jpg,王二妮,https://www.ijq.tv/mingxing/158846528810339.html,https://image.ijq.tv/202005/03/08-25-34-40-1.jpg,
张婷馨,,,汉族,内地,,,,,,,上海电影学院表演系,,,《遥远的距离》,,https://image.ijq.tv/202005/02/15-21-51-20-1.jpg,images/15-21-51-20-1.jpg,张婷馨,https://www.ijq.tv/mingxing/158840391310338.html,https://image.ijq.tv/202005/02/15-21-51-20-1.jpg,
顾宝明,,,汉族,内地,,,,,,,,演员,,,,https://image.ijq.tv/202005/02/07-59-39-94-1.jpg,images/07-59-39-94-1.jpg,顾宝明,https://www.ijq.tv/mingxing/158837746410337.html,https://image.ijq.tv/202005/02/07-59-39-94-1.jpg,
周楚楚,,,汉族,内地,,,,,,,,"演员,歌手",,《大好时光》《一半海水一半火焰》《野草莓》,,https://image.ijq.tv/202005/01/11-46-12-91-1.jpg,images/11-46-12-91-1.jpg,周楚楚,https://www.ijq.tv/mingxing/158830442610336.html,https://image.ijq.tv/202005/01/11-46-12-91-1.jpg,
高素荣,고소영,高小英,,内地,1972-10-6,韩国首尔,168CM,48KG,A型,天秤座,中央大学电影戏剧专业,"演员,歌手",,《蓝鱼》《公寓》《恋风恋歌》,安七炫 南柱赫,https://image.ijq.tv/202004/29/18-48-45-92-1.png,images/18-48-45-92-1.png,高素荣,https://www.ijq.tv/mingxing/158815641910334.html,https://image.ijq.tv/202004/29/18-48-45-92-1.png,
安信愿,Danny Ahn|데니안,Danny 安,,内地,1978-12-22,美国西雅图,180CM,75KG,A型,魔羯座,檀国大学产业设计学,歌手,,《如果是梦》《傻瓜》,南柱赫,https://image.ijq.tv/202004/27/18-51-31-19-1.png,images/18-51-31-19-1.png,安信愿,https://www.ijq.tv/mingxing/158798423510330.html,https://image.ijq.tv/202004/27/18-51-31-19-1.png,
徐菁遥,,,汉族,内地,,,,,,,中央戏剧学院表演系,演员,,《绝对隐私》《找呀找呀找朋友》《加油优雅》,,https://image.ijq.tv/202004/25/08-55-26-38-1.jpg,images/08-55-26-38-1.jpg,徐菁遥,https://www.ijq.tv/mingxing/158777593210326.html,https://image.ijq.tv/202004/25/08-55-26-38-1.jpg,
曹在显,,조재현,汉族,内地,1965-6-30,首尔,176CM,65KG,A型,双子座,,歌手,,《崭新的心》,南柱赫 安七炫,https://image.ijq.tv/202004/24/17-52-12-20-1.png,images/17-52-12-20-1.png,曹在显,https://www.ijq.tv/mingxing/158772126910325.html,https://image.ijq.tv/202004/24/17-52-12-20-1.png,
崔正元,,최정원,汉族,内地,1981-5-1,韩国,175CM,68KG,A型,双子座,京畿大学,"演员,歌手",,《心动警报》《无敌跳伞要员》,南柱赫 安七炫,https://image.ijq.tv/202004/24/17-20-43-27-1.png,images/17-20-43-27-1.png,崔正元,https://www.ijq.tv/mingxing/158771989310324.html,https://image.ijq.tv/202004/24/17-20-43-27-1.png,
嘉泽,,,汉族,内地,,,170CM,48KG,,双子座,中央戏剧学院,演员,,,,https://image.ijq.tv/202004/22/08-14-25-83-1.jpg,images/08-14-25-83-1.jpg,嘉泽,https://www.ijq.tv/mingxing/158751414710319.html,https://image.ijq.tv/202004/22/08-14-25-83-1.jpg,
张大奕,,,汉族,内地,,,,,,,,网红,,,,https://image.ijq.tv/202004/19/15-01-04-27-1.jpg,images/15-01-04-27-1.jpg,张大奕,https://www.ijq.tv/mingxing/158727944410314.html,https://image.ijq.tv/202004/19/15-01-04-27-1.jpg,
顾靖,Edith,,汉族,内地,1991-9-21,,,,,处女座,,,花火乐娱（天津）文化经纪有限公司,《一刻十年》《凄灵室》《恋恋有声》,,https://image.ijq.tv/202004/17/08-29-02-91-1.jpg,images/08-29-02-91-1.jpg,顾靖,https://www.ijq.tv/mingxing/158708320010306.html,https://image.ijq.tv/202004/17/08-29-02-91-1.jpg,
张浩,zhanghao,二龙湖浩哥,汉族,内地,,吉林四平,,,,,,,四平市青年文化传媒有限公司,《四平青》《二龙湖爱情故事》,,https://image.ijq.tv/202004/17/08-20-29-17-1.jpg,images/08-20-29-17-1.jpg,张浩,https://www.ijq.tv/mingxing/158708273410305.html,https://image.ijq.tv/202004/17/08-20-29-17-1.jpg,
李浩滨,,,汉族,内地,1994-8-6,广东,183CM,69KG,A型,狮子座,广州白云学院,演员,,《木槿花西月锦绣》,于小彤 毛晓慧,https://image.ijq.tv/202004/15/18-12-22-77-1.png,images/18-12-22-77-1.png,李浩滨,https://www.ijq.tv/mingxing/158694540810300.html,https://image.ijq.tv/202004/15/18-12-22-77-1.png,
郭昊钧,,,汉族,内地,,,,,,,,演员,,《暮白首》,,https://image.ijq.tv/202004/14/08-30-26-27-1.jpg,images/08-30-26-27-1.jpg,郭昊钧,https://www.ijq.tv/mingxing/158682417710296.html,https://image.ijq.tv/202004/14/08-30-26-27-1.jpg,
凯文·詹姆斯,,,汉族,内地,1965-4-26,美国纽约市Mineola区,175CM,83KG,A型,金牛座,,,,《初恋50次》《百货战警》《好景在望》《长大后》《后中之王》,威尔·史密斯,https://image.ijq.tv/202004/13/18-53-15-76-1.png,images/18-53-15-76-1.png,凯文·詹姆斯,https://www.ijq.tv/mingxing/158677445210295.html,https://image.ijq.tv/202004/13/18-53-15-76-1.png,
柏智杰,,,汉族,内地,1993-1-1,山东,174CM,90KG,A型,魔羯座,山东艺术学院,演员,,《老爸回家》《杀寇决》《致青春》,陈赫 马可,https://image.ijq.tv/202004/13/18-37-35-14-1.png,images/18-37-35-14-1.png,柏智杰,https://www.ijq.tv/mingxing/158677380310294.html,https://image.ijq.tv/202004/13/18-37-35-14-1.png,
郑璐,Lucy,璐璐,汉族,内地,6-23,山东省青岛市,168CM,,O型,,南昌大学|武汉音乐学院,歌手,,,,https://image.ijq.tv/202004/13/09-37-00-66-1.jpg,images/09-37-00-66-1.jpg,郑璐,https://www.ijq.tv/mingxing/158674154710293.html,https://image.ijq.tv/202004/13/09-37-00-66-1.jpg,
