中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
刘凌志,刘国亮,,汉族,内地,1978-2-16,山西,172CM,60KG,,水瓶座,山西省职业艺术学院,演员,山东影视制作有限公司,《老农民》《知青》《铁道游击队》《军师联盟》,吴秀波 刘会 陈宝国,https://image.ijq.tv/201909/23/16-18-57-50-47.png,images/16-18-57-50-47.png,刘凌志,https://www.ijq.tv/mingxing/15692267016613.html,https://image.ijq.tv/201909/23/16-18-57-50-47.png,刘凌志的新浪微博
曹高波,,,汉族,内地,1994-5-9,温州,176CM,56KG,,金牛座,,"演员,模特",,《花谢花飞花满天》《凤凰无双》《降龙之白露为霜》《江山纪》,刘勃君 高曙光 吴千语,https://image.ijq.tv/201909/23/15-58-51-64-47.png,images/15-58-51-64-47.png,曹高波,https://www.ijq.tv/mingxing/15692254696612.html,https://image.ijq.tv/201909/23/15-58-51-64-47.png,
刘勃君,,,汉族,内地,1980-12-29,辽宁鞍山,179CM,65KG,,魔羯座,中央戏剧学院,演员,中国国家话剧院,《少年王》《烈火战马》《战地迷情》,秦昊 罗湘晋 张二丹,https://image.ijq.tv/201909/23/15-35-39-74-47.png,images/15-35-39-74-47.png,刘勃君,https://www.ijq.tv/mingxing/15692241046611.html,https://image.ijq.tv/201909/23/15-35-39-74-47.png,刘勃君的新浪微博
郑惜月,,,汉族,内地,,,167CM,45KG,,,,演员,,《狂隐剑》《碰瓷儿遇到贼》《名侦探笑传》《大侠》,诺瑶 方帅 金宁,https://image.ijq.tv/201909/23/14-51-23-50-47.png,images/14-51-23-50-47.png,郑惜月,https://www.ijq.tv/mingxing/15692206166610.html,https://image.ijq.tv/201909/23/14-51-23-50-47.png,郑惜月的新浪微博
王璐鑫,,,汉族,内地,1995-12-1,,181CM,63KG,,射手座,上海视觉艺术学院,演员,,《公主驾到》,方妍心 沈世朋 郑惜月,https://image.ijq.tv/201909/23/14-12-38-54-47.png,images/14-12-38-54-47.png,王璐鑫,https://www.ijq.tv/mingxing/15692191346608.html,https://image.ijq.tv/201909/23/14-12-38-54-47.png,王璐鑫的新浪微博
赵奎娥,Zhao Kuie,,汉族,内地,1956,山东省烟台,167CM,50KG,,,中央戏剧学院,演员,,《南方有嘉木》《京城四少》《正者无敌》《大河儿女》,陈宝国 陈月末,https://image.ijq.tv/201909/23/11-26-09-19-47.png,images/11-26-09-19-47.png,赵奎娥,https://www.ijq.tv/mingxing/15692091116606.html,https://image.ijq.tv/201909/23/11-26-09-19-47.png,
郑云,Jacky,,汉族,内地,,湖北荆州,175CM,68KG,,天秤座,中国传媒大学,"演员,电影人,主持人",郑云工作室,《站住！小偷》《漂亮剩女租男友回家过年》《一块钱的爱情》,梁小龙 尤勇 吴启华 李彩桦 书亚信,https://image.ijq.tv/201909/23/10-45-30-13-47.png,images/10-45-30-13-47.png,郑云,https://www.ijq.tv/mingxing/15692067016605.html,https://image.ijq.tv/201909/23/10-45-30-13-47.png,郑云的新浪微博
邱虹凯,,"虹凯,大宝",汉族,内地,1997-1-6,黑龙江省大庆,185CM,63KG,,魔羯座,杭州师范大学生命与环境科学学院,"演员,歌手",,《极限17》《天机十二宫》,蔡维泽 张洢豪 田燚 许含光,https://image.ijq.tv/201909/23/09-54-10-50-47.png,images/09-54-10-50-47.png,邱虹凯,https://www.ijq.tv/mingxing/15692036176603.html,https://image.ijq.tv/201909/23/09-54-10-50-47.png,邱虹凯的新浪微博
韩明霖,,,汉族,内地,1992-7-11,,185CM,65KG,,狮子座,同济大学,演员,五元文化,《飞行少年》,严屹宽 范世錡 孙铱,https://image.ijq.tv/201909/20/17-30-30-67-46.jpg,images/17-30-30-67-46.jpg,韩明霖,https://www.ijq.tv/mingxing/15689718186602.html,https://image.ijq.tv/201909/20/17-30-30-67-46.jpg,韩明霖的新浪微博
陈红光,,,汉族,内地,1986-10-22,江苏徐州,174CM,60KG,,天秤座,天骄影视学院表演系,"演员,电影人",北京强视文化发展有限公司,《而立之年》《那片星空那片海》《暴风骤雨》《我的绝密生涯》,王一羽 孙怡 乌日根 耿一正,https://image.ijq.tv/201909/20/17-02-02-45-47.png,images/17-02-02-45-47.png,陈红光,https://www.ijq.tv/mingxing/15689700806601.html,https://image.ijq.tv/201909/20/17-02-02-45-47.png,陈红光的新浪微博
耿一正,,,汉族,内地,,,174CM,64KG,,处女座,北京师范大学艺术与传媒学院,演员,,《提着心提着胆》《我不是妖怪》《暴风骤雨》《新龙门客栈》,张若昀 高洋 杨舒婷 钱枫,https://image.ijq.tv/201909/20/16-39-19-73-47.png,images/16-39-19-73-47.png,耿一正,https://www.ijq.tv/mingxing/15689686446600.html,https://image.ijq.tv/201909/20/16-39-19-73-47.png,耿一正的新浪微博
刘宥畅,,,汉族,内地,5-27,,185CM,65KG,,双子座,,"演员,歌手",芒果TV,《妄想少女MOMO》,秦奋 王一羽,https://image.ijq.tv/201909/20/15-59-44-33-47.png,images/15-59-44-33-47.png,刘宥畅,https://www.ijq.tv/mingxing/15689663416599.html,https://image.ijq.tv/201909/20/15-59-44-33-47.png,刘宥畅的新浪微博
王一羽,,,汉族,内地,,长沙,165CM,45KG,,天蝎座,重庆大学美视电影学院,"演员,主持人",,《为青春点赞》《新京华烟雨》《妄想少女MOMO》《暴风骤雨》,张若昀 高洋,https://image.ijq.tv/201909/20/15-36-08-21-47.png,images/15-36-08-21-47.png,王一羽,https://www.ijq.tv/mingxing/15689649236598.html,https://image.ijq.tv/201909/20/15-36-08-21-47.png,王一羽的新浪微博
蒿怡帆,Lvana,大蒿,汉族,内地,,河北省邯郸市,,,B型,白羊座,,演员,,《我是路人甲》《三少爷的剑》《整蛊雇佣团》《草垛上的时光》,万国鹏 王婷,https://image.ijq.tv/201909/20/14-40-48-57-47.png,images/14-40-48-57-47.png,蒿怡帆,https://www.ijq.tv/mingxing/15689614996597.html,https://image.ijq.tv/201909/20/14-40-48-57-47.png,蒿怡帆的新浪微博
徐小琴,,,汉族,内地,1988-6-4,温州,170CM,48KG,A型,双子座,,演员,,《我是路人甲》《三少爷的剑》《花满楼》《青春纪》,,https://image.ijq.tv/201909/20/14-13-55-63-47.png,images/14-13-55-63-47.png,徐小琴,https://www.ijq.tv/mingxing/15689596316596.html,https://image.ijq.tv/201909/20/14-13-55-63-47.png,徐小琴的新浪微博
文江,,,汉族,内地,1971-10-14,,180CM,80KG,,天秤座,黑龙江广播电视大学,演员,,《决战黎明》《走向共和》《九州天空城》《人生如若初相见》《无相之城》,陈家 闵国辉,https://image.ijq.tv/201909/20/11-45-12-85-47.png,images/11-45-12-85-47.png,文江,https://www.ijq.tv/mingxing/15689510846595.html,https://image.ijq.tv/201909/20/11-45-12-85-47.png,文江的新浪微博
孔奇力,,,汉族,内地,1992-7-9,杭州,185CM,65KG,,巨蟹座,,演员,四川南北纵横文化传媒,《再见少女时代》《这个美妞不是人》《医夜惊魂》《孤单诱惑》《恋爱勿语》,李苗英 徐小琴 姜涛 蒿怡帆,https://image.ijq.tv/201909/20/11-27-46-43-47.png,images/11-27-46-43-47.png,孔奇力,https://www.ijq.tv/mingxing/15689500246594.html,https://image.ijq.tv/201909/20/11-27-46-43-47.png,孔奇力的新浪微博
郭甲燃,Mico,,汉族,内地,,,183CM,65KG,,狮子座,利茲大學,演员,北京万上文化传媒,《班长大人》《青柠男女》,王燕阳 徐晓璐 赵文龙,https://image.ijq.tv/201909/20/10-49-24-81-47.png,images/10-49-24-81-47.png,郭甲燃,https://www.ijq.tv/mingxing/15689477406593.html,https://image.ijq.tv/201909/20/10-49-24-81-47.png,郭甲燃的新浪微博
