中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
孙畋,Sun tian,,汉族,内地,1988-1-30,宣城,180CM,60KG,B型,水瓶座,上海视觉艺术学院,演员,,《春天的绞刑架》《我有一个梦》《末代皇帝传奇》,王瑞子,https://image.ijq.tv/201508/12/10-23-34-66-8.jpg,images/10-23-34-66-8.jpg,孙畋,https://www.ijq.tv/mingxing/3109.html,https://image.ijq.tv/201508/12/10-23-34-66-8.jpg,孙畋的新浪微博
李坤霖,,,汉族,内地,1973-5-25,山西省大同市,181CM,74KG,B型,金牛座,中央戏剧学院表演系,演员,北京鼎和嘉汇文化传播有限公司,《小米的爱情》,程琤,https://image.ijq.tv/201508/12/10-12-44-18-14.png,images/10-12-44-18-14.png,李坤霖,https://www.ijq.tv/mingxing/3107.html,https://image.ijq.tv/201508/12/10-12-44-18-14.png,
隋抒洋,,Austin,汉族,内地,1978-11-12,北京,180CM,56KG,A型,白羊座,北京电影学院,演员,山水世爵文化国际投资有限公司签约艺人,《四手妙弹》,,https://image.ijq.tv/201508/12/09-58-12-81-12.jpg,images/09-58-12-81-12.jpg,隋抒洋,https://www.ijq.tv/mingxing/3106.html,https://image.ijq.tv/201508/12/09-58-12-81-12.jpg,隋抒洋的新浪微博
陶思源,Tao siyuan,思源,汉族,内地,1988-7-18,潍坊,180CM,69KG,O型,巨蟹座,中央戏剧学院,演员,,《我有一个梦》《婚姻攻防战之为爱付出》《等你说爱我》,王瑞子,https://image.ijq.tv/201508/12/09-59-06-59-8.jpg,images/09-59-06-59-8.jpg,陶思源,https://www.ijq.tv/mingxing/3105.html,https://image.ijq.tv/201508/12/09-59-06-59-8.jpg,陶思源的新浪微博
王希之,apple,欢欢,汉族,内地,1985-3-8,北京,163CM,49KG,A型,白羊座,北京电影学院,演员,星皓娱乐,《四手妙弹》,,https://image.ijq.tv/201508/12/09-34-16-83-12.jpg,images/09-34-16-83-12.jpg,王希之,https://www.ijq.tv/mingxing/3104.html,https://image.ijq.tv/201508/12/09-34-16-83-12.jpg,王希之的新浪微博
韩一菲,Loky,一菲,汉族,内地,1985-6-10,内蒙古,164CM,44KG,B型,双子座,,"演员,歌手",北京巾帼影业有限公司,《大变局之梦回甲午》《青春万万岁》《少女灵异日记》,,https://image.ijq.tv/201508/11/15-53-56-18-8.jpg,images/15-53-56-18-8.jpg,韩一菲,https://www.ijq.tv/mingxing/3102.html,https://image.ijq.tv/201508/11/15-53-56-18-8.jpg,韩一菲的新浪微博
罗湘晋,Luo xiangjin,湘晋,汉族,内地,1980-3-25,广东,170CM,50KG,B型,白羊座,,演员,,《纯真年代》《男女关系》《新四军》,周咏轩,https://image.ijq.tv/201508/11/14-48-16-46-8.jpg,images/14-48-16-46-8.jpg,罗湘晋,https://www.ijq.tv/mingxing/3101.html,https://image.ijq.tv/201508/11/14-48-16-46-8.jpg,
李歌,Li ge,,汉族,内地,1971-5-27,北京,167CM,48KG,B型,金牛座,总政话剧团,演员,北京音梦缘文化传播有限公司,《东莞女孩》《女检察官》《山乡情话》,解惠清,https://image.ijq.tv/201508/11/14-28-34-91-8.jpg,images/14-28-34-91-8.jpg,李歌,https://www.ijq.tv/mingxing/3100.html,https://image.ijq.tv/201508/11/14-28-34-91-8.jpg,李歌的新浪微博
陈薪璇,Chen paid dear,小丸子,汉族,内地,1993-5-25,西九江,171CM,50KG,A型,双子座,北京电影学院2011级表演本科班,演员,,《象牙塔》,李宜儒,https://image.ijq.tv/201508/10/15-49-18-57-16.png,images/15-49-18-57-16.png,陈薪璇,https://www.ijq.tv/mingxing/3099.html,https://image.ijq.tv/201508/10/15-49-18-57-16.png,陈薪璇的新浪微博
许梦圆,xu meng yuan,小圆子,汉族,内地,1992年10月10日,广东深圳,166CM,42KG,O型,金牛座,南京艺术学院(2011级在读),演员,,《《补习天后》，《亲爱的别哭》》,夏子涵,https://image.ijq.tv/201508/10/15-23-51-26-16.png,images/15-23-51-26-16.png,许梦圆,https://www.ijq.tv/mingxing/3097.html,https://image.ijq.tv/201508/10/15-23-51-26-16.png,许梦圆的新浪微博
杨采钰,Oraphan Saithong,采钰,汉族,内地,1992-9-28,北京,168CM,49KG,O型,天秤座,北京电影学院,演员,,《1980年代的爱情》《史前怪兽》《青春守则》,芦芳生,https://image.ijq.tv/201912/10/16-29-28-15-46.jpg,images/16-29-28-15-46.jpg,杨采钰,https://www.ijq.tv/mingxing/3098.html,https://image.ijq.tv/201912/10/16-29-28-15-46.jpg,杨采钰的新浪微博
