中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
何屹繁,Leo,,汉族,内地,1998-8-22,四川宜宾,175CM,60KG,,处女座,四川音乐学院,"演员,歌手",,何屹繁的新浪微博,《NewWorld》,俞更寅,https://image.ijq.tv/201912/19/15-54-57-33-46.jpg,images/15-54-57-33-46.jpg,何屹繁,https://www.ijq.tv/mingxing/15767420917165.html,https://image.ijq.tv/201912/19/15-54-57-33-46.jpg
邓诗韵,Shiyun Deng,,汉族,内地,,,165CM,45KG,,天秤座,,"演员,歌手",,邓诗韵的新浪微博,《医妃难囚第二季》《幸福恋人》,合作盛英豪 合作陆怡璇 合作高寒 陈烁 陆怡璇,https://image.ijq.tv/201912/19/15-33-10-88-47.png,images/15-33-10-88-47.png,邓诗韵,https://www.ijq.tv/mingxing/15767407617164.html,https://image.ijq.tv/201912/19/15-33-10-88-47.png
任梓溪,BabyQ,,汉族,内地,1988-11-30,,,,,,,"演员,模特",华夏视窗艺人,任梓溪的新浪微博,《一见你就笑》《危险人格》,李相炫 杜亚飞,https://image.ijq.tv/201912/19/15-04-34-50-47.png,images/15-04-34-50-47.png,任梓溪,https://www.ijq.tv/mingxing/15767390347163.html,https://image.ijq.tv/201912/19/15-04-34-50-47.png
李相炫,Jordan Lee,"亲亲,丹哥",汉族,内地,1989-12-1,广东阳春,185CM,65KG,,射手座,,演员,,李相炫的新浪微博,《战刀屠狼》《陀地驱魔人》《审判者》,黄秋生 张家辉,https://image.ijq.tv/201912/19/14-42-10-21-47.png,images/14-42-10-21-47.png,李相炫,https://www.ijq.tv/mingxing/15767375847162.html,https://image.ijq.tv/201912/19/14-42-10-21-47.png
安钦夫,,,汉族,内地,1993-7-2,内蒙古呼和浩特市,184CM,65KG,,巨蟹座,北京体育大学,演员,,安钦夫的新浪微博,《假凤虚凰》《鬼谷山庄》《校园篮球风云》《龙窑》,赵予熙 刘济恺 董子鸣,https://image.ijq.tv/201912/19/14-21-07-98-47.png,images/14-21-07-98-47.png,安钦夫,https://www.ijq.tv/mingxing/15767364387161.html,https://image.ijq.tv/201912/19/14-21-07-98-47.png
邱浩轩,,,汉族,内地,8-23,,182CM,64KG,,处女座,中央戏剧学院,演员,,邱浩轩的新浪微博,《画心师》《初遇在光年之外》《灵眼》《绝世千金》,童雨淇 龚俊 郑湫泓 方逸伦 余凯宁,https://image.ijq.tv/201912/19/11-47-36-35-47.png,images/11-47-36-35-47.png,邱浩轩,https://www.ijq.tv/mingxing/15767272167160.html,https://image.ijq.tv/201912/19/11-47-36-35-47.png
杜亚飞,Moments,,汉族,内地,1991-11-14,湖北黄石市,180CM,64KG,,天蝎座,湖北师范学院,"演员,模特",西安鸣芯影视文化传播,杜亚飞的新浪微博,《一千零一夜》《太古神王》《危险人格》《侠在江湖漂》《侠探简不知》,李相炫 杜亚飞 任梓溪 冯诗琦,https://image.ijq.tv/201912/19/11-01-45-30-47.png,images/11-01-45-30-47.png,杜亚飞,https://www.ijq.tv/mingxing/15767244837159.html,https://image.ijq.tv/201912/19/11-01-45-30-47.png
俞更寅,,"小鱼,俞队",汉族,内地,1996-4-28,广东,183CM,68KG,,金牛座,,"演员,歌手",俞更寅个人工作室,俞更寅的新浪微博,《TOPNOW》《Turnitup》,蔡徐坤 尚雯婕 古巨基,https://image.ijq.tv/201912/18/15-05-52-84-46.jpg,images/15-05-52-84-46.jpg,俞更寅,https://www.ijq.tv/mingxing/15766527197158.html,https://image.ijq.tv/201912/18/15-05-52-84-46.jpg
俞彬,Eliot,,汉族,内地,1993-11-8,,179CM,65KG,,射手座,,"演员,歌手",壹加壹签约艺人,俞彬的新浪微博,《创造营2019》,周震南,https://image.ijq.tv/201912/18/14-49-19-14-46.jpg,images/14-49-19-14-46.jpg,俞彬,https://www.ijq.tv/mingxing/15766516217157.html,https://image.ijq.tv/201912/18/14-49-19-14-46.jpg
何廖侣匀,Key,,汉族,内地,,广西南宁,178CM,65KG,,金牛座,北京现代音乐学院,"演员,歌手",壹心娱乐壹加壹,何廖侣匀的新浪微博,《少年的你》,代少冬,https://image.ijq.tv/201912/18/14-33-39-15-46.jpg,images/14-33-39-15-46.jpg,何廖侣匀,https://www.ijq.tv/mingxing/15766508117156.html,https://image.ijq.tv/201912/18/14-33-39-15-46.jpg
代少冬,Dylan,,汉族,内地,,,176CM,65KG,,魔羯座,,"演员,歌手",SDT娱乐,代少冬的新浪微博,《创造营2019》,周震南 何洛洛 焉栩嘉 夏之光,https://image.ijq.tv/201912/18/14-18-58-31-46.jpg,images/14-18-58-31-46.jpg,代少冬,https://www.ijq.tv/mingxing/15766499307155.html,https://image.ijq.tv/201912/18/14-18-58-31-46.jpg
顾天航,FLASH,,汉族,内地,2000-3-20,浙江,183CM,65KG,,白羊座,浙江艺术学院,演员,壹加壹预备,顾天航的新浪微博,,方思畅,https://image.ijq.tv/201912/18/14-09-07-40-46.jpg,images/14-09-07-40-46.jpg,顾天航,https://www.ijq.tv/mingxing/15766493327154.html,https://image.ijq.tv/201912/18/14-09-07-40-46.jpg
方思畅,,,汉族,内地,1999-9-11,浙江温州,167CM,50KG,,处女座,温州大学,演员,壹加壹预备,方思畅的新浪微博,,陈泽,https://image.ijq.tv/201912/18/13-59-00-62-46.jpg,images/13-59-00-62-46.jpg,方思畅,https://www.ijq.tv/mingxing/15766486087153.html,https://image.ijq.tv/201912/18/13-59-00-62-46.jpg
