中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
周雨彤,,周艺,汉族,内地,1994-9-21,北京,166CM,52KG,B型,处女座,,演员,北京千易时代文化传媒有限公司,《大宋少年志》《重返20岁》《相爱穿梭千年》《寒武纪》《上瘾》,谢依霖 黄景瑜 侯明昊,https://image.ijq.tv/201906/19/15-06-19-33-47.png,images/15-06-19-33-47.png,周雨彤,https://www.ijq.tv/mingxing/1439.html,https://image.ijq.tv/201906/19/15-06-19-33-47.png,周雨彤的新浪微博
郭芮溪,,,,内地,1-16,江苏镇江,162CM,42KG,A型,水瓶座,传媒大学播音主持专业,"演员,主持人",,《蜀山战纪之剑侠传奇》《六扇门》,,https://image.ijq.tv/201503/09/16-55-49-68-14.jpg,images/16-55-49-68-14.jpg,郭芮溪,https://www.ijq.tv/mingxing/1437.html,https://image.ijq.tv/201503/09/16-55-49-68-14.jpg,
林依轮,Allen Lin,,满族,内地,1970-4-4,河北省石家庄市,183CM,65KG,B型,白羊座,中央戏剧学院,"演员,歌手,主持人",,《爱情鸟》《透过开满鲜花的月亮》《火火的歌谣》,孙悦搭档,https://image.ijq.tv/201503/09/16-25-51-76-10.jpg,images/16-25-51-76-10.jpg,林依轮,https://www.ijq.tv/mingxing/1436.html,https://image.ijq.tv/201503/09/16-25-51-76-10.jpg,林依轮的新浪微博
王啸坤,Essay,,汉族,内地,1988-3-12,河北省石家庄市,173CM,55KG,O型,双鱼座,河北科技师范学院欧美学院,"演员,歌手",,《那些你们喜欢的不喜欢的我都喜欢的女孩》,搭档林更新,https://image.ijq.tv/201503/09/15-34-19-61-10.jpg,images/15-34-19-61-10.jpg,王啸坤,https://www.ijq.tv/mingxing/1435.html,https://image.ijq.tv/201503/09/15-34-19-61-10.jpg,王啸坤的新浪微博
周德华,,,汉族,内地,1980-9-17,,177CM,80KG,AB型,处女座,北京电影学院表演系99级,演员,,《酷爸俏妈》《似水年华》《美丽的事》,,https://image.ijq.tv/201503/09/15-28-46-61-14.jpg,images/15-28-46-61-14.jpg,周德华,https://www.ijq.tv/mingxing/1434.html,https://image.ijq.tv/201503/09/15-28-46-61-14.jpg,
金宇彬,,,朝鲜族,内地,1989-7-16,韩国首尔,188CM,70KG,B型,巨蟹座,全州大学演艺娱乐系,"演员,模特",SidusHQ,《任意依恋》《高手们》《朋友2》《继承者们》《学校2013》,好友李赫秀 好友金英光 好友洪中贤 搭档李钟硕 搭档朴信惠 搭档李敏镐,https://image.ijq.tv/201503/09/15-17-19-75-13.jpg,images/15-17-19-75-13.jpg,金宇彬,https://www.ijq.tv/mingxing/1433.html,https://image.ijq.tv/201503/09/15-17-19-75-13.jpg,金宇彬的新浪微博
毕夏,,"夏夏,陛下",汉族,内地,1991-8-13,哈尔滨市,166CM,50KG,B型,狮子座,,"演员,歌手",梦响强音,《大闹天宫》《我的青春高八度》《匆匆那年》,搭档钟伟强 搭档丁丁 老师汪峰,https://image.ijq.tv/201503/09/15-13-42-35-8.jpg,images/15-13-42-35-8.jpg,毕夏,https://www.ijq.tv/mingxing/1432.html,https://image.ijq.tv/201503/09/15-13-42-35-8.jpg,
张瑶,YIYAD,,汉族,内地,1980-11-08,北京,168CM,46KG,A型,天蝎座,,"演员,歌手",君为传播,《致我们终将逝去的青春》《爱情的房子》《守婚如玉》,配偶陈科,https://image.ijq.tv/201503/09/14-55-57-34-10.jpg,images/14-55-57-34-10.jpg,张瑶,https://www.ijq.tv/mingxing/1430.html,https://image.ijq.tv/201503/09/14-55-57-34-10.jpg,张瑶的新浪微博
徐露,,"徐路,路路",汉族,内地,1975-7-29,辽宁沈阳,162CM,48KG,O型,白羊座,上海戏剧学院表演系,演员,,《情深深雨濛濛》《梧桐雨》,,https://image.ijq.tv/201503/09/14-03-14-60-13.jpg,images/14-03-14-60-13.jpg,徐露,https://www.ijq.tv/mingxing/1426.html,https://image.ijq.tv/201503/09/14-03-14-60-13.jpg,徐露的新浪微博
赵聪,Cong Zhao,,汉族,内地,1984-1-1,安徽蚌埠,164CM,47KG,AB型,白羊座,北京戏曲学院|中央戏剧学院,演员,,《百里夜刀》《神话》《狙击部队》《武工队传奇》,恩师成龙,https://image.ijq.tv/201503/09/14-04-53-12-10.jpg,images/14-04-53-12-10.jpg,赵聪,https://www.ijq.tv/mingxing/1427.html,https://image.ijq.tv/201503/09/14-04-53-12-10.jpg,赵聪的新浪微博
谢欣颖,Nikki Shie,,汉族,内地,1985-5-1,台湾省,162CM,45KG,A型,金牛座,,"演员,模特",华谊兄弟国际传媒,《乱世豪门》《爱丽斯的镜子》《命运化妆师》《白色之恋》,,https://image.ijq.tv/201503/09/11-25-13-51-11.jpg,images/11-25-13-51-11.jpg,谢欣颖,https://www.ijq.tv/mingxing/1425.html,https://image.ijq.tv/201503/09/11-25-13-51-11.jpg,
谢孟伟,Bruce,嘎子,汉族,内地,1989-3-4,河北省保定市雄县,175CM,67KG,A型,双鱼座,中国戏曲学院,演员,海润影视,《小兵张嘎》《向着幸福前进》,吴奇隆 甘婷婷 王宝强,https://image.ijq.tv/201503/07/16-54-48-84-12.jpg,images/16-54-48-84-12.jpg,谢孟伟,https://www.ijq.tv/mingxing/1424.html,https://image.ijq.tv/201503/07/16-54-48-84-12.jpg,谢孟伟的新浪微博
艾如,,,彝族,内地,1989-12-26,四川雅安,166CM,48KG,B型,双鱼座,四川师范大学文理学院,演员,,《裸婚时代》《不是不想嫁》《穷追不舍》,搭档姚笛 搭档金桢勋,https://image.ijq.tv/201503/07/16-51-15-17-11.jpg,images/16-51-15-17-11.jpg,艾如,https://www.ijq.tv/mingxing/1423.html,https://image.ijq.tv/201503/07/16-51-15-17-11.jpg,艾如的新浪微博
刘思彤,,刘雯,汉族,内地,,山东青岛,165CM,47KG,AB型,天蝎座,中央戏剧学院,演员,,《蜀山战纪之剑侠传奇》,,https://image.ijq.tv/201503/07/16-18-18-52-14.jpg,images/16-18-18-52-14.jpg,刘思彤,https://www.ijq.tv/mingxing/1422.html,https://image.ijq.tv/201503/07/16-18-18-52-14.jpg,刘思彤的新浪微博
黄锶骐,,锶锶,汉族,内地,10-26,郴州,164CM,45KG,B型,天蝎座,中国音乐学院,"演员,歌手",,《一门三司令》《麻辣女友的幸福时光》《最后一战》,秋瓷炫,https://image.ijq.tv/201503/07/15-00-29-16-8.jpg,images/15-00-29-16-8.jpg,黄锶骐,https://www.ijq.tv/mingxing/1421.html,https://image.ijq.tv/201503/07/15-00-29-16-8.jpg,黄锶骐的新浪微博
刁琳琳,diaolinlin,,汉族,内地,1985-6-2,沈阳市,171CM,50KG,B型,天秤座,中央戏剧学院,演员,,《鲜花朵朵》《媳妇的美好春天》《爱我，你别走》,周扬,https://image.ijq.tv/201503/07/14-38-08-22-8.jpg,images/14-38-08-22-8.jpg,刁琳琳,https://www.ijq.tv/mingxing/1420.html,https://image.ijq.tv/201503/07/14-38-08-22-8.jpg,刁琳琳的新浪微博
沈雨,Rain,"雨儿,小雨,山芋",汉族,内地,1994-6-8,安徽黄山,169CM,47KG,A型,双子座,中央戏剧学院,演员,森鸿（北京）国际影视传媒有限公司,《隋唐英雄3》《李家大院》《芈月传》,徐子菲,https://image.ijq.tv/201503/07/14-13-43-66-8.jpg,images/14-13-43-66-8.jpg,沈雨,https://www.ijq.tv/mingxing/1419.html,https://image.ijq.tv/201503/07/14-13-43-66-8.jpg,沈雨的新浪微博
杨诚诚,Orange,草草,汉族,内地,1986-10-22,山东省淄博市,164CM,44KG,A型,天秤座,山东师范大学音乐学院,演员,欢瑞世纪影视传媒股份有限公司,《欲望的阶梯》《古剑奇谭》,,https://image.ijq.tv/201503/06/16-25-08-46-12.jpg,images/16-25-08-46-12.jpg,杨诚诚,https://www.ijq.tv/mingxing/1418.html,https://image.ijq.tv/201503/06/16-25-08-46-12.jpg,杨诚诚的新浪微博
霍政谚,,霍焰,汉族,内地,1982-06-28,辽宁丹东,182CM,67KG,O型,巨蟹座,中央戏剧学院02级（本科）,演员,浙江东阳新媒诚品诚品文化传媒股份有限公司,《两生花》《怒火英雄》《犀利人师》《胜利者》《像火花像蝴蝶》《天地情缘》,唐妤萌,https://image.ijq.tv/201503/06/15-51-09-35-12.jpg,images/15-51-09-35-12.jpg,霍政谚,https://www.ijq.tv/mingxing/1416.html,https://image.ijq.tv/201503/06/15-51-09-35-12.jpg,霍政谚的新浪微博
