中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
庄庆宁,,,汉族,内地,1972-7-8,山东,165CM,50KG,B型,水瓶座,山东艺术学院表演本科,演员,,《幸福越走越近》,,https://image.ijq.tv/201504/02/13-53-39-14-13.jpg,images/13-53-39-14-13.jpg,庄庆宁,https://www.ijq.tv/mingxing/1638.html,https://image.ijq.tv/201504/02/13-53-39-14-13.jpg,
李大强,,,汉族,内地,1964-7-8,吉林省,162CM,78KG,B型,白羊座,,演员,,《幸福越走越近》《怪王外传》《江塘集中营》,,https://image.ijq.tv/201504/02/13-25-55-19-13.png,images/13-25-55-19-13.png,李大强,https://www.ijq.tv/mingxing/1636.html,https://image.ijq.tv/201504/02/13-25-55-19-13.png,
王茗,yoomiii,,汉族,内地,1993-12-25,温州,166CM,46KG,O型,魔羯座,解放军艺术学院,演员,希世纪影视,《楚汉传奇》《阳光警察》,王文娜,https://image.ijq.tv/201504/02/13-45-25-83-8.jpg,images/13-45-25-83-8.jpg,王茗,https://www.ijq.tv/mingxing/1637.html,https://image.ijq.tv/201504/02/13-45-25-83-8.jpg,王茗的新浪微博
郑雪,,naomi,汉族,内地,1987-05-01,辽宁锦州市,168CM,45KG,O型,金牛座,四川师范大学播音电影电视系,演员,,《聊斋4》,王鸥,https://image.ijq.tv/201801/23/15-46-13-89-39.jpg,images/15-46-13-89-39.jpg,郑雪,https://www.ijq.tv/mingxing/1635.html,https://image.ijq.tv/201801/23/15-46-13-89-39.jpg,郑雪的新浪微博
黄嫀砚,,,汉族,内地,1992-7-30,台湾嘉义,166CM,48KG,A型,狮子座,福建师范大学传播学院,"演员,模特",福建省广播影视集团,《聊斋4》,,https://image.ijq.tv/201504/02/11-40-32-14-14.png,images/11-40-32-14-14.png,黄嫀砚,https://www.ijq.tv/mingxing/1634.html,https://image.ijq.tv/201504/02/11-40-32-14-14.png,
陈懿,,,汉族,内地,10-31号,苏州,154CM,,B型,天秤座,解放军艺术学院,演员,,《聊斋4》,,https://image.ijq.tv/201504/02/11-25-59-89-14.png,images/11-25-59-89-14.png,陈懿,https://www.ijq.tv/mingxing/1633.html,https://image.ijq.tv/201504/02/11-25-59-89-14.png,
娄淇,Rocky,,汉族,内地,,湖北荆州,183CM,75KG,O型,天蝎座,上海戏剧学院,演员,,《贤妻》《情满雪阳花》,胡歌 白冰,https://image.ijq.tv/201504/01/17-27-22-32-7.jpg,images/17-27-22-32-7.jpg,娄淇,https://www.ijq.tv/mingxing/1632.html,https://image.ijq.tv/201504/01/17-27-22-32-7.jpg,娄淇的新浪微博
李立,LILI,李力,汉族,内地,1981-12-15,湖南省长沙市,182CM,67KG,A型,射手座,上海戏剧学院,演员,北京红元素文化娱乐公司,《错爱一生》《大汉天子2》《江南四大才子》,搭档迟帅 搭档高昊,https://image.ijq.tv/201504/01/17-19-19-21-10.jpg,images/17-19-19-21-10.jpg,李立,https://www.ijq.tv/mingxing/1631.html,https://image.ijq.tv/201504/01/17-19-19-21-10.jpg,李立的新浪微博
程一桥,,,汉族,内地,1988-4-25,徐州,167CM,46KG,B型,双子座,中央戏剧学院,演员,,《魔法宝贝》《阳光警察》,张骁晗,https://image.ijq.tv/201504/01/17-12-13-79-8.jpg,images/17-12-13-79-8.jpg,程一桥,https://www.ijq.tv/mingxing/1630.html,https://image.ijq.tv/201504/01/17-12-13-79-8.jpg,程一桥的新浪微博
李玲玉,Li Ling Yu,李老师,汉族,内地,1963-4-9,上海,166CM,50KG,A型,白羊座,北京电影学院,"演员,歌手",李玲玉工作室,《粉红色的回忆》《天竺少女》《抓住彩虹的男人》,搭档蔡国庆,https://image.ijq.tv/201504/01/16-35-49-61-12.jpg,images/16-35-49-61-12.jpg,李玲玉,https://www.ijq.tv/mingxing/1628.html,https://image.ijq.tv/201504/01/16-35-49-61-12.jpg,李玲玉的新浪微博
张骁晗,,晗晗,回族,内地,1991-6-18,济南,183CM,65KG,O型,双子座,中央戏剧学院,"演员,歌手",,《青春守则》《温暖的日子》《阳光警察》,石天硕,https://image.ijq.tv/201504/01/16-33-50-14-8.jpg,images/16-33-50-14-8.jpg,张骁晗,https://www.ijq.tv/mingxing/1627.html,https://image.ijq.tv/201504/01/16-33-50-14-8.jpg,
刘冠翔,Leo,刘佳,汉族,内地,1980-8-5,北京,178CM,65KG,B型,狮子座,北京电影学院99级表演系本科,演员,北京风华堂影视文化有限公司,《大汉天子》《情断上海滩》《新水浒传》《国家命运》,搭档曹骏 搭档焦恩俊,https://image.ijq.tv/201504/01/16-41-30-37-10.jpg,images/16-41-30-37-10.jpg,刘冠翔,https://www.ijq.tv/mingxing/1629.html,https://image.ijq.tv/201504/01/16-41-30-37-10.jpg,刘冠翔的新浪微博
邢佳栋,jiadong Xing,,汉族,内地,1972-7-1,山西省太原市小店区,181CM,68KG,O型,巨蟹座,北京电影学院表演系95班本科,演员,中国国家话剧院|北京君为文化传播有限公司,《士兵突击》《我的团长我的团》《战雷》《养父的花样年华》,搭档姚芊羽,https://image.ijq.tv/201504/01/11-14-52-69-10.jpg,images/11-14-52-69-10.jpg,邢佳栋,https://www.ijq.tv/mingxing/1625.html,https://image.ijq.tv/201504/01/11-14-52-69-10.jpg,
白微,Baiwei,白威,汉族,内地,1981-8-2,辽宁沈阳,181CM,75KG,O型,处女座,中央戏剧学院表演系2000级本科,演员,中国人民解放军总政话剧团,《火蓝刀锋》《医者仁心》《黄土谣》《冰雪丹心》《8848》,搭档张政勇 搭档万茜 女朋友陈西贝,https://image.ijq.tv/201504/01/10-06-40-44-10.jpg,images/10-06-40-44-10.jpg,白微,https://www.ijq.tv/mingxing/1624.html,https://image.ijq.tv/201504/01/10-06-40-44-10.jpg,白微的新浪微博
王梓诺,Dee,,汉族,内地,1990-1-12,黑龙江佳木斯,168CM,45KG,A型,巨蟹座,北京电影学院,演员,,《蜀山战纪之剑侠传奇》,,https://image.ijq.tv/201503/31/17-26-14-14-14.png,images/17-26-14-14-14.png,王梓诺,https://www.ijq.tv/mingxing/1623.html,https://image.ijq.tv/201503/31/17-26-14-14-14.png,
李佳璘,,小李琳,汉族,内地,1980-8-4,中国湖北省武汉市,163CM,46KG,B型,狮子座,上海戏剧学院,演员,菁菁文化,《上错花轿嫁对郎》《百万新娘系列》《向着幸福前进》,搭档王美雪 搭档李宗翰,https://image.ijq.tv/201503/31/17-04-45-49-12.jpg,images/17-04-45-49-12.jpg,李佳璘,https://www.ijq.tv/mingxing/1622.html,https://image.ijq.tv/201503/31/17-04-45-49-12.jpg,李佳璘的新浪微博
王文娜,Isabelle,,汉族,内地,1984-7-11,上海,167CM,45KG,B型,巨蟹座,上海戏剧学院表演系,演员,韩王妃美丽经济有限公司,《特警力量》《爱情公寓》《阳光警察》《搜查女王》,王妍之,https://image.ijq.tv/201503/31/15-41-56-96-8.jpg,images/15-41-56-96-8.jpg,王文娜,https://www.ijq.tv/mingxing/1621.html,https://image.ijq.tv/201503/31/15-41-56-96-8.jpg,王文娜的新浪微博
邵路雅,catze,邵洁,汉族,内地,1988-3-22,山西 太原,166CM,49KG,B型,白羊座,中国人民解放军国际关系学院,演员,,《大人物》《特警力量》《因为爱》,王妍之,https://image.ijq.tv/201503/31/15-23-50-56-8.jpg,images/15-23-50-56-8.jpg,邵路雅,https://www.ijq.tv/mingxing/1620.html,https://image.ijq.tv/201503/31/15-23-50-56-8.jpg,邵路雅的新浪微博
沙景昌,Sha JingChang,,汉族,内地,,北京,173CM,72KG,B型,白羊座,,演员,中国国家话剧院,《起步停车》《使命》,,https://image.ijq.tv/201503/31/14-17-44-13-7.jpg,images/14-17-44-13-7.jpg,沙景昌,https://www.ijq.tv/mingxing/1619.html,https://image.ijq.tv/201503/31/14-17-44-13-7.jpg,
宫筱轩,Gong XiaoXuan,宫俪轩,汉族,内地,1976,北京市,168CM,50KG,B型,白羊座,中国人民解放军艺术学院,演员,鑫宝源影视投资有限公司,《江城令》《嘿老头》,,https://image.ijq.tv/201503/31/13-28-07-59-7.jpg,images/13-28-07-59-7.jpg,宫筱轩,https://www.ijq.tv/mingxing/1618.html,https://image.ijq.tv/201503/31/13-28-07-59-7.jpg,
