中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
孙鹏滨,,孙小平,汉族,内地,1979-6-5,辽宁大连,181CM,70KG,B型,双子座,上海戏剧学院表演系,演员,,《血色浪漫》《关中女人》《武工队传奇》《铁血武工队传奇》,搭档杨舒,https://image.ijq.tv/201501/30/14-25-46-83-10.jpg,images/14-25-46-83-10.jpg,孙鹏滨,https://www.ijq.tv/mingxing/1070.html,https://image.ijq.tv/201501/30/14-25-46-83-10.jpg,
张舒羽,,张书语,汉族,内地,1989-4-3,江苏无锡,163CM,43KG,A型,白羊座,解放军艺术学院,演员,北京万润煌炜传媒有限公司,《日月凌空》《大山的儿子》《毛岸英》《预备警官》,,https://image.ijq.tv/201501/30/14-09-53-68-14.jpg,images/14-09-53-68-14.jpg,张舒羽,https://www.ijq.tv/mingxing/1069.html,https://image.ijq.tv/201501/30/14-09-53-68-14.jpg,
秦子越,ziyue Qin,秦子樾,壮族,内地,1987-9-13,辽宁抚顺,167CM,49KG,O型,处女座,中央戏剧学院表演系,演员,北京春秋鸿文化投资有限公司,《乐意为人》《女检察官》《名门新娘》《谍战深海》,丈夫聂远,https://image.ijq.tv/201501/30/14-05-18-73-10.jpg,images/14-05-18-73-10.jpg,秦子越,https://www.ijq.tv/mingxing/1068.html,https://image.ijq.tv/201501/30/14-05-18-73-10.jpg,秦子越的新浪微博
关之琳,,,满族,内地,1962-,中国香港,165CM,46KG,B型,金牛座,马利诺书院,"演员,歌手",北京波诺拾捌文化经纪有限公司,《猎头》《黄飞鸿》《笑傲江湖之东方不败》《西楚霸王》《做头》,父亲关山 母亲张冰茜 好友刘德华,https://image.ijq.tv/201501/30/13-43-30-82-13.jpg,images/13-43-30-82-13.jpg,关之琳,https://www.ijq.tv/mingxing/1067.html,https://image.ijq.tv/201501/30/13-43-30-82-13.jpg,
徐天琪,Miranda,琪琪,汉族,内地,1987-11-10,北京,173CM,48KG,AB型,天蝎座,中央戏剧学院,"演员,模特",,《妻子的秘密》《医馆笑传》《黑樱桃》,,https://image.ijq.tv/201501/30/13-35-27-92-7.jpg,images/13-35-27-92-7.jpg,徐天琪,https://www.ijq.tv/mingxing/1065.html,https://image.ijq.tv/201501/30/13-35-27-92-7.jpg,徐天琪的新浪微博
杨舒,Yangshu,,汉族,内地,10-24,江苏镇江,170CM,52KG,A型,天蝎座,,演员,南京军区政治部前线文工团,《我是特种兵之火凤凰》《神秘人质》,搭档徐佳,https://image.ijq.tv/201501/30/13-40-42-30-10.jpg,images/13-40-42-30-10.jpg,杨舒,https://www.ijq.tv/mingxing/1066.html,https://image.ijq.tv/201501/30/13-40-42-30-10.jpg,杨舒的新浪微博
米雪,Michelle,雪雪,汉族,内地,1955-09-02,香港,165CM,52KG,A型,金牛座,,演员,香港电视广播有限公司,《射雕英雄传76版》《大侠霍元甲》《溏心风暴之家好月圆》,尹志强 苏见信 窦骁,https://image.ijq.tv/201501/30/13-16-25-57-13.jpg,images/13-16-25-57-13.jpg,米雪,https://www.ijq.tv/mingxing/1064.html,https://image.ijq.tv/201501/30/13-16-25-57-13.jpg,米雪的新浪微博
何美钿,Hingher HE,"靓妹,大眼妹",汉族,内地,1975-12-02,广东,162CM,44KG,O型,射手座,华南理工大学,演员,飞腾娱乐,《少年英雄方世玉》,杨若兮,https://image.ijq.tv/201803/16/11-32-33-60-10.jpg,images/11-32-33-60-10.jpg,何美钿,https://www.ijq.tv/mingxing/1063.html,https://image.ijq.tv/201803/16/11-32-33-60-10.jpg,何美钿的新浪微博
杨若兮,,兮兮,汉族,内地,1980-12-26,重庆市渝中区,163CM,45KG,O型,,,,星浪潮明星经纪公司,《杨三姐告状》《布衣天子》,配偶连奕名 旧爱刘威 搭档周杰,https://image.ijq.tv/201501/30/12-56-17-75-13.jpg,images/12-56-17-75-13.jpg,杨若兮,https://www.ijq.tv/mingxing/1062.html,https://image.ijq.tv/201501/30/12-56-17-75-13.jpg,杨若兮的新浪微博
连奕名,,,汉族,内地,1972-7-7,北京,179CM,65KG,B型,巨蟹座,中国戏曲学院表演系85级,演员,海润影视制作有限公司,《血色浪漫》《大刀》《中天悬剑》《雪狼谷》,杨若兮,https://image.ijq.tv/201501/30/11-49-54-77-13.jpg,images/11-49-54-77-13.jpg,连奕名,https://www.ijq.tv/mingxing/1060.html,https://image.ijq.tv/201501/30/11-49-54-77-13.jpg,
王妍苏,,苏达水,汉族,内地,1982-4-3,吉林省四平市铁东区,168CM,46KG,A型,白羊座,哈尔滨新丝路模特学校,"演员,模特",,《功夫咏春》《引擎》《魔卡》,搭档林峰,https://image.ijq.tv/201501/30/12-04-29-93-10.jpg,images/12-04-29-93-10.jpg,王妍苏,https://www.ijq.tv/mingxing/1061.html,https://image.ijq.tv/201501/30/12-04-29-93-10.jpg,
张雯,雯姐|雯雯|密儿姐|团长,zhangwen,汉族,内地,9-12,上海,172CM,48KG,B型,处女座,上海戏剧学院,演员,君为文化传播有限公司,《夫妻那些事》《孩奴》《克拉恋人》,黄磊 陈数,https://image.ijq.tv/201501/30/10-46-06-61-13.jpg,images/10-46-06-61-13.jpg,张雯,https://www.ijq.tv/mingxing/1058.html,https://image.ijq.tv/201501/30/10-46-06-61-13.jpg,张雯的新浪微博
张逗逗,DouDou Zhang,逗逗,汉族,内地,1989-12-29,南京,170CM,46KG,B型,魔羯座,北京电影学院,演员,北京新画面影业公司,《金陵十三钗》《掩不住的阳光》,聂远,https://image.ijq.tv/201501/30/10-54-16-52-8.jpg,images/10-54-16-52-8.jpg,张逗逗,https://www.ijq.tv/mingxing/1059.html,https://image.ijq.tv/201501/30/10-54-16-52-8.jpg,张逗逗的新浪微博
程愫,,,汉族,内地,7-27,江西南昌,165CM,,O型,狮子座,上海戏剧学院|南京大学,演员,南京军区政治部前线文工团话剧队,《孤雁》,丈夫傅程鹏 搭档刘晓洁 搭档安雅萍 搭档徐佳 同学刘小锋,https://image.ijq.tv/201501/30/10-37-43-31-14.jpg,images/10-37-43-31-14.jpg,程愫,https://www.ijq.tv/mingxing/1057.html,https://image.ijq.tv/201501/30/10-37-43-31-14.jpg,
佟磊,,,,内地,1982,北京,177CM,57KG,,天蝎座,首都经贸大学,演员,北京西影汉唐传媒有限公司,《与青春有关的日子》《梅花档案之秘密列车》《家和万事兴》,果静林 徐静蕾,https://image.ijq.tv/201501/29/19-08-43-83-1.jpg,images/19-08-43-83-1.jpg,佟磊,https://www.ijq.tv/mingxing/1056.html,https://image.ijq.tv/201501/29/19-08-43-83-1.jpg,
甘露,,,汉族,内地,9-16,江西省南昌市,170CM,45KG,B型,处女座,中央戏剧学院,演员,北京拾捌文化经纪有限公司,《我是特种兵3》《圣天门口》《最后征战》《摩登女婿》,阿兰,https://image.ijq.tv/201501/29/16-43-56-64-14.jpg,images/16-43-56-64-14.jpg,甘露,https://www.ijq.tv/mingxing/1055.html,https://image.ijq.tv/201501/29/16-43-56-64-14.jpg,甘露的新浪微博
舒砚,,舒燕,汉族,内地,1982-6-2,浙江桐庐分水镇,167CM,45KG,A型,射手座,北京电影学院表演2002级,演员,,《我爱男闺蜜》,,https://image.ijq.tv/201501/29/16-13-59-49-12.jpg,images/16-13-59-49-12.jpg,舒砚,https://www.ijq.tv/mingxing/1054.html,https://image.ijq.tv/201501/29/16-13-59-49-12.jpg,舒砚的新浪微博
文卓,,,汉族,内地,1989-11-30,吉林,184CM,65KG,A型,水瓶座,同济大学,演员,互联网电影集团IFG,《我爱男闺蜜》,金尤美,https://image.ijq.tv/201501/29/15-23-35-96-12.jpg,images/15-23-35-96-12.jpg,文卓,https://www.ijq.tv/mingxing/1053.html,https://image.ijq.tv/201501/29/15-23-35-96-12.jpg,
王梓桐,,王莎莎,汉族,内地,10-8,北京,168CM,48KG,B型,天秤座,中央戏剧学院,演员,北京君为文化传播有限公司,《百合》《炫舞青春》《绝路逢生》《狐影》,王千源,https://image.ijq.tv/201501/29/14-53-44-71-8.jpg,images/14-53-44-71-8.jpg,王梓桐,https://www.ijq.tv/mingxing/1052.html,https://image.ijq.tv/201501/29/14-53-44-71-8.jpg,王梓桐的新浪微博
奚望,xiwang,,汉族,内地,1992-10-21,杭州,164CM,46KG,B型,天蝎座,中央戏剧学院,演员,北京博纳演艺经纪有限公司,《食来孕转》《决战江南》《于无声处》,左小青,https://image.ijq.tv/201501/29/11-47-26-34-8.jpg,images/11-47-26-34-8.jpg,奚望,https://www.ijq.tv/mingxing/1051.html,https://image.ijq.tv/201501/29/11-47-26-34-8.jpg,奚望的新浪微博
