中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
孙杰,Sun Jie,,汉族,内地,1986-1-29,山东莱阳,192CM,92KG,,,,运动员,青岛双星男篮,,,https://www.ijq.tv/file/upload/202007/20/19-37-15-90-67.jpg,images/19-37-15-90-67.jpg,孙杰,https://www.ijq.tv/mingxing/159524467010878.html,https://www.ijq.tv/file/upload/202007/20/19-37-15-90-67.jpg,
张勇军,,歪脖子机枪,汉族,内地,1962,湖北,,,,,,,中国国家队,,,https://www.ijq.tv/file/upload/202007/20/18-02-20-73-67.jpg,images/18-02-20-73-67.jpg,张勇军,https://www.ijq.tv/mingxing/159523913610872.html,https://www.ijq.tv/file/upload/202007/20/18-02-20-73-67.jpg,
常林,,,汉族,内地,1988-11-28,黑龙江省哈尔滨市,200CM,113KG,,,,运动员,,,孙悦,https://www.ijq.tv/file/upload/202007/20/15-43-31-74-65.png,images/15-43-31-74-65.png,常林,https://www.ijq.tv/mingxing/159523096110863.html,https://www.ijq.tv/file/upload/202007/20/15-43-31-74-65.png,常林的新浪微博
王立彬,wang libin,,汉族,内地,1963-3-21,陕西西安,200CM,103KG,,,,运动员,东盛盖天力男篮,,,https://www.ijq.tv/file/upload/202007/20/13-42-40-33-67.jpg,images/13-42-40-33-67.jpg,王立彬,https://www.ijq.tv/mingxing/159522354410848.html,https://www.ijq.tv/file/upload/202007/20/13-42-40-33-67.jpg,
吴迪,,,汉族,内地,1990-4,,186CM,72KG,,,,运动员,,,,https://www.ijq.tv/file/upload/202007/20/13-22-56-42-65.png,images/13-22-56-42-65.png,吴迪,https://www.ijq.tv/mingxing/159522239510846.html,https://www.ijq.tv/file/upload/202007/20/13-22-56-42-65.png,
张佳迪,Zhang Jiadi,,汉族,内地,1988-7-9,辽宁鞍山,,,,,,,辽宁盼盼俱乐部,,,https://www.ijq.tv/file/upload/202007/20/12-39-25-52-67.jpg,images/12-39-25-52-67.jpg,张佳迪,https://www.ijq.tv/mingxing/159521978010840.html,https://www.ijq.tv/file/upload/202007/20/12-39-25-52-67.jpg,
马增玉,Ma Zengyu,,回族,内地,1983-5-7,辽宁沈阳,183CM,79KG,,,,运动员,辽宁衡业篮球队,,,https://www.ijq.tv/file/upload/202007/20/10-57-51-31-67.jpg,images/10-57-51-31-67.jpg,马增玉,https://www.ijq.tv/mingxing/159521360110826.html,https://www.ijq.tv/file/upload/202007/20/10-57-51-31-67.jpg,马增玉的新浪微博
易立,,,汉族,内地,1985-11-7,江苏省南京市,200CM,85KG,,,,运动员,江苏龙肯帝亚俱乐部,,,https://www.ijq.tv/file/upload/202007/19/18-48-48-52-67.jpg,images/18-48-48-52-67.jpg,易立,https://www.ijq.tv/mingxing/159515537010814.html,https://www.ijq.tv/file/upload/202007/19/18-48-48-52-67.jpg,易立的新浪微博
龚松林,gongsonglin,福建球王,汉族,内地,1981-7-22,福建晋江,195CM,92KG,,,,运动员,福建浔兴SBS,,,https://www.ijq.tv/file/upload/202007/18/18-54-04-16-67.jpg,images/18-54-04-16-67.jpg,龚松林,https://www.ijq.tv/mingxing/159506940010784.html,https://www.ijq.tv/file/upload/202007/18/18-54-04-16-67.jpg,
刘晓宇,LEO,,汉族,内地,1989-3-14,长春市,188CM,88KG,,,华南理工大学,运动员,北京首钢男篮,,钟鹿纯,https://www.ijq.tv/file/upload/202007/18/10-38-21-76-68.png,images/10-38-21-76-68.png,刘晓宇,https://www.ijq.tv/mingxing/159503986510767.html,https://www.ijq.tv/file/upload/202007/18/10-38-21-76-68.png,刘晓宇的新浪微博
西热力江·木合塔尔,Shirelijan Muxtar,,维吾尔族,内地,1991-1-4,新疆喀什,191CM,81KG,,,,运动员,,,美丽热·麦海提,https://www.ijq.tv/file/upload/202007/17/16-51-33-95-65.png,images/16-51-33-95-65.png,西热力江·木合塔尔,https://www.ijq.tv/mingxing/159497581510751.html,https://www.ijq.tv/file/upload/202007/17/16-51-33-95-65.png,
郑海霞,,,汉族,内地,1967,河南商丘柘城县,200CM,104KG,,,,运动员,,,徐庆华,https://www.ijq.tv/file/upload/202007/17/16-20-43-73-65.png,images/16-20-43-73-65.png,郑海霞,https://www.ijq.tv/mingxing/159497398210748.html,https://www.ijq.tv/file/upload/202007/17/16-20-43-73-65.png,
穆铁柱,Mu Tiezhu,,回族,内地,1949－6－1,山东省菏泽市东明县,200CM,160KG,,,,运动员,,,王专红｜,https://image.ijq.tv/202007/16/10-14-37-94-65.png,images/10-14-37-94-65.png,穆铁柱,https://www.ijq.tv/mingxing/159486563410716.html,https://image.ijq.tv/202007/16/10-14-37-94-65.png,
王哲林,Wang Zhelin,大王,汉族,内地,1994-1-20,福建福州,200CM,110KG,,,,运动员,,,朱彦西,https://image.ijq.tv/202007/16/09-58-16-95-65.png,images/09-58-16-95-65.png,王哲林,https://www.ijq.tv/mingxing/159486457710714.html,https://image.ijq.tv/202007/16/09-58-16-95-65.png,王哲林的新浪微博
吴悠,More Free,莫福瑞,汉族,内地,1985-8-26,北京,174CM,69KG,,,北京体育大学,运动员,,,杨舒越,https://image.ijq.tv/202007/16/08-51-45-76-65.png,images/08-51-45-76-65.png,吴悠,https://www.ijq.tv/mingxing/159486066410713.html,https://image.ijq.tv/202007/16/08-51-45-76-65.png,
于澍龙,Yu Shulong,,汉族,内地,1990-2-19,吉林长春,186CM,70KG,,,长春市实验中学,,北京北控篮球俱乐部,,,https://image.ijq.tv/202007/15/16-51-09-75-67.jpg,images/16-51-09-75-67.jpg,于澍龙,https://www.ijq.tv/mingxing/159480269010703.html,https://image.ijq.tv/202007/15/16-51-09-75-67.jpg,
杨政,,,,内地,1993-8-25,北京,196CM,97KG,,处女座,,运动员,,,,https://image.ijq.tv/202007/15/15-14-28-32-67.jpg,images/15-14-28-32-67.jpg,杨政,https://www.ijq.tv/mingxing/159479701410691.html,https://image.ijq.tv/202007/15/15-14-28-32-67.jpg,杨政的新浪微博
李昕,,,,内地,1969,辽宁省本溪市,,,,,,运动员,,,,https://image.ijq.tv/202007/15/14-19-20-42-67.jpg,images/14-19-20-42-67.jpg,李昕,https://www.ijq.tv/mingxing/159479371210687.html,https://image.ijq.tv/202007/15/14-19-20-42-67.jpg,李昕的新浪微博
苗立杰,MiaoLiJie,,汉族,内地,1981-6-3,黑龙江省哈尔滨市宾县,178CM,68KG,,,武汉科技大学,运动员,辽宁沈部,,,https://image.ijq.tv/202007/15/14-08-47-98-67.jpg,images/14-08-47-98-67.jpg,苗立杰,https://www.ijq.tv/mingxing/159479301710686.html,https://image.ijq.tv/202007/15/14-08-47-98-67.jpg,苗立杰的新浪微博
