中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
王诗龄,Angela,恬恬,汉族,内地,2009-10-13,长沙,150CM,30KG,O型,天秤座,,演员,,《爸爸去哪儿》,李湘,https://image.ijq.tv/201408/18/10-26-02-41-12.jpg,images/10-26-02-41-12.jpg,王诗龄,https://www.ijq.tv/mingxing/240.html,https://image.ijq.tv/201408/18/10-26-02-41-12.jpg,
李湘,,湘湘,汉族,内地,1976-2-18,长沙,165CM,53KG,O型,水瓶座,中国传媒大学,"演员,歌手,主持人",湖南芒果传媒有限公司,《男左女右》《快嘴李翠莲》,何炅 王诗龄,https://image.ijq.tv/201408/18/09-40-17-26-12.jpg,images/09-40-17-26-12.jpg,李湘,https://www.ijq.tv/mingxing/239.html,https://image.ijq.tv/201408/18/09-40-17-26-12.jpg,李湘的新浪微博
徐正曦,Jeremy Jones,"徐正希,阿曦,正曦",汉族,内地,1985-5-5,中国上海,184CM,70KG,O型,金牛座,上海戏剧学院表演04级进修班,演员,寰宇国际控股有限公司,《夏家三千金》《爱情睡醒了》《加油爱人》《卫子夫》,周丽淇,https://image.ijq.tv/201501/22/13-57-15-76-8.jpg,images/13-57-15-76-8.jpg,徐正曦,https://www.ijq.tv/mingxing/238.html,https://image.ijq.tv/201501/22/13-57-15-76-8.jpg,徐正曦的新浪微博
张雨绮,Zhang Yuqi,张爽,汉族,内地,1986-8-8,德州,166CM,50KG,A型,狮子座,上海戏剧学院附属戏曲学校,演员,北京望绮艺术文化工作室,《长江七号》《白鹿原》,段奕宏 陈坤,https://image.ijq.tv/201408/16/16-56-39-29-8.jpg,images/16-56-39-29-8.jpg,张雨绮,https://www.ijq.tv/mingxing/237.html,https://image.ijq.tv/201408/16/16-56-39-29-8.jpg,张雨绮的新浪微博
南笙,Royi,罗小伊,汉族,内地,1991-10-23,四川宜宾,158CM,42KG,A型,射手座,,演员,北京荣信达影视艺术有限公司,《半妖倾城》《茧镇奇缘》,奶茶妹妹,https://image.ijq.tv/201706/29/15-01-33-40-26.jpg,images/15-01-33-40-26.jpg,南笙,https://www.ijq.tv/mingxing/236.html,https://image.ijq.tv/201706/29/15-01-33-40-26.jpg,南笙的新浪微博
张哲瀚,zhangzhehan,小哲,汉族,内地,1991-5-11,江西新余,181CM,70KG,AB型,金牛座,上海戏剧学院,演员,于正工作室,《半妖倾城》《美人制造》《琅琊榜》《班淑传奇》《云巅之上》,刘诗诗 杨蓉,https://image.ijq.tv/201705/18/16-05-45-62-26.jpg,images/16-05-45-62-26.jpg,张哲瀚,https://www.ijq.tv/mingxing/235.html,https://image.ijq.tv/201705/18/16-05-45-62-26.jpg,张哲瀚的新浪微博
沈佳妮,,,汉族,内地,5-22,上海市黄浦区,168CM,51KG,AB型,双子座,中央戏剧学院表演系,演员,,《爱是一颗幸福的子弹》《北平无战事》《平淡生活》《爱在苍茫大地》《西干道》,刘烨 老公朱亚文,https://image.ijq.tv/201511/09/23-13-07-31-1.jpg,images/23-13-07-31-1.jpg,沈佳妮,https://www.ijq.tv/mingxing/234.html,https://image.ijq.tv/201511/09/23-13-07-31-1.jpg,
杨洋,yangyang,,汉族,内地,1991-9-9,上海,180CM,54KG,AB型,处女座,中国人民解放军艺术学院,演员,悦凯娱乐,《微微一笑很倾城》《旋风少女》《惊天岳雷》《轩辕剑之汉之云》,郑爽 胡冰卿,https://image.ijq.tv/201508/31/09-43-23-73-13.jpg,images/09-43-23-73-13.jpg,杨洋,https://www.ijq.tv/mingxing/232.html,https://image.ijq.tv/201508/31/09-43-23-73-13.jpg,杨洋的新浪微博
米热,Merxat,"米热夏提,亚里坤",维吾尔族,内地,1991-7-20,新疆乌鲁木齐,180CM,68KG,O型,巨蟹座,上海戏剧学院表演系,演员,于正工作室,《半妖倾城》《美人制造》《云巅之上》《爱的阶梯》,搭档杨蓉,https://image.ijq.tv/201408/16/15-30-45-17-13.jpg,images/15-30-45-17-13.jpg,米热,https://www.ijq.tv/mingxing/230.html,https://image.ijq.tv/201408/16/15-30-45-17-13.jpg,米热的新浪微博
张亮,SEAN,张振锁,汉族,内地,1982-3-26,北京,187CM,74KG,B型,白羊座,,演员,张亮工作室,《爸爸去哪儿》《爸爸的假期》,林志颖 张悦轩,https://image.ijq.tv/201911/29/10-27-55-56-46.jpg,images/10-27-55-56-46.jpg,张亮,https://www.ijq.tv/mingxing/229.html,https://image.ijq.tv/201911/29/10-27-55-56-46.jpg,张亮的新浪微博
高虎,,,汉族,内地,1974-4-25,青岛市,183CM,76KG,O型,双子座,中央戏剧学院,演员,博纳国际影业集团,《天龙八部》《水浒传》《澳门风云》,段奕宏,https://image.ijq.tv/201408/16/14-07-08-64-8.jpg,images/14-07-08-64-8.jpg,高虎,https://www.ijq.tv/mingxing/228.html,https://image.ijq.tv/201408/16/14-07-08-64-8.jpg,
孙坚,Oscar Sun,"大圣,悟空,小金人",汉族,内地,1983-5-23,陕西西安,178CM,61KG,B型,双子座,中央戏剧学院表演系本科班,演员,,《宫锁珠帘》《爱在春天》《刁蛮新娘》,周笔畅,https://image.ijq.tv/201504/15/14-01-42-67-7.jpg,images/14-01-42-67-7.jpg,孙坚,https://www.ijq.tv/mingxing/227.html,https://image.ijq.tv/201504/15/14-01-42-67-7.jpg,
段奕宏,,,汉族,内地,1973-5-16,新疆,177CM,68KG,B型,金牛座,中央戏剧学院,演员,华谊兄弟传媒股份有限公司,《古城小女人》《士兵突击》《我的团长我的团》《我愿意》,戚薇,https://image.ijq.tv/201408/15/16-40-20-66-8.jpg,images/16-40-20-66-8.jpg,段奕宏,https://www.ijq.tv/mingxing/226.html,https://image.ijq.tv/201408/15/16-40-20-66-8.jpg,段奕宏的新浪微博
章泽天,,奶茶妹妹,汉族,内地,1993-11-18,南京,163CM,42KG,A型,射手座,清华大学,演员,,《燃烧吧大脑》《最强大脑》,丈夫刘强东 苏有朋,https://image.ijq.tv/201408/15/16-23-32-79-12.jpg,images/16-23-32-79-12.jpg,章泽天,https://www.ijq.tv/mingxing/225.html,https://image.ijq.tv/201408/15/16-23-32-79-12.jpg,
姚笛,,"笛笛,笛妹,笛子",汉族,内地,1982-3-17,桐乡市,164CM,45KG,O型,双鱼座,北京电影学院,演员,北京鑫宝源影视投资有限公司,《王小米训夫记》《爱情碟中谍》《顾盼盼的小时代》《我的宝贝》《裸婚》,文章,https://image.ijq.tv/201912/11/14-15-47-15-46.jpg,images/14-15-47-15-46.jpg,姚笛,https://www.ijq.tv/mingxing/223.html,https://image.ijq.tv/201912/11/14-15-47-15-46.jpg,姚笛的新浪微博
张嘉倪,Jenny,,汉族,内地,1987-6-22,成都市,164CM,48KG,O型,巨蟹座,北京电影学院,"演员,歌手",上海创翊文化传播有限公司,《又见一帘幽梦》《宫锁珠帘》《精忠岳飞》,明道,https://image.ijq.tv/201408/14/16-44-42-26-8.jpg,images/16-44-42-26-8.jpg,张嘉倪,https://www.ijq.tv/mingxing/220.html,https://image.ijq.tv/201408/14/16-44-42-26-8.jpg,
韩庚,Han Geng,,,内地,1984-2-09,黑龙江省牡丹江市,181CM,60KG,B型,水瓶座,中央民族大学舞蹈系,"演员,歌手",庚心工作室,《大武生》《建党伟业》《致我们终将逝去的青春》《前任攻略》,唐嫣,https://image.ijq.tv/201408/14/15-18-06-29-10.jpg,images/15-18-06-29-10.jpg,韩庚,https://www.ijq.tv/mingxing/219.html,https://image.ijq.tv/201408/14/15-18-06-29-10.jpg,韩庚的新浪微博
金莎,蓝菲琳|cream,kym,汉族,内地,1983-3-14,上海,166CM,46KG,A型,双鱼座,东亚商学院|新加坡海蝶音乐森林,"演员,歌手",金莎音乐工作室,《星月神话》《换季》《不可思议》《空气》,胡歌,https://image.ijq.tv/201408/13/17-20-51-41-10.jpg,images/17-20-51-41-10.jpg,金莎,https://www.ijq.tv/mingxing/218.html,https://image.ijq.tv/201408/13/17-20-51-41-10.jpg,
