中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
李部,Danielle,李昱萱,汉族,内地,1985-2-19,北京,173CM,46KG,B型,巨蟹座,中央戏剧学院表演系,"演员,模特",,《子夜》《春暖花开》《建国大业》,,https://image.ijq.tv/201506/23/15-37-32-29-16.png,images/15-37-32-29-16.png,李部,https://www.ijq.tv/mingxing/2547.html,https://image.ijq.tv/201506/23/15-37-32-29-16.png,
李伟菘,Li weisong,,,内地,1966-7-24,新加坡,172CM,58KG,B型,巨蟹座,,"演员,歌手",星光国际,《一切从2019开始》,蔡少芬,https://image.ijq.tv/201506/23/15-51-23-37-8.jpg,images/15-51-23-37-8.jpg,李伟菘,https://www.ijq.tv/mingxing/2549.html,https://image.ijq.tv/201506/23/15-51-23-37-8.jpg,李伟菘的新浪微博
王冠,wangguan,,汉族,内地,1982-3-17,北京,168CM,52KG,AB型,双子座,北京电影学院,演员,,《麻辣女兵》《神犬奇兵》,搭档王洋,https://image.ijq.tv/201506/23/14-56-00-27-10.jpg,images/14-56-00-27-10.jpg,王冠,https://www.ijq.tv/mingxing/2546.html,https://image.ijq.tv/201506/23/14-56-00-27-10.jpg,
刘冠麟,liuguanlin,冠麟,汉族,内地,1981-12-19,黑龙江,176CM,65KG,B型,巨蟹座,北京舞蹈学院音乐剧系,演员,北京科粲国际影视文化有限公司,《龙门镖局》《新水浒传》《菊花醉》,徐海乔,https://image.ijq.tv/201506/23/14-18-29-19-16.png,images/14-18-29-19-16.png,刘冠麟,https://www.ijq.tv/mingxing/2545.html,https://image.ijq.tv/201506/23/14-18-29-19-16.png,
刘佳佳,tangjiajia,佳佳,汉族,内地,1981-10-21,中国,171CM,50KG,B型,双子座,中央戏剧学院表演系九九音乐剧班,演员,,《金粉世家》,,https://image.ijq.tv/201506/23/14-03-23-96-16.jpg,images/14-03-23-96-16.jpg,刘佳佳,https://www.ijq.tv/mingxing/2544.html,https://image.ijq.tv/201506/23/14-03-23-96-16.jpg,
刘桦,Hua Liu,道哥,汉族,内地,1961-6-1,长春,180CM,69KG,AB型,金牛座,中央戏剧学院表演系,演员,北京星泽国际影视文化有限公司,《老炮儿》,,https://image.ijq.tv/201506/23/13-35-42-59-14.png,images/13-35-42-59-14.png,刘桦,https://www.ijq.tv/mingxing/2543.html,https://image.ijq.tv/201506/23/13-35-42-59-14.png,
林雪,Suet Lam,,汉族,内地,1964-07-08,天津,179CM,65KG,A型,双子座,,演员,明路文化传媒,《百万巨鳄》,周星驰,https://image.ijq.tv/201506/19/15-16-05-77-12.jpg,images/15-16-05-77-12.jpg,林雪,https://www.ijq.tv/mingxing/2541.html,https://image.ijq.tv/201506/19/15-16-05-77-12.jpg,林雪的新浪微博
白举纲,Pax Congo,小白、老白、纲哥、敏儿、纲蛋儿,汉族,内地,1993-11-2,四川省绵阳市江油市,178CM,66KG,O型,天蝎座,四川师范大学,"演员,歌手",天娱传媒,《老炮儿》,,https://image.ijq.tv/201506/19/14-46-03-84-14.png,images/14-46-03-84-14.png,白举纲,https://www.ijq.tv/mingxing/2539.html,https://image.ijq.tv/201506/19/14-46-03-84-14.png,
邵峰,Shaofeng,,汉族,内地,1970-4-18,上海市,182CM,72KG,A型,白羊座,北京电影学院,演员,小马奔腾,《金锁记》《光荣岁月》《纸醉金迷》《狙击手》,妻子刘欣 搭档张鲁一 搭档刘亦菲,https://image.ijq.tv/201506/19/14-29-58-60-10.jpg,images/14-29-58-60-10.jpg,邵峰,https://www.ijq.tv/mingxing/2540.html,https://image.ijq.tv/201506/19/14-29-58-60-10.jpg,邵峰的新浪微博
冯小刚,,,汉族,内地,1958-3-18,北京大兴区,170CM,65KG,B型,双鱼座,中国戏曲学院,"演员,电影人",华谊兄弟娱乐投资公司,《老炮儿》《私人订制》《一九四二》《非诚勿扰》《我不是潘金莲》,宋丹丹 黄景行,https://image.ijq.tv/201506/19/14-31-15-93-14.png,images/14-31-15-93-14.png,冯小刚,https://www.ijq.tv/mingxing/2538.html,https://image.ijq.tv/201506/19/14-31-15-93-14.png,
王磊,Wang Lei,磊哥,汉族,内地,1982-1-4,山东烟台,182CM,75KG,A型,魔羯座,解放军艺术学院,演员,空政电视艺术中心,《武林外传》《打骗行动之你被盯上了》,闫妮,https://image.ijq.tv/201506/19/09-51-36-72-7.jpg,images/09-51-36-72-7.jpg,王磊,https://www.ijq.tv/mingxing/2535.html,https://image.ijq.tv/201506/19/09-51-36-72-7.jpg,王磊的新浪微博
白威,Bai Wei,白微,汉族,内地,1981-8-2,沈阳市,180CM,65KG,B型,狮子座,中央戏剧学院,演员,中国人民解放军总政话剧团,《绽放之无敌女生》,蒋瑶嘉,https://image.ijq.tv/201506/18/17-06-28-51-7.jpg,images/17-06-28-51-7.jpg,白威,https://www.ijq.tv/mingxing/2534.html,https://image.ijq.tv/201506/18/17-06-28-51-7.jpg,白威的新浪微博
李泰延,Terry,李晟毓,汉族,内地,1978-12-26,哈尔滨,178CM,65KG,B型,金牛座,北京电影学院,演员,,《济公之人皇鼎》,,https://image.ijq.tv/201506/18/16-56-04-16-12.jpg,images/16-56-04-16-12.jpg,李泰延,https://www.ijq.tv/mingxing/2533.html,https://image.ijq.tv/201506/18/16-56-04-16-12.jpg,李泰延的新浪微博
蒋瑶嘉,JYJ,"蒋瑶佳,嘉宝",汉族,内地,1994-1-30,浙江省湖州市,165CM,48KG,A型,水瓶座,伯克利音乐学院,"演员,歌手",,《绽放之无敌女生》,,https://image.ijq.tv/201801/02/10-54-10-36-10.jpg,images/10-54-10-36-10.jpg,蒋瑶嘉,https://www.ijq.tv/mingxing/2532.html,https://image.ijq.tv/201801/02/10-54-10-36-10.jpg,蒋瑶嘉的新浪微博
姚远,Ryan,,汉族,内地,1992-8-30,上海,182CM,71KG,A型,双子座,北京电影学院,演员,北京嘉娱帝华文化传媒有限责任公司,《济公之人皇鼎》,,https://image.ijq.tv/201712/27/16-32-05-63-10.jpg,images/16-32-05-63-10.jpg,姚远,https://www.ijq.tv/mingxing/2531.html,https://image.ijq.tv/201712/27/16-32-05-63-10.jpg,姚远的新浪微博
金于宸,Jin Yu Chen,小鱼,汉族,内地,10-12,福建福州,179CM,70KG,A型,天秤座,上海师范大学谢晋影视艺术学院,"演员,主持人",北京电视艺术中心,《负二代的幸福生活》,搭档聂远,https://image.ijq.tv/201506/18/14-32-44-22-10.jpg,images/14-32-44-22-10.jpg,金于宸,https://www.ijq.tv/mingxing/2530.html,https://image.ijq.tv/201506/18/14-32-44-22-10.jpg,金于宸的新浪微博
崔冰,HELLEN,,汉族,内地,1984-10-18,哈尔滨,163CM,45KG,A型,金牛座,北京解放军艺术学院表演系,演员,,《前夫求爱记》,高亚麟,https://image.ijq.tv/201506/18/14-09-25-91-12.jpg,images/14-09-25-91-12.jpg,崔冰,https://www.ijq.tv/mingxing/2529.html,https://image.ijq.tv/201506/18/14-09-25-91-12.jpg,
许娇宁,jiaoning Xun,女神,汉族,内地,1990-2-17,辽宁沈阳,165CM,47KG,A型,水瓶座,重庆大学美视电影学院,演员,国龙联盟投资股份有限公司,《无懈可击之蓝色梦想》,搭档沙溢 搭档韩彩英,https://image.ijq.tv/201506/18/13-42-51-20-10.jpg,images/13-42-51-20-10.jpg,许娇宁,https://www.ijq.tv/mingxing/2528.html,https://image.ijq.tv/201506/18/13-42-51-20-10.jpg,许娇宁的新浪微博
杜雨宸,Bella,阿纯,汉族,内地,1993-01-03,辽宁大连,163CM,46KG,A型,白羊座,北京电影学院,演员,,《最佳前男友》,,https://image.ijq.tv/201506/18/11-13-37-52-12.jpg,images/11-13-37-52-12.jpg,杜雨宸,https://www.ijq.tv/mingxing/2526.html,https://image.ijq.tv/201506/18/11-13-37-52-12.jpg,杜雨宸的新浪微博
方晓莉,xiaoli Fang,,汉族,内地,1970-8-21,河北,166CM,55KG,O型,处女座,,演员,,《吕梁英雄传》《乡村警察》《铁齿铜牙纪晓岚3》,搭档张国立,https://image.ijq.tv/201506/18/11-11-06-10-10.jpg,images/11-11-06-10-10.jpg,方晓莉,https://www.ijq.tv/mingxing/2527.html,https://image.ijq.tv/201506/18/11-11-06-10-10.jpg,方晓莉的新浪微博
