中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
侯煜,Houyu,侯敬宇,汉族,内地,1976-1-2,湖北省宜昌市,173CM,70KG,O型,魔羯座,上海戏剧学院95级本科,演员,凤凰传奇影业有限公司,侯煜的新浪微博,《穿越时空的爱恋》《新版霍元甲》《劫中劫》《风筝》,,https://image.ijq.tv/201502/27/10-54-18-53-10.jpg,images/10-54-18-53-10.jpg,侯煜,https://www.ijq.tv/mingxing/1309.html,https://image.ijq.tv/201502/27/10-54-18-53-10.jpg
于笑,Yuxiao,笑笑,汉族,内地,1983-5-24,四川,180CM,69KG,O型,双子座,四川音乐学院,演员,天翼创媒文化|西安电影制片厂,于笑的新浪微博,《有种你爱我》《建党伟业》《寻路》《汉口码头》,搭档郑凯,https://image.ijq.tv/201502/27/10-11-37-90-10.jpg,images/10-11-37-90-10.jpg,于笑,https://www.ijq.tv/mingxing/1308.html,https://image.ijq.tv/201502/27/10-11-37-90-10.jpg
李进荣,Li Jinrong,李沁霖,汉族,内地,1975-3-17,湖南,185CM,74KG,O型,双鱼座,北京电影学院,演员,无,李进荣的新浪微博,《机灵小不懂》《倚天屠龙记》《封神英雄》,搭档张馨予 搭档陈键锋,https://image.ijq.tv/201502/26/21-05-23-41-7.jpg,images/21-05-23-41-7.jpg,李进荣,https://www.ijq.tv/mingxing/1307.html,https://image.ijq.tv/201502/26/21-05-23-41-7.jpg
麦迪娜,,买地娜·买买提,维吾尔族,内地,1987-9-10,新疆乌鲁木齐,168CM,45KG,O型,处女座,,演员,上海创翊文化传播有限公司,麦迪娜的新浪微博,《新还珠格格》《宫锁连城》《重耳传》,张明明,https://image.ijq.tv/201502/26/17-19-46-31-7.jpg,images/17-19-46-31-7.jpg,麦迪娜,https://www.ijq.tv/mingxing/1305.html,https://image.ijq.tv/201502/26/17-19-46-31-7.jpg
杨紫彤,,,汉族,内地,2-21,湖北武汉,170CM,53KG,A型,双鱼座,中央戏剧学院,演员,艺百合文化传媒,杨紫彤的新浪微博,《历史的使命》《杨门女将》《穿警服的那些女孩儿》,文咏珊,https://image.ijq.tv/201502/26/17-23-59-82-8.jpg,images/17-23-59-82-8.jpg,杨紫彤,https://www.ijq.tv/mingxing/1306.html,https://image.ijq.tv/201502/26/17-23-59-82-8.jpg
张明明,Zhang Mingming,,汉族,内地,1979-10-5,上海,181CM,75KG,A型,天秤座,北京电影学院表演系,演员,,张明明的新浪微博,《封神英雄》《金玉瑶》,搭档张咏棋,https://image.ijq.tv/201502/26/17-09-20-30-7.jpg,images/17-09-20-30-7.jpg,张明明,https://www.ijq.tv/mingxing/1304.html,https://image.ijq.tv/201502/26/17-09-20-30-7.jpg
丁柳元,,,汉族,内地,1977-4-21,北京,163CM,45KG,A型,白羊座,解放军艺术学院,演员,,丁柳元的新浪微博,《不能没有家》,合作黄力加,https://image.ijq.tv/201502/26/17-02-49-60-12.jpg,images/17-02-49-60-12.jpg,丁柳元,https://www.ijq.tv/mingxing/1303.html,https://image.ijq.tv/201502/26/17-02-49-60-12.jpg
何彦霓,He yanni,,汉族,内地,1985-7-5,浙江省衢州市,166CM,46KG,A型,巨蟹座,浙江科技学院,演员,,何彦霓的新浪微博,《仙剑奇侠传三》《宫锁心玉》《封神英雄》,,https://image.ijq.tv/201705/20/16-13-25-87-26.jpg,images/16-13-25-87-26.jpg,何彦霓,https://www.ijq.tv/mingxing/1302.html,https://image.ijq.tv/201705/20/16-13-25-87-26.jpg
王志飞,,,回族,内地,1965-3-20,北京,181CM,70KG,B型,双鱼座,中央戏剧学院,演员,,,《突出重围》《蓝色较量》《冲出迷雾》《向东是大海 》《浮沉》,妻子张定涵 旧爱张歆艺 搭档孙茜 同学傅彪,https://image.ijq.tv/201502/26/16-53-14-59-14.jpg,images/16-53-14-59-14.jpg,王志飞,https://www.ijq.tv/mingxing/1301.html,https://image.ijq.tv/201502/26/16-53-14-59-14.jpg
张迪,Johnny,迪迪,汉族,内地,1988-12-20,辽宁沈阳,177CM,68KG,A型,射手座,中央戏剧学院,演员,简远信工作室,张迪的新浪微博,《封神英雄》《百万新娘》,好友张睿 搭档陈志朋,https://image.ijq.tv/201502/26/16-37-17-26-7.jpg,images/16-37-17-26-7.jpg,张迪,https://www.ijq.tv/mingxing/1299.html,https://image.ijq.tv/201502/26/16-37-17-26-7.jpg
习雪,,,汉族,内地,1987-1-22,湖北省襄阳市襄城区,167CM,46KG,A型,水瓶座,北京师范大学,演员,北京世纪三友文化发展有限公司,习雪的新浪微博,《冲出迷雾》《百媚千娇》《陆贞传奇》《爱情面前谁怕谁》《门第》《国色天香》《冲出迷雾》《深宅雪》,搭档姚橹 搭档刘汉强,https://image.ijq.tv/201709/07/15-16-28-20-19.jpg,images/15-16-28-20-19.jpg,习雪,https://www.ijq.tv/mingxing/1300.html,https://image.ijq.tv/201709/07/15-16-28-20-19.jpg
章婷婷,,,汉族,内地,1989-11-9,,165CM,48KG,O型,天蝎座,北京航空航天大学|北京电影学院,演员,,章婷婷的新浪微博,《后厨》《警校生》《海上孟府》,搭档海清 搭档小沈阳,https://image.ijq.tv/201502/26/15-39-16-53-8.jpg,images/15-39-16-53-8.jpg,章婷婷,https://www.ijq.tv/mingxing/1297.html,https://image.ijq.tv/201502/26/15-39-16-53-8.jpg
汤晶媚,,"汤汤,汤宝宝,媚儿",汉族,内地,1987-5-24,江西萍乡,166CM,45KG,O型,双子座,北京电影学院表演系,"演员,主持人,模特",小马奔腾影视,汤晶媚的新浪微博,《我是特种兵》《结婚狂想曲 》,搭档佟大为 搭档万茜,https://image.ijq.tv/201502/26/15-29-36-91-10.jpg,images/15-29-36-91-10.jpg,汤晶媚,https://www.ijq.tv/mingxing/1296.html,https://image.ijq.tv/201502/26/15-29-36-91-10.jpg
吴弘,Wuhong,,汉族,内地,1988-11-6,江西,180CM,70KG,O型,天蝎座,,"演员,歌手",罗晋工作室艺人,吴弘的新浪微博,《知否知否应是绿肥红瘦》《我的青春蜜友》《后宫那些事儿 》,搭档孙茜,https://image.ijq.tv/201502/26/14-52-17-49-10.jpg,images/14-52-17-49-10.jpg,吴弘,https://www.ijq.tv/mingxing/1294.html,https://image.ijq.tv/201502/26/14-52-17-49-10.jpg
赵传,Chief,,壮族,内地,1961-6-18,台湾嘉义,167CM,61KG,B型,双子座,中国科技大学 (台湾)（原名为：中国市政专科学校）,"演员,歌手",艺龙星光明星经纪公司,,《天使的城》《我很丑可是我很温柔》,,https://image.ijq.tv/201502/26/14-24-13-29-12.jpg,images/14-24-13-29-12.jpg,赵传,https://www.ijq.tv/mingxing/1293.html,https://image.ijq.tv/201502/26/14-24-13-29-12.jpg
许凝,Xuning,,汉族,内地,6-1,辽宁,180CM,65KG,A型,双子座,北京电影学院,演员,,许凝  的新浪微博,《枪炮侯》《画圣》,搭档刘萌萌,https://image.ijq.tv/201502/26/14-10-14-27-10.jpg,images/14-10-14-27-10.jpg,许凝  ,https://www.ijq.tv/mingxing/1292.html,https://image.ijq.tv/201502/26/14-10-14-27-10.jpg
袁菲,,,汉族,内地,1987-12-20,北京市,165CM,45KG,B型,射手座,解放军艺术学院、中国传媒大学04级表演本科,演员,,,《我的团长我的团》《裸婚之后》《错恨》《王的女人》,,https://image.ijq.tv/201502/26/14-00-10-56-14.jpg,images/14-00-10-56-14.jpg,袁菲,https://www.ijq.tv/mingxing/1291.html,https://image.ijq.tv/201502/26/14-00-10-56-14.jpg
徐婧灵,,,汉族,内地,1982-1-9,北京,165CM,48KG,B型,魔羯座,2004年毕业于上海戏剧学院表演系,演员,,,《泪洒女人花》,,https://image.ijq.tv/201502/26/13-44-12-93-14.jpg,images/13-44-12-93-14.jpg,徐婧灵,https://www.ijq.tv/mingxing/1290.html,https://image.ijq.tv/201502/26/13-44-12-93-14.jpg
魏一,Wei Yi,"丫丫,魏伊",回族,内地,1983-4-5,安徽,166CM,45KG,AB型,白羊座,中央戏剧学院,"演员,主持人",中国广播艺术团,魏一的新浪微博,《杨光的快乐生活》《帝国秘符》《富春山居图》,搭档陆毅,https://image.ijq.tv/201502/26/10-59-16-92-10.jpg,images/10-59-16-92-10.jpg,魏一,https://www.ijq.tv/mingxing/1289.html,https://image.ijq.tv/201502/26/10-59-16-92-10.jpg
