中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
辰亦儒,Calvin,陈奕儒,汉族,内地,1980-11-10,台湾省台北市,178CM,65KG,A型,天蝎座,加拿大维多利亚大学,"演员,歌手,主持人",,《终极一班》《公主小妹》《爱情闯进门》,密友吴尊 密友汪东城 好友周觅 好友炎亚纶,https://image.ijq.tv/201504/15/11-34-00-70-7.jpg,images/11-34-00-70-7.jpg,辰亦儒,https://www.ijq.tv/mingxing/1774.html,https://image.ijq.tv/201504/15/11-34-00-70-7.jpg,辰亦儒的新浪微博
王浩钧,,浩钧,汉族,内地,1984-05-18,江苏杭州,181CM,69KG,O型,金牛座,上海戏剧学院,演员,北京大唐辉煌传媒股份有限公司,《警花与警犬》《下一站婚姻》《守婚如玉》,于和伟 侯梦莎,https://image.ijq.tv/201504/15/10-49-13-65-12.jpg,images/10-49-13-65-12.jpg,王浩钧,https://www.ijq.tv/mingxing/1768.html,https://image.ijq.tv/201504/15/10-49-13-65-12.jpg,王浩钧的新浪微博
宋宁,,宋佳宁,汉族,内地,3-21,辽宁省沈阳市,165CM,51KG,,白羊座,中央戏剧学院表演系,演员,中国广播艺术团,《下一站婚姻》《喜剧总动员》,冯巩 于谦 李咏,https://image.ijq.tv/201611/07/09-33-34-36-34.jpg,images/09-33-34-36-34.jpg,宋宁,https://www.ijq.tv/mingxing/1767.html,https://image.ijq.tv/201611/07/09-33-34-36-34.jpg,宋宁的新浪微博
徐松子,,松子,汉族,内地,1955-8-6,吉林长春,164CM,50KG,A型,白羊座,中央戏剧学院,演员,,《芙蓉镇》《下一站婚姻》,高圆圆,https://image.ijq.tv/201504/15/10-14-25-59-12.jpg,images/10-14-25-59-12.jpg,徐松子,https://www.ijq.tv/mingxing/1766.html,https://image.ijq.tv/201504/15/10-14-25-59-12.jpg,
鸿利,,,汉族,内地,11-08,重庆,163CM,48KG,A型,天蝎座,深圳大学艺术学院,"演员,歌手",凤凰传奇影业有限公司,《姐妹兄弟》《怒放》,张翰,https://image.ijq.tv/201704/29/09-29-07-76-26.jpg,images/09-29-07-76-26.jpg,鸿利,https://www.ijq.tv/mingxing/1764.html,https://image.ijq.tv/201704/29/09-29-07-76-26.jpg,鸿利的新浪微博
马浴柯,Mayuke,,回族,内地,8-19,兰州,174CM,60KG,A型,狮子座,,演员,寰宇娱乐,《扫毒》,搭档古天乐,https://image.ijq.tv/201504/14/16-33-01-16-10.jpg,images/16-33-01-16-10.jpg,马浴柯,https://www.ijq.tv/mingxing/1765.html,https://image.ijq.tv/201504/14/16-33-01-16-10.jpg,马浴柯的新浪微博
王闯,,王大帅,锡伯族,内地,06-12,沈阳,180CM,65KG,AB型,双子座,中央戏剧学院,演员,思源文化,《唐朝少年》,秦俊杰,https://image.ijq.tv/201504/14/15-59-30-18-7.jpg,images/15-59-30-18-7.jpg,王闯,https://www.ijq.tv/mingxing/1763.html,https://image.ijq.tv/201504/14/15-59-30-18-7.jpg,
陈莎莉,,,汉族,内地,1948-11-1,山东青岛,163CM,,A型,金牛座,,演员,台湾电视公司,《聊斋新编》,,https://image.ijq.tv/201504/14/15-40-46-42-14.png,images/15-40-46-42-14.png,陈莎莉,https://www.ijq.tv/mingxing/1760.html,https://image.ijq.tv/201504/14/15-40-46-42-14.png,
高海诚,Gavin,高峰,汉族,内地,8-10,沈阳,183CM,75KG,O型,狮子座,中央戏剧学院,演员,,《唐朝少年》《战神》,秦俊杰,https://image.ijq.tv/201504/14/15-44-24-96-7.jpg,images/15-44-24-96-7.jpg,高海诚,https://www.ijq.tv/mingxing/1761.html,https://image.ijq.tv/201504/14/15-44-24-96-7.jpg,高海诚的新浪微博
张诗雅,,甜甜,汉族,内地,2009-11-10,天津市,150CM,45KG,O型,天蝎座,,"演员,模特",,《我为儿孙当北漂》《镖门》《黑凤凰》《老有所依》,,https://image.ijq.tv/201504/14/15-33-16-47-11.jpg,images/15-33-16-47-11.jpg,张诗雅,https://www.ijq.tv/mingxing/1759.html,https://image.ijq.tv/201504/14/15-33-16-47-11.jpg,
殷宝莹,Reyan,殷樱,汉族,内地,08-16,北京,166CM,48KG,AB型,狮子座,无线电视艺员训练班,演员,上海东锦文化,《聊斋新编》,,https://image.ijq.tv/201504/14/15-26-28-99-14.png,images/15-26-28-99-14.png,殷宝莹,https://www.ijq.tv/mingxing/1758.html,https://image.ijq.tv/201504/14/15-26-28-99-14.png,
刘楚恬,,,汉族,内地,2009-9-5,福建泉州,150CM,19KG,B型,处女座,,演员,,《知否知否应是绿肥红瘦》《爷们儿》《芈月传》《小爸妈》,,https://image.ijq.tv/201504/14/15-16-36-26-13.jpg,images/15-16-36-26-13.jpg,刘楚恬,https://www.ijq.tv/mingxing/1755.html,https://image.ijq.tv/201504/14/15-16-36-26-13.jpg,
迟佳,,,汉族,内地,1983-06-22,山东,179CM,66KG,AB型,巨蟹座,北京舞蹈学院,演员,,《我的二哥二嫂》《芈月传》,,https://image.ijq.tv/201504/14/15-00-21-71-13.jpg,images/15-00-21-71-13.jpg,迟佳,https://www.ijq.tv/mingxing/1754.html,https://image.ijq.tv/201504/14/15-00-21-71-13.jpg,
姜峰,,,汉族,内地,5-19,天津,176CM,64KG,B型,天秤座,中央戏剧学院,演员,,《芈月传》,,https://image.ijq.tv/201504/14/14-17-33-15-13.jpg,images/14-17-33-15-13.jpg,姜峰,https://www.ijq.tv/mingxing/1750.html,https://image.ijq.tv/201504/14/14-17-33-15-13.jpg,
杜宁林,,,汉族,内地,1957-10-15,北京,166CM,55KG,A型,天秤座,中央戏剧学院,演员,,《我为儿孙当北漂》《冰与火的青春》《空巢姥爷》,,https://image.ijq.tv/201504/14/14-18-08-14-11.jpg,images/14-18-08-14-11.jpg,杜宁林,https://www.ijq.tv/mingxing/1751.html,https://image.ijq.tv/201504/14/14-18-08-14-11.jpg,
杨凯淳,Dolphin（海豚）,,汉族,内地,1986-9-23,黑龙江大庆,170CM,50KG,B型,天秤座,中央戏剧学院表演系,演员,,《倾世皇妃》《芈月传》,,https://image.ijq.tv/201504/14/13-59-35-46-13.jpg,images/13-59-35-46-13.jpg,杨凯淳,https://www.ijq.tv/mingxing/1748.html,https://image.ijq.tv/201504/14/13-59-35-46-13.jpg,杨凯淳的新浪微博
梁爱琪,,梁芸,汉族,内地,1977-02-17,青岛,172CM,50KG,A型,水瓶座,解放军艺术学院,演员,中国人民解放军总政治部话剧团,《你是我的姐妹》《马向阳下乡记》《枪械师》,杨铮,https://image.ijq.tv/201504/14/14-11-43-36-8.jpg,images/14-11-43-36-8.jpg,梁爱琪,https://www.ijq.tv/mingxing/1749.html,https://image.ijq.tv/201504/14/14-11-43-36-8.jpg,梁爱琪的新浪微博
杨铮,,"乐山,杨梓铎",汉族,内地,1984-2-2,北京,182CM,66KG,B型,水瓶座,中央戏剧学院,演员,,《你是我的姐妹》《历史转折中的邓小平》,刘雅瑟,https://image.ijq.tv/201504/14/13-42-15-83-8.jpg,images/13-42-15-83-8.jpg,杨铮,https://www.ijq.tv/mingxing/1746.html,https://image.ijq.tv/201504/14/13-42-15-83-8.jpg,
刘奕宏,,,汉族,内地,02-20,齐齐哈尔,165CM,48KG,O型,双鱼座,中央戏剧学院,演员,,《芈月传》,,https://image.ijq.tv/201504/14/11-51-04-32-13.jpg,images/11-51-04-32-13.jpg,刘奕宏,https://www.ijq.tv/mingxing/1745.html,https://image.ijq.tv/201504/14/11-51-04-32-13.jpg,
刘奕君,,,汉族,内地,1970-6-12,陕西西安,180CM,71KG,B型,金牛座,北京电影学院表演系,演员,,《橙红年代》《伪装者》《芈月传》,搭档胡歌 搭档靳东,https://image.ijq.tv/201504/14/11-11-15-15-13.jpg,images/11-11-15-15-13.jpg,刘奕君,https://www.ijq.tv/mingxing/1744.html,https://image.ijq.tv/201504/14/11-11-15-15-13.jpg,刘奕君的新浪微博
