中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
李颖芝,Kiara,,汉族,内地,,山东省青岛市,175CM,50KG,B型,天秤座,,,,《2012年北京车展》,汤加丽 汤芳,https://image.ijq.tv/202002/26/14-39-06-51-1.png,images/14-39-06-51-1.png,李颖芝,https://www.ijq.tv/mingxing/15826878657457.html,https://image.ijq.tv/202002/26/14-39-06-51-1.png,
赵欣颖,Sarah,,汉族,内地,1990-1-6,辽宁,170CM,51KG,AB型,魔羯座,,模特,,《拍摄“天香”，“虹”模特》,汤加丽 潘春春,https://image.ijq.tv/202002/26/11-50-45-17-1.png,images/11-50-45-17-1.png,赵欣颖,https://www.ijq.tv/mingxing/15826871817455.html,https://image.ijq.tv/202002/26/11-50-45-17-1.png,
林柏欣,,,汉族,内地,,,159CM,46KG,B型,处女座,,,,《新女性》《仓之梦》,汤加丽 汤芳,https://image.ijq.tv/202002/26/11-15-59-64-1.png,images/11-15-59-64-1.png,林柏欣,https://www.ijq.tv/mingxing/15826867427454.html,https://image.ijq.tv/202002/26/11-15-59-64-1.png,
周惠楠,,,汉族,内地,1985-8-9,黑龙江,162CM,46KG,A型,狮子座,,模特,,《GUOKE2500像素35幅》,汤加丽 陈丽佳 汤芳,https://image.ijq.tv/202002/26/10-49-41-74-1.png,images/10-49-41-74-1.png,周惠楠,https://www.ijq.tv/mingxing/15826847157453.html,https://image.ijq.tv/202002/26/10-49-41-74-1.png,
端木云,,,汉族,内地,1991-9-11,天津,172CM,49KG,A型,处女座,,模特,,《FanXuehui3000像素30幅》,汤加丽 潘春春 汤芳,https://image.ijq.tv/202002/26/10-44-58-51-1.png,images/10-44-58-51-1.png,端木云,https://www.ijq.tv/mingxing/15826843957452.html,https://image.ijq.tv/202002/26/10-44-58-51-1.png,
傅贞怡,,,汉族,内地,1987-6-20,黑龙江,166CM,46KG,A型,双子座,,"模特,其他",,《Tempts》《橙》,汤加丽 俪仙 潘霜霜,https://image.ijq.tv/202002/25/11-28-44-81-1.png,images/11-28-44-81-1.png,傅贞怡,https://www.ijq.tv/mingxing/15826010187451.html,https://image.ijq.tv/202002/25/11-28-44-81-1.png,
苏紫紫,,王嫣芸,汉族,内地,1991-6-29,湖北宜昌,165CM,47KG,A型,双子座,,模特,,《《我是苏紫紫》》《《苏紫紫日记》》,汤加丽 汤芳,https://image.ijq.tv/202002/25/11-12-21-60-1.png,images/11-12-21-60-1.png,苏紫紫,https://www.ijq.tv/mingxing/15825996147450.html,https://image.ijq.tv/202002/25/11-12-21-60-1.png,苏紫紫的新浪微博
安若菲,,,汉族,内地,,,166CM,45KG,B型,,,"演员,歌手,模特",,《《风度》杂志》,汤加丽 晨诗怡,https://image.ijq.tv/202002/25/10-48-01-56-1.png,images/10-48-01-56-1.png,安若菲,https://www.ijq.tv/mingxing/15825934247449.html,https://image.ijq.tv/202002/25/10-48-01-56-1.png,
徐有珍,,,汉族,内地,1984-11-5,韩国,164CM,45KG,B型,天蝎座,,模特,,,汤加丽 赵已晨,https://image.ijq.tv/202002/24/17-37-32-71-1.png,images/17-37-32-71-1.png,徐有珍,https://www.ijq.tv/mingxing/15825364337448.html,https://image.ijq.tv/202002/24/17-37-32-71-1.png,
沈璐,Lulu,,汉族,内地,1992-11-6,浙江绍兴,165CM,44KG,B型,天蝎座,北京电影学院,"演员,歌手,模特",,《翅膀花》《天下无拐》,汤加丽 许任媛,https://image.ijq.tv/202002/24/17-26-24-51-1.png,images/17-26-24-51-1.png,沈璐,https://www.ijq.tv/mingxing/15825343997447.html,https://image.ijq.tv/202002/24/17-26-24-51-1.png,
孟茜,,,汉族,内地,1986-8-8,山东菏泽,165CM,52KG,O型,处女座,北京电影学院,"演员,歌手",博纳影业集团有限公司,《疯狂办公室》《一路顺疯》,吕燕 汤加丽,https://image.ijq.tv/202002/24/16-26-26-96-1.png,images/16-26-26-96-1.png,孟茜,https://www.ijq.tv/mingxing/15825297307446.html,https://image.ijq.tv/202002/24/16-26-26-96-1.png,
俞晴,,"梦露,小孩儿,晴儿,小胖",汉族,内地,1984-4-26,新疆,162CM,48KG,O型,金牛座,,"歌手,模特",凤凰东方华娱国际传媒,《卧龙岗》《美女财福到你家》,汤加丽 汤芳 晨诗怡,https://image.ijq.tv/202002/24/15-32-04-29-1.png,images/15-32-04-29-1.png,俞晴,https://www.ijq.tv/mingxing/15825281907445.html,https://image.ijq.tv/202002/24/15-32-04-29-1.png,
赵已晨,tinna,,汉族,内地,1990-2-3,成都,165CM,42KG,A型,水瓶座,四川外语学院,模特,星光国际,《浙江卫视《越跳越美丽》》,汤加丽 汤芳,https://image.ijq.tv/202002/24/14-19-39-46-1.png,images/14-19-39-46-1.png,赵已晨,https://www.ijq.tv/mingxing/15825223387444.html,https://image.ijq.tv/202002/24/14-19-39-46-1.png,
潘霜霜,,,汉族,内地,1987-4-3,浙江台州,168CM,49KG,O型,白羊座,北京电影学院,"演员,电影人,模特",上海烈火影视文化有限公司,《寻找前世之旅》《限定24小时》《玄门大师》《超能造梦》,汤加丽 晨诗怡,https://image.ijq.tv/202002/22/10-45-57-22-1.png,images/10-45-57-22-1.png,潘霜霜,https://www.ijq.tv/mingxing/15823371147442.html,https://image.ijq.tv/202002/22/10-45-57-22-1.png,潘霜霜的新浪微博
楚谨,Sara Chu,,汉族,内地,1974-10-29,日本,170CM,53KG,A型,天蝎座,日本亚细亚短期大学,模特,,《我和春天有个约会》《将爱情进行到底》,汤加丽 汤芳,https://image.ijq.tv/202002/21/17-32-10-69-1.png,images/17-32-10-69-1.png,楚谨,https://www.ijq.tv/mingxing/15822765257441.html,https://image.ijq.tv/202002/21/17-32-10-69-1.png,
吕燕,,,汉族,内地,1981-10-19,江西省德安县,168CM,49KG,B型,天秤座,,"演员,模特,其他",国际模特经纪公司,《时尚先生》《全城热恋》《爱出色》《面纱》,汤加丽 汤芳 关薇绮,https://image.ijq.tv/202002/21/10-19-46-85-1.png,images/10-19-46-85-1.png,吕燕,https://www.ijq.tv/mingxing/15822494277440.html,https://image.ijq.tv/202002/21/10-19-46-85-1.png,
柳琳琳,,,汉族,内地,1987-2-5,,163CM,44KG,A型,水瓶座,,"模特,其他",,,汤加丽,https://image.ijq.tv/202002/20/17-38-31-64-1.png,images/17-38-31-64-1.png,柳琳琳,https://www.ijq.tv/mingxing/15821912327439.html,https://image.ijq.tv/202002/20/17-38-31-64-1.png,
俪仙,,,汉族,内地,1990,,168CM,45KG,A型,处女座,,模特,,,,https://image.ijq.tv/202002/20/17-25-31-67-1.png,images/17-25-31-67-1.png,俪仙,https://www.ijq.tv/mingxing/15821905117438.html,https://image.ijq.tv/202002/20/17-25-31-67-1.png,
卞洁文,rita,,汉族,内地,1996-12-28,深圳,167CM,45KG,A型,射手座,,,,,汤加丽 夏馨雨,https://image.ijq.tv/202002/20/16-34-43-36-1.png,images/16-34-43-36-1.png,卞洁文,https://www.ijq.tv/mingxing/15821870947437.html,https://image.ijq.tv/202002/20/16-34-43-36-1.png,
夏馨雨,,夏欣蕾,汉族,内地,1987-9-26,黑龙江牡丹江,160CM,42KG,O型,处女座,北京电影学院,模特,,《非诚勿扰》《杜拉拉升职记》,汤加丽 汤芳,https://image.ijq.tv/202002/20/15-47-31-80-1.png,images/15-47-31-80-1.png,夏馨雨,https://www.ijq.tv/mingxing/15821846487436.html,https://image.ijq.tv/202002/20/15-47-31-80-1.png,夏馨雨的新浪微博
