中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
刘畅,LiuChang,刘师傅,汉族,内地,1986-10-10,江苏省东台市三仓镇,189CM,67KG,A型,狮子座,金陵科技学院08届,"演员,模特",龙腾精英国际模特经纪,《甜蜜生活》《冷宫传》,郭采洁,https://image.ijq.tv/201506/26/11-26-39-13-16.png,images/11-26-39-13-16.png,刘畅,https://www.ijq.tv/mingxing/2581.html,https://image.ijq.tv/201506/26/11-26-39-13-16.png,
李雨泽,yuze Li,,汉族,内地,1980-12-21,北京,180CM,70KG,B型,射手座,黑龙江大学,演员,海润影视,《断刺》《铁血使命》《英雄使命》,搭档周璞 搭档王笛,https://image.ijq.tv/201506/26/09-15-41-31-10.jpg,images/09-15-41-31-10.jpg,李雨泽,https://www.ijq.tv/mingxing/2580.html,https://image.ijq.tv/201506/26/09-15-41-31-10.jpg,李雨泽的新浪微博
由立平,YouLiPing,李平,汉族,内地,1966-1-6,中国,170CM,67KG,A型,巨蟹座,中央戏剧学院,演员,,《建国大业》《解放》《东方》《临沧的诱惑》,小宋佳,https://image.ijq.tv/201506/25/16-37-57-27-16.png,images/16-37-57-27-16.png,由立平,https://www.ijq.tv/mingxing/2579.html,https://image.ijq.tv/201506/25/16-37-57-27-16.png,
陈俊文,ChenJunWen,贝贝,壮族,内地,1990-2-7,云南昆明,176CM,63KG,A型,水瓶座,中央戏剧学院,演员,,《临沧的诱惑》《我是男神》,修革,https://image.ijq.tv/201506/25/15-53-38-58-16.png,images/15-53-38-58-16.png,陈俊文,https://www.ijq.tv/mingxing/2578.html,https://image.ijq.tv/201506/25/15-53-38-58-16.png,
杨舒枫,,,汉族,内地,12-23,沈阳,182CM,70KG,A型,水瓶座,北京电影学院表演系,演员,海南电影公社,《生死兄弟情》,,https://image.ijq.tv/201506/25/15-35-46-88-11.jpg,images/15-35-46-88-11.jpg,杨舒枫,https://www.ijq.tv/mingxing/2577.html,https://image.ijq.tv/201506/25/15-35-46-88-11.jpg,
马杰,Ma Jie,,汉族,内地,,陕西西安,178CM,65KG,A型,双子座,中央戏剧学院表演系,演员,北京世纪众和影视文化有限公司,《生死兄弟情》,,https://image.ijq.tv/201506/25/15-09-48-39-11.jpg,images/15-09-48-39-11.jpg,马杰,https://www.ijq.tv/mingxing/2576.html,https://image.ijq.tv/201506/25/15-09-48-39-11.jpg,
陈伟栋,Chen weidong,"栋栋,某栋,果冻",汉族,内地,1987-11-19,上海,180CM,74KG,O型,天蝎座,北京电影学院,演员,,《希望使命》《乱世三义》《青年霍元甲》,孙文婷,https://image.ijq.tv/201506/25/11-48-20-59-8.jpg,images/11-48-20-59-8.jpg,陈伟栋,https://www.ijq.tv/mingxing/2575.html,https://image.ijq.tv/201506/25/11-48-20-59-8.jpg,陈伟栋的新浪微博
孙文婷,Angie,,汉族,内地,1988-1-19,重庆市,167CM,48KG,B型,魔羯座,重庆大学美视电影学院|北京电影学院,演员,,《希望使命》《夏妍的秋天》《爱情幸运星之打望》《如懿传》,印小天,https://image.ijq.tv/201506/25/11-20-54-38-8.jpg,images/11-20-54-38-8.jpg,孙文婷,https://www.ijq.tv/mingxing/2572.html,https://image.ijq.tv/201506/25/11-20-54-38-8.jpg,孙文婷的新浪微博
杨丽晓,lixiao Yang,"晓晓,丽晓",汉族,内地,1992-7-18,浙江金华,162CM,63KG,O型,巨蟹座,亚利桑那州立大学,演员,,《夜半歌声》《大汉巾帼》,搭档释小龙 搭档田海蓉,https://image.ijq.tv/201506/25/10-57-20-34-10.jpg,images/10-57-20-34-10.jpg,杨丽晓,https://www.ijq.tv/mingxing/2573.html,https://image.ijq.tv/201506/25/10-57-20-34-10.jpg,杨丽晓的新浪微博
张妍,hang Yan,张洢萌,汉族,内地,1994-6-22,北京市朝阳区,168CM,50KG,A型,巨蟹座,北京现代音乐学校,演员,,《暖春》《樱桃红之袖珍妈妈》,搭档田海蓉,https://image.ijq.tv/201506/25/10-10-39-71-10.jpg,images/10-10-39-71-10.jpg,张妍,https://www.ijq.tv/mingxing/2570.html,https://image.ijq.tv/201506/25/10-10-39-71-10.jpg,张妍的新浪微博
刘雯,Liu Wen,蚊子,汉族,内地,1988-1-27,湖南永州,178CM,52KG,B型,水瓶座,,模特,,,崔始源,https://image.ijq.tv/201609/27/15-46-37-24-26.jpg,images/15-46-37-24-26.jpg,刘雯,https://www.ijq.tv/mingxing/2569.html,https://image.ijq.tv/201609/27/15-46-37-24-26.jpg,
李璐兵,lubing Li,,汉族,内地,1987-7-3,陕西西安,178CM,65KG,O型,巨蟹座,北京电影学院,演员,,《甄嬛传》《新恋爱时代》,搭档陈建斌,https://image.ijq.tv/201506/25/09-30-44-11-10.jpg,images/09-30-44-11-10.jpg,李璐兵,https://www.ijq.tv/mingxing/2568.html,https://image.ijq.tv/201506/25/09-30-44-11-10.jpg,李璐兵的新浪微博
康福震,fuzhen Kang,,汉族,内地,1987-6-5,北京,172CM,58KG,A型,双子座,中国戏曲学院2003级表演系本科,演员,中视礴广文化传媒有限公司,《武媚娘传奇》《民兵葛二蛋》,搭档范冰冰 搭档黄渤,https://image.ijq.tv/201506/25/08-53-42-53-10.jpg,images/08-53-42-53-10.jpg,康福震,https://www.ijq.tv/mingxing/2567.html,https://image.ijq.tv/201506/25/08-53-42-53-10.jpg,康福震的新浪微博
刘柏廷,boyan Liu,刘睿,汉族,内地,1990-8-21,湖南,177CM,64KG,O型,处女座,华中师范大学传媒学院,演员,,《甄嬛传》,搭档张晓龙 搭档李东学,https://image.ijq.tv/201506/24/15-52-38-82-10.jpg,images/15-52-38-82-10.jpg,刘柏廷,https://www.ijq.tv/mingxing/2566.html,https://image.ijq.tv/201506/24/15-52-38-82-10.jpg,刘柏廷的新浪微博
梁艺馨,Elaine,,汉族,内地,1988-4-8,北京,163CM,44KG,O型,白羊座,,演员,中讯传媒,《错爱》《刀客家族的女人》《甄嬛传》,搭档佟丽娅,https://image.ijq.tv/201506/24/15-10-42-67-10.jpg,images/15-10-42-67-10.jpg,梁艺馨,https://www.ijq.tv/mingxing/2564.html,https://image.ijq.tv/201506/24/15-10-42-67-10.jpg,梁艺馨的新浪微博
王秀竹,,,汉族,内地,1993-6-10,辽宁大连,169CM,51KG,A型,巨蟹座,解放军艺术学院,演员,上海阿诺影视文化工作室,《偏偏喜欢你》《三生三世十里桃花》,,https://image.ijq.tv/201506/24/14-53-12-37-14.png,images/14-53-12-37-14.png,王秀竹,https://www.ijq.tv/mingxing/2563.html,https://image.ijq.tv/201506/24/14-53-12-37-14.png,王秀竹的新浪微博
郭萱,Guo Xuan,,汉族,内地,1989-3-30,北京,163CM,45KG,O型,白羊座,新疆艺术学院舞蹈学院|北京电影学院,演员,,《新红楼梦》《我们生活的年代》《甄嬛传》,搭档聂远 搭档孙俪,https://image.ijq.tv/201506/24/14-22-59-36-10.jpg,images/14-22-59-36-10.jpg,郭萱,https://www.ijq.tv/mingxing/2562.html,https://image.ijq.tv/201506/24/14-22-59-36-10.jpg,郭萱的新浪微博
陶帅,Vincent Tao,Mr.Tao 桃儿酱,汉族,内地,1986-3-14,四川,175CM,60KG,A型,双鱼座,中央戏剧学院,演员,百纳合润文化传媒有限公司,《80后》《陆贞传奇》《我为宫狂》《爱的妇产科》,搭档赵丽颖 搭档乔任梁,https://image.ijq.tv/201506/24/11-34-11-11-10.jpg,images/11-34-11-11-10.jpg,陶帅,https://www.ijq.tv/mingxing/2561.html,https://image.ijq.tv/201506/24/11-34-11-11-10.jpg,陶帅的新浪微博
