中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
林潇,,,汉族,内地,,北京,186CM,70KG,,,,演员,,《你是我眼中的山川和海洋》,黄圣池 樊治欣 庄达菲 马芯妤,https://image.ijq.tv/201909/04/16-59-22-27-46.jpg,images/16-59-22-27-46.jpg,林潇,https://www.ijq.tv/mingxing/15675875546446.html,https://image.ijq.tv/201909/04/16-59-22-27-46.jpg,林潇的新浪微博
高智洋,,,汉族,内地,1998-6-4,,168CM,45KG,,双子座,中央戏剧学院,演员,,《报告王爷王妃是只猫》,袁雨萱 张炯敏 陈品廷 王宥钧 蔡详宇,https://image.ijq.tv/201909/04/16-51-38-20-47.png,images/16-51-38-20-47.png,高智洋,https://www.ijq.tv/mingxing/15675869946447.html,https://image.ijq.tv/201909/04/16-51-38-20-47.png,高智洋的新浪微博
金凯德,,,汉族,内地,2001-2-10,,163CM,48KG,,双鱼座,,演员,伊林娛樂,《你是我眼中的山川和海洋》,黄圣池 樊治欣 庄达菲 马芯妤,https://image.ijq.tv/201909/04/16-43-50-63-46.jpg,images/16-43-50-63-46.jpg,金凯德,https://www.ijq.tv/mingxing/15675866216445.html,https://image.ijq.tv/201909/04/16-43-50-63-46.jpg,金凯德的新浪微博
马芯妤,,黄婉婷,汉族,内地,1995-11-20,广东,168CM,50KG,,天蝎座,广州体育学院播音系,演员,北京千易时代文化传媒有限公司,《莫语者》《你是我眼中的山川和海洋》,黄圣池 樊治欣 庄达菲,https://image.ijq.tv/201909/04/16-28-41-46-46.jpg,images/16-28-41-46-46.jpg,马芯妤,https://www.ijq.tv/mingxing/15675857156444.html,https://image.ijq.tv/201909/04/16-28-41-46-46.jpg,马芯妤的新浪微博
蔡详宇,,,汉族,内地,1995-5-28,,,,,,,演员,红盒文化,《蜀山降魔传2》《报告王爷王妃是只猫》,袁雨萱 张炯敏 陈品廷 王宥钧,https://image.ijq.tv/201909/04/16-17-23-80-47.png,images/16-17-23-80-47.png,蔡详宇,https://www.ijq.tv/mingxing/15675849166443.html,https://image.ijq.tv/201909/04/16-17-23-80-47.png,蔡详宇的新浪微博
陈品延,,,汉族,内地,1992-8-24,,185CM,70KG,,处女座,,演员,,《将夜》《电竞纪元》《报告王爷王妃是只猫》,施柏宇 阿丽亚 刘海宽 李玉洁 李嘉灏,https://image.ijq.tv/201909/04/15-53-06-95-47.png,images/15-53-06-95-47.png,陈品延,https://www.ijq.tv/mingxing/15675833976442.html,https://image.ijq.tv/201909/04/15-53-06-95-47.png,陈品延的新浪微博
孙岩,,,汉族,内地,1986-2-22,石家庄,182CM,70KG,,双鱼座,中央戏剧学院,演员,发生影业,《新三国演义》《少年神探狄仁杰》《皇粮胡同19号》《悍城》《我在未来等你》,许晴 邵峰 殷桃 陈建斌 陆毅,https://image.ijq.tv/201909/04/15-15-12-18-47.png,images/15-15-12-18-47.png,孙岩,https://www.ijq.tv/mingxing/15675811846441.html,https://image.ijq.tv/201909/04/15-15-12-18-47.png,孙岩的新浪微博
葛四,,,汉族,内地,11-5,,,65KG,,天蝎座,,演员,北京大唐辉煌传媒,《爱的多米诺》《欢天喜地对亲家》《麻雀春天》《我在未来等你》,于和伟 王丽坤 孟召重 麻骏 高子沣,https://image.ijq.tv/201909/04/14-50-56-43-47.png,images/14-50-56-43-47.png,葛四,https://www.ijq.tv/mingxing/15675795306440.html,https://image.ijq.tv/201909/04/14-50-56-43-47.png,葛四的新浪微博
孙浩洋,,孙涛,汉族,内地,,青岛,180CM,75KG,,天秤座,,"演员,电影人",,《读心探案》《黄金部队》《躲在你背后》,刘晓晔 方涛 刘涛,https://image.ijq.tv/201909/04/14-24-43-91-47.png,images/14-24-43-91-47.png,孙浩洋,https://www.ijq.tv/mingxing/15675781586439.html,https://image.ijq.tv/201909/04/14-24-43-91-47.png,孙浩洋的新浪微博
刘涛,LIU TAO,,汉族,内地,6-27,山东,182CM,75KG,B型,巨蟹座,山东艺术学院,演员,,《七月与安生》《读心探案》《北京女人》《我在未来等你》,袁姗姗 雷佳音 张峻宁,https://image.ijq.tv/201909/04/12-04-02-68-47.png,images/12-04-02-68-47.png,刘涛,https://www.ijq.tv/mingxing/15675697966438.html,https://image.ijq.tv/201909/04/12-04-02-68-47.png,刘涛的新浪微博
麻骏,,麻维江,回族,内地,1971-12-6,陕西凤翔,179CM,75KG,,射手座,中央戏剧学院,演员,,《致命的一击》《智能危机》《秋风行动》《我在未来等你》,李光洁 费启鸣 孙千 辛云来,https://image.ijq.tv/201909/04/11-40-28-28-47.png,images/11-40-28-28-47.png,麻骏,https://www.ijq.tv/mingxing/15675682066437.html,https://image.ijq.tv/201909/04/11-40-28-28-47.png,麻骏的新浪微博
庄小龙,,,汉族,内地,,莆田,,,,处女座,,演员,嘲风影业,《空降利刃》《战狼》《战狼Ⅱ》《热血尖兵》,吴京 邢佳栋 李岷城,https://image.ijq.tv/201909/04/10-59-54-28-47.png,images/10-59-54-28-47.png,庄小龙,https://www.ijq.tv/mingxing/15675659126436.html,https://image.ijq.tv/201909/04/10-59-54-28-47.png,庄小龙的新浪微博
陈方舟,,,汉族,内地,1994-11-26,,180CM,70KG,,射手座,中央戏剧学院,演员,中国国家话剧院,《空降利刃》,贾乃亮 李纯 张赫 邢佳栋 李岷城,https://image.ijq.tv/201909/04/10-34-22-33-47.png,images/10-34-22-33-47.png,陈方舟,https://www.ijq.tv/mingxing/15675643936435.html,https://image.ijq.tv/201909/04/10-34-22-33-47.png,陈方舟的新浪微博
刘峰超,,超超,汉族,内地,19861-13,石家庄市无极县,175CM,65KG,AB型,魔羯座,,演员,,《空降利刃》《新水浒传》《新燕子李三》《血战边境线》《绣春刀Ⅱ：修罗战场》,贾乃亮 李纯 张赫 邢佳栋 李岷城,https://image.ijq.tv/201909/04/10-19-15-17-47.png,images/10-19-15-17-47.png,刘峰超,https://www.ijq.tv/mingxing/15675634226434.html,https://image.ijq.tv/201909/04/10-19-15-17-47.png,刘峰超的新浪微博
王欣如,,,汉族,内地,1987-6-5,哈尔滨,174CM,48KG,,双子座,中央戏剧学院,"演员,歌手",,《一起同过窗》《一起同过窗第二季》《我的青春遇见你》,魏千翔 姜妍 武雨泽 徐晓璐,https://image.ijq.tv/201909/03/18-00-44-94-47.png,images/18-00-44-94-47.png,王欣如,https://www.ijq.tv/mingxing/15675047796432.html,https://image.ijq.tv/201909/03/18-00-44-94-47.png,王欣如的新浪微博
王矜霖,Domi,"大霖,矜霖",汉族,内地,1990-4-23,哈尔滨市巴彦县,177CM,65KG,,金牛座,北京现代音乐学院,"演员,歌手",金牌大风|华纳唱片,《放学了》《陆家嘴风暴》《陆家嘴风暴》《不眠之夜》,郑家彬 代栩逸 王欣如,https://image.ijq.tv/201909/03/17-04-35-14-47.png,images/17-04-35-14-47.png,王矜霖,https://www.ijq.tv/mingxing/15675014296430.html,https://image.ijq.tv/201909/03/17-04-35-14-47.png,王矜霖的新浪微博
林晨,Lynne,,汉族,内地,1995-12-22,福州,167CM,47KG,,魔羯座,福州第七中学,演员,,《我是路人甲》《大赌豪》《命运规则》《欢乐无双》《隋唐英雄4》,尔冬升 张铎 王旭东 王矜霖,https://image.ijq.tv/201909/03/16-39-11-96-47.png,images/16-39-11-96-47.png,林晨,https://www.ijq.tv/mingxing/15674999006428.html,https://image.ijq.tv/201909/03/16-39-11-96-47.png,林晨的新浪微博
金铁峰,jintiefeng,阿峰,汉族,内地,1968-12-10,,172CM,66KG,O型,射手座,北京电影学院,演员,,《平原烽火》《芈月传》《红高粱》《东北抗日联军》,陈宝国 秦海璐 刘桦 冯雷 王晓晨 程煜,https://image.ijq.tv/201909/03/15-50-58-55-47.png,images/15-50-58-55-47.png,金铁峰,https://www.ijq.tv/mingxing/15674969576426.html,https://image.ijq.tv/201909/03/15-50-58-55-47.png,金铁峰的新浪微博
侯亚辰,,侯晨晨,汉族,内地,1992-10-11,,166CM,47KG,,天秤座,,演员,,《生死连2》,林峯 蒋梦婕 吴克群,https://image.ijq.tv/201909/03/15-41-59-93-46.png,images/15-41-59-93-46.png,侯亚辰,https://www.ijq.tv/mingxing/15674965106425.html,https://image.ijq.tv/201909/03/15-41-59-93-46.png,侯亚辰的新浪微博
孙婉倪,Suki,,汉族,内地,1989-6-5,吉林,170CM,45KG,,双子座,北京电影学院,"演员,模特",,《山楂树之恋》《别碰我闺蜜》,金铁峰 林晨,https://image.ijq.tv/201909/03/15-21-25-96-47.png,images/15-21-25-96-47.png,孙婉倪,https://www.ijq.tv/mingxing/15674952466424.html,https://image.ijq.tv/201909/03/15-21-25-96-47.png,孙婉倪的新浪微博
