中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
王君平,,,汉族,内地,4-21,辽宁省抚顺市,167CM,48KG,O型,金牛座,辽宁大学本山艺术学院,演员,,《乡村爱情系列》《我在北京挺好的》《空巢姥爷》,,https://image.ijq.tv/201501/27/14-19-18-50-12.jpg,images/14-19-18-50-12.jpg,王君平,https://www.ijq.tv/mingxing/1036.html,https://image.ijq.tv/201501/27/14-19-18-50-12.jpg,王君平的新浪微博
韩雨芹,YOYO,韩雪,汉族,内地,1982-4-29,安徽合肥,169CM,50KG,A型,白羊座,北京电影学院表演系,演员,北京国立常升影视公司,《下一个奇迹》,陈英杰 张国立,https://image.ijq.tv/201501/27/13-30-44-75-12.jpg,images/13-30-44-75-12.jpg,韩雨芹,https://www.ijq.tv/mingxing/1034.html,https://image.ijq.tv/201501/27/13-30-44-75-12.jpg,
苏丽,,,汉族,内地,,北京东城区,168CM,52KG,A型,狮子座,解放军艺术学院戏剧系,演员,北京大唐辉煌传媒股份有限公司,《冷箭》《回家》《家在南三条》《娘》《我在天堂等你》《霹雳彩虹》,,https://image.ijq.tv/201501/27/11-29-58-54-14.jpg,images/11-29-58-54-14.jpg,苏丽,https://www.ijq.tv/mingxing/1033.html,https://image.ijq.tv/201501/27/11-29-58-54-14.jpg,
邵汶,,,汉族,内地,1985-5-2,上海,180CM,68KG,A型,双子座,上海戏剧学院表演系1996级,演员,上海话剧艺术中心,《猎魔》《大家庭》《孩奴》,,https://image.ijq.tv/201501/27/11-21-03-64-14.jpg,images/11-21-03-64-14.jpg,邵汶,https://www.ijq.tv/mingxing/1032.html,https://image.ijq.tv/201501/27/11-21-03-64-14.jpg,
贾一平,,,汉族,内地,1977-4-1,湖北武汉,180CM,54KG,B型,白羊座,中央戏剧学院表演系,演员,,《我叫赵红花》,妻子董晓燕,https://image.ijq.tv/201501/27/11-04-57-39-13.jpg,images/11-04-57-39-13.jpg,贾一平,https://www.ijq.tv/mingxing/1031.html,https://image.ijq.tv/201501/27/11-04-57-39-13.jpg,
任嘉伦,Allen,任国超,汉族,内地,1989-4-11,山东青岛,178CM,60KG,A型,双子座,,"演员,歌手",欢瑞世纪,《通天狄仁杰》,,https://www.ijq.tv/file/upload/202101/18/13-34-27-19-1.png,images/13-34-27-19-1.png,任嘉伦,https://www.ijq.tv/mingxing/1030.html,https://www.ijq.tv/file/upload/202101/18/13-34-27-19-1.png,任嘉伦的新浪微博
刘思言,,刘思澍,汉族,内地,1985-6-14,武汉市,168CM,48KG,O型,双子座,中央戏剧学院,演员,,《火蓝刀锋》《感动生命》《铁血淞沪》《垂直打击》,恩师梁伯龙 恩师尚敬 恩师康洪雷 好友刘敏 好友姜妍,https://image.ijq.tv/201501/27/10-44-47-67-8.jpg,images/10-44-47-67-8.jpg,刘思言,https://www.ijq.tv/mingxing/1029.html,https://image.ijq.tv/201501/27/10-44-47-67-8.jpg,
经超,,,汉族,内地,1986-4-15,上海,185CM,70KG,A型,白羊座,北京电影学院表演系2005级本科班,演员,佳源时代影视传媒签约演员,《暗黑者》《青春集结号》,老婆李佳璘,https://image.ijq.tv/201501/27/09-46-18-82-11.jpg,images/09-46-18-82-11.jpg,经超,https://www.ijq.tv/mingxing/1028.html,https://image.ijq.tv/201501/27/09-46-18-82-11.jpg,
吴婷,Wu Ting,婷婷,汉族,内地,1983-1-2,安徽合肥庐江,163CM,45KG,O型,魔羯座,中央戏剧学院表演系,演员,北京梦舟文化传播有限公司,《光影》《黑狐》《风影》,密友李曼 搭档张若昀,https://image.ijq.tv/201501/26/11-06-01-63-7.jpg,images/11-06-01-63-7.jpg,吴婷,https://www.ijq.tv/mingxing/1027.html,https://image.ijq.tv/201501/26/11-06-01-63-7.jpg,吴婷的新浪微博
白玉,,,汉族,内地,1972-01-13,北京市东城区,182CM,65KG,AB型,魔羯座,,演员,,,,https://image.ijq.tv/201501/26/10-23-35-22-14.jpg,images/10-23-35-22-14.jpg,白玉,https://www.ijq.tv/mingxing/1026.html,https://image.ijq.tv/201501/26/10-23-35-22-14.jpg,
韩烨,,小叶子,汉族,内地,1990-5-5,吉林省吉林市,167CM,45KG,B型,金牛座,中央戏剧学院2008级表演系,演员,,《知否知否应是绿肥红瘦》《卜案》《我的媳妇是女王》《温柔的诱惑》,陈瑶 金星,https://image.ijq.tv/201712/19/15-49-09-30-26.jpg,images/15-49-09-30-26.jpg,韩烨,https://www.ijq.tv/mingxing/1025.html,https://image.ijq.tv/201712/19/15-49-09-30-26.jpg,韩烨的新浪微博
余心恬,Vicky,,汉族,内地,1990-12-20,浙江杭州市,165CM,44KG,A型,射手座,浙江传媒学院,演员,,《懒人美食日记》《无心法师》《长城》,韩东君,https://image.ijq.tv/201708/28/16-54-56-84-19.jpg,images/16-54-56-84-19.jpg,余心恬,https://www.ijq.tv/mingxing/1023.html,https://image.ijq.tv/201708/28/16-54-56-84-19.jpg,余心恬的新浪微博
石安妮,Annie,,汉族,内地,1989-11-20,江西南昌,166CM,55KG,B型,天蝎座,中央戏剧学院,演员,,《壮士出川》《杉杉来了》,搭档亓航,https://image.ijq.tv/201501/24/15-06-39-30-11.jpg,images/15-06-39-30-11.jpg,石安妮,https://www.ijq.tv/mingxing/1024.html,https://image.ijq.tv/201501/24/15-06-39-30-11.jpg,石安妮的新浪微博
郭品超,Dylan Kuo,,汉族,内地,1977-6-8,台北市,187CM,75KG,A型,魔羯座,中国海专机轮工程科,"演员,歌手,模特",,《斗鱼》《懒人美食日记》《王小米训夫记》,汪东城 安以轩,https://image.ijq.tv/201703/23/14-58-32-91-26.jpg,images/14-58-32-91-26.jpg,郭品超,https://www.ijq.tv/mingxing/1022.html,https://image.ijq.tv/201703/23/14-58-32-91-26.jpg,郭品超的新浪微博
何泓姗,Viva,,汉族,内地,1987-4-10,中国重庆,163CM,47KG,B型,白羊座,,演员,,《第三种爱情》《锦绣缘华丽冒险》《团圆饭》《匆匆那年》,,https://image.ijq.tv/201606/27/17-01-13-76-25.png,images/17-01-13-76-25.png,何泓姗,https://www.ijq.tv/mingxing/1021.html,https://image.ijq.tv/201606/27/17-01-13-76-25.png,何泓姗的新浪微博
黄智雯,阿檬|Mandy|ManMan,Mandy Wong,汉族,内地,1982-12-21,香港,163CM,47KG,B型,魔羯座,香港演艺学院,演员,,《缺宅男女》《巴不得妈妈》《On》《Call》《36小时》《潜行狙击》《搜下留情》,好友赵希洛 搭档杨怡 搭档罗仲谦 搭档黄宗泽,https://image.ijq.tv/201501/23/16-13-00-93-14.jpg,images/16-13-00-93-14.jpg,黄智雯,https://www.ijq.tv/mingxing/1015.html,https://image.ijq.tv/201501/23/16-13-00-93-14.jpg,黄智雯的新浪微博
