中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
陶珞依,,苗洛依,回族,内地,3-11,安徽省合肥市,170CM,48KG,A型,双鱼座,北京舞蹈学院|中国传媒大学,演员,,《我的婚姻谁做主》,,https://image.ijq.tv/201507/11/15-44-29-68-11.jpg,images/15-44-29-68-11.jpg,陶珞依,https://www.ijq.tv/mingxing/2753.html,https://image.ijq.tv/201507/11/15-44-29-68-11.jpg,陶珞依的新浪微博
任祉妍,Yann,,汉族,内地,9-24,辽宁省大连市,165CM,48KG,AB型,天秤座,,演员,Nanyang Academy of Fine Arts,《我的婚姻谁做主》,,https://image.ijq.tv/201507/11/15-03-11-65-11.jpg,images/15-03-11-65-11.jpg,任祉妍,https://www.ijq.tv/mingxing/2752.html,https://image.ijq.tv/201507/11/15-03-11-65-11.jpg,
潘长江,,小陀螺,汉族,内地,1957-7-1,黑龙江省牡丹江市,160CM,56KG,A型,金牛座,,演员,中国人民解放军二炮政治部文工团,《全国热恋》《男保姆》,潘阳,https://image.ijq.tv/201507/11/11-04-39-48-12.jpg,images/11-04-39-48-12.jpg,潘长江,https://www.ijq.tv/mingxing/2751.html,https://image.ijq.tv/201507/11/11-04-39-48-12.jpg,潘长江的新浪微博
辛新,,,汉族,内地,1987-1-26,山东烟台,176CM,56KG,A型,白羊座,,演员,四川音乐学院,《秀丽江山之长歌行》《凤求凰之疯三绝》,,https://image.ijq.tv/201507/11/10-40-14-11-12.jpg,images/10-40-14-11-12.jpg,辛新,https://www.ijq.tv/mingxing/2749.html,https://image.ijq.tv/201507/11/10-40-14-11-12.jpg,辛新的新浪微博
邢瀚卿,XingHan qing,瀚青,汉族,内地,1980,北京,181CM,65KG,B型,双子座,北京电影学院,演员,大唐辉煌传媒有限公司,《同谋者》《麻雀春天》,,https://image.ijq.tv/201507/11/10-33-28-74-16.png,images/10-33-28-74-16.png,邢瀚卿,https://www.ijq.tv/mingxing/2750.html,https://image.ijq.tv/201507/11/10-33-28-74-16.png,
闫鹿杨,,,汉族,内地,1989-10-9,北京,163CM,48KG,B型,天秤座,中央戏剧学院,演员,北京华谊凯旋文化传媒有限公司,《凤求凰之疯三绝》,,https://image.ijq.tv/201507/11/10-12-40-60-12.jpg,images/10-12-40-60-12.jpg,闫鹿杨,https://www.ijq.tv/mingxing/2748.html,https://image.ijq.tv/201507/11/10-12-40-60-12.jpg,闫鹿杨的新浪微博
裘英俊,Qiu Yingjun,英俊,汉族,内地,1984-2-27,天津市和平区,180CM,59KG,B型,天蝎座,南开大学经济学院,"演员,主持人",,《英俊秀》《做人要厚道》《八大吉祥》,,https://image.ijq.tv/201507/11/10-05-37-78-16.png,images/10-05-37-78-16.png,裘英俊,https://www.ijq.tv/mingxing/2747.html,https://image.ijq.tv/201507/11/10-05-37-78-16.png,
邓宁,,,汉族,内地,1986-4-29,重庆,178CM,56KG,A型,金牛座,西安外事学院,演员,影响国际,《凤求凰之疯三绝》,,https://image.ijq.tv/201507/11/09-51-50-20-12.jpg,images/09-51-50-20-12.jpg,邓宁,https://www.ijq.tv/mingxing/2746.html,https://image.ijq.tv/201507/11/09-51-50-20-12.jpg,邓宁的新浪微博
李宏毅,Li Hongyi,李永善,汉族,内地,1998-6-26,辽宁省辽阳市,186CM,59KG,A型,巨蟹座,,演员,,《青囊传》《霍去病》《天雷一部之春花秋月》《限定24小时》《来自海洋的你》,张若昀 赵露思 吴俊余 李耀景,https://image.ijq.tv/201608/26/15-32-48-64-28.jpg,images/15-32-48-64-28.jpg,李宏毅,https://www.ijq.tv/mingxing/2745.html,https://image.ijq.tv/201608/26/15-32-48-64-28.jpg,李宏毅的新浪微博
刘秋实,Liu QiuShi,秋子,汉族,内地,1988-9月8日,黑龙江省肇东市,180CM,65KG,O型,处女座,沈阳音乐学院,演员,,《花千骨2015》,,https://image.ijq.tv/201507/10/16-58-28-21-7.png,images/16-58-28-21-7.png,刘秋实,https://www.ijq.tv/mingxing/2744.html,https://image.ijq.tv/201507/10/16-58-28-21-7.png,刘秋实的新浪微博
马睿,Mary,会长,汉族,内地,1987-9-19,甘肃金昌,184CM,61KG,O型,处女座,中国传媒大学播音主持艺术学院,主持人,,《噗通噗通的良心》,,https://image.ijq.tv/201507/10/16-37-05-69-16.png,images/16-37-05-69-16.png,马睿,https://www.ijq.tv/mingxing/2742.html,https://image.ijq.tv/201507/10/16-37-05-69-16.png,
傅迦,Fu Jia,,汉族,内地,1973-12-08,天津,180CM,80KG,A型,水瓶座,解放军艺术学院,演员,北京人民艺术剧院,《煮妇神探》,,https://image.ijq.tv/201507/10/16-26-47-45-11.jpg,images/16-26-47-45-11.jpg,傅迦,https://www.ijq.tv/mingxing/2743.html,https://image.ijq.tv/201507/10/16-26-47-45-11.jpg,傅迦的新浪微博
刘志宏,Chi-hung liu,"宏哥,宏少",汉族,内地,2001-9-17,重庆市南岸区,170CM,45KG,A型,金牛座,北京时代峰峻文化艺术发展公司,演员,,《街舞少年》《男神执事团》,,https://image.ijq.tv/201607/19/17-11-54-77-28.jpg,images/17-11-54-77-28.jpg,刘志宏,https://www.ijq.tv/mingxing/2741.html,https://image.ijq.tv/201607/19/17-11-54-77-28.jpg,
黄靖翔,Huang Jingxiang,"黄大,噗爷",汉族,内地,1989-05-15,中国,181CM,58KG,B型,金牛座,贵州大学,"演员,模特",杭州304社团,《初恋备忘录》《男神执事团》,高泰宇,https://image.ijq.tv/201507/10/16-01-06-98-16.png,images/16-01-06-98-16.png,黄靖翔,https://www.ijq.tv/mingxing/2739.html,https://image.ijq.tv/201507/10/16-01-06-98-16.png,黄靖翔的新浪微博
王馥荔,Fuli Wang,,汉族,内地,1949-10-22,徐州,167CM,52KG,B型,处女座,江苏省戏曲学校,演员,北京荣信达影视艺术有限公司,《启功》《咱们的牛百岁》《桃姐》,娜仁花,https://image.ijq.tv/201507/10/16-12-50-29-8.jpg,images/16-12-50-29-8.jpg,王馥荔,https://www.ijq.tv/mingxing/2740.html,https://image.ijq.tv/201507/10/16-12-50-29-8.jpg,王馥荔的新浪微博
檀健次,JC-T,"多多,阿酸",汉族,内地,1990-10-05,广西北海,174CM,62KG,B型,天秤座,北京体育大学体育舞蹈专业,"演员,歌手",太合麦田,《秘岸》《对白》《Getithot》,吴秀波,https://image.ijq.tv/201905/15/09-41-51-92-49.jpg,images/09-41-51-92-49.jpg,檀健次,https://www.ijq.tv/mingxing/2738.html,https://image.ijq.tv/201905/15/09-41-51-92-49.jpg,檀健次的新浪微博
邹杨,,,,内地,1991-12-30,上海,170CM,46KG,O型,魔羯座,中国民用航空局上海中等专业学校,"演员,模特",互联网电影集团（IFG）,《老师晚上好》,关晓彤,https://image.ijq.tv/201507/10/15-27-47-27-7.jpg,images/15-27-47-27-7.jpg,邹杨,https://www.ijq.tv/mingxing/2737.html,https://image.ijq.tv/201507/10/15-27-47-27-7.jpg,邹杨的新浪微博
宋禹,Song Yu,小禹,汉族,内地,1987-12-17,北京,184CM,64KG,A型,金牛座,北京师范大家艺术与传媒学院影视系,演员,,《九月杀》《夜隼》《大平原》,,https://image.ijq.tv/201507/10/15-10-32-68-16.png,images/15-10-32-68-16.png,宋禹,https://www.ijq.tv/mingxing/2736.html,https://image.ijq.tv/201507/10/15-10-32-68-16.png,
文俊辉,문준휘,俊,汉族,内地,1996-6-10,广东深圳,182CM,63KG,B型,双子座,布吉高级中学,"演员,歌手",Pledis Entertainment,《野·良犬》《叶问前传》《17CARAT》,,https://image.ijq.tv/201507/10/14-59-27-11-16.png,images/14-59-27-11-16.png,文俊辉,https://www.ijq.tv/mingxing/2735.html,https://image.ijq.tv/201507/10/14-59-27-11-16.png,
迟志强,,强哥,汉族,内地,1958-10-16,黑龙江省哈尔滨市,177CM,56KG,A型,金牛座,,演员,国龙联盟,《33号公路》,,https://image.ijq.tv/201507/10/11-02-18-30-12.jpg,images/11-02-18-30-12.jpg,迟志强,https://www.ijq.tv/mingxing/2734.html,https://image.ijq.tv/201507/10/11-02-18-30-12.jpg,迟志强的新浪微博
