中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
李若宁,,李左飞,汉族,内地,,北京,172CM,45KG,B型,狮子座,北京电影学院,"演员,模特",,李若宁的新浪微博,《魔游纪》,,https://image.ijq.tv/201801/03/11-10-32-45-26.jpg,images/11-10-32-45-26.jpg,李若宁,https://www.ijq.tv/mingxing/15149489275048.html,https://image.ijq.tv/201801/03/11-10-32-45-26.jpg
宋涵宇,,,汉族,内地,10-15,黑龙江哈尔滨,178CM,70KG,O型,,北京电影学院,演员,海宁东仑艺人经纪有限公司,宋涵宇的新浪微博,《浴血红颜》《夜天子》《大宋北斗司》,徐海乔,https://image.ijq.tv/201801/03/10-36-33-92-10.jpg,images/10-36-33-92-10.jpg,宋涵宇,https://www.ijq.tv/mingxing/15149469635047.html,https://image.ijq.tv/201801/03/10-36-33-92-10.jpg
郑素敏,정소민/Jeong So Min,庭沼珉（艺名）,朝鲜族,内地,1989-3-16,首尔,165CM,42KG,AB型,双鱼座,韩国艺术综合大学演剧院演技学系,演员,Jellyfish娱乐,郑素敏的新浪微博,《恶作剧之吻》《坏男人》,李准,https://image.ijq.tv/201801/02/12-12-41-70-26.jpg,images/12-12-41-70-26.jpg,郑素敏,https://www.ijq.tv/mingxing/15148649245046.html,https://image.ijq.tv/201801/02/12-12-41-70-26.jpg
言杰,,延桀（原名）,汉族,内地,1982-11-20,山东,177CM,72KG,O型,天蝎座,嵩山少林武术职业学院,演员,,言杰的新浪微博,《咏春》《楚汉争雄》《琅琊榜》,何晟铭,https://image.ijq.tv/201801/02/11-43-49-13-10.jpg,images/11-43-49-13-10.jpg,言杰,https://www.ijq.tv/mingxing/15148646195045.html,https://image.ijq.tv/201801/02/11-43-49-13-10.jpg
予辰,,,汉族,内地,1995-6-1,广州,168CM,45KG,A型,双子座,中央戏剧学院,演员,,予辰的新浪微博,《米璐璐求爱记》,袁姗姗,https://image.ijq.tv/201801/01/12-15-34-37-26.jpg,images/12-15-34-37-26.jpg,予辰,https://www.ijq.tv/mingxing/15147778485044.html,https://image.ijq.tv/201801/01/12-15-34-37-26.jpg
杨斯莹,JACLYN,,汉族,内地,1992-2-13,广州,177CM,45KG,A型,双鱼座,,模特,,杨斯莹的新浪微博,《星星美人鱼》,林允,https://image.ijq.tv/201801/01/12-07-12-11-26.jpg,images/12-07-12-11-26.jpg,杨斯莹,https://www.ijq.tv/mingxing/15147758285043.html,https://image.ijq.tv/201801/01/12-07-12-11-26.jpg
张天韵,,,汉族,内地,,北京,168CM,45KG,B型,双子座,,"演员,模特",,张天韵的新浪微博,《爱情进化论》,张天爱,https://image.ijq.tv/201801/01/11-03-42-65-26.jpg,images/11-03-42-65-26.jpg,张天韵,https://www.ijq.tv/mingxing/15147756275042.html,https://image.ijq.tv/201801/01/11-03-42-65-26.jpg
秦奋,,,汉族,内地,1991-8-21,北京,183CM,65KG,A型,白羊座,,"演员,歌手",觉醒东方艺人,秦奋的新浪微博,《KINGSMAN》,王艺龙,https://image.ijq.tv/201712/31/14-46-01-21-39.jpg,images/14-46-01-21-39.jpg,秦奋,https://www.ijq.tv/mingxing/15147026205041.html,https://image.ijq.tv/201712/31/14-46-01-21-39.jpg
王艺龙,,,汉族,内地,1993-10-23,重庆,183CM,65KG,A型,白羊座,,"演员,歌手",ZOOM超能团成员,王艺龙的新浪微博,,张达源,https://image.ijq.tv/201712/31/14-03-45-79-39.jpg,images/14-03-45-79-39.jpg,王艺龙,https://www.ijq.tv/mingxing/15147001915040.html,https://image.ijq.tv/201712/31/14-03-45-79-39.jpg
荣梓希,,,汉族,内地,1995-7-2,甘肃兰州,172CM,45KG,A型,双子座,中央戏剧学院,演员,,荣梓希的新浪微博,《艳骨》,佟梦实,https://image.ijq.tv/201712/31/13-44-20-59-39.jpg,images/13-44-20-59-39.jpg,荣梓希,https://www.ijq.tv/mingxing/15146988875039.html,https://image.ijq.tv/201712/31/13-44-20-59-39.jpg
张婕婕,,,汉族,内地,,北京,172CM,45KG,B型,金牛座,中央戏剧学院,演员,,张婕婕的新浪微博,《星星美人鱼》,林允,https://image.ijq.tv/201712/31/11-23-53-90-26.jpg,images/11-23-53-90-26.jpg,张婕婕,https://www.ijq.tv/mingxing/15146904475038.html,https://image.ijq.tv/201712/31/11-23-53-90-26.jpg
周依然,,,汉族,内地,10-30,四川,172CM,45KG,AB型,天蝎座,四川音乐学院,演员,,周依然的新浪微博,《为你写诗》,吴克群,https://image.ijq.tv/201712/31/11-21-14-50-26.jpg,images/11-21-14-50-26.jpg,周依然,https://www.ijq.tv/mingxing/15146901595037.html,https://image.ijq.tv/201712/31/11-21-14-50-26.jpg
梁辉,,,汉族,内地,,,185CM,65KG,A型,白羊座,,"演员,歌手",,梁辉的新浪微博,《偶像练习生》,秦子墨,https://image.ijq.tv/201712/30/16-13-14-40-39.jpg,images/16-13-14-40-39.jpg,梁辉,https://www.ijq.tv/mingxing/15146196235036.html,https://image.ijq.tv/201712/30/16-13-14-40-39.jpg
陈泗旭,,,汉族,内地,2004-2-12,重庆,,,A型,金牛座,,"演员,歌手",北京时代峰峻文化艺术发展有限公司,陈泗旭的新浪微博,《和喵星人的21天》,易烊千玺,https://image.ijq.tv/201712/30/15-42-25-86-39.jpg,images/15-42-25-86-39.jpg,陈泗旭,https://www.ijq.tv/mingxing/15146165415035.html,https://image.ijq.tv/201712/30/15-42-25-86-39.jpg
吴雨橦,,,汉族,内地,10-18,,168CM,45KG,AB型,天秤座,北京电影学院,演员,,吴雨橦的新浪微博,《玄门大师》,佟梦实,https://image.ijq.tv/201712/30/11-13-22-25-26.jpg,images/11-13-22-25-26.jpg,吴雨橦,https://www.ijq.tv/mingxing/15146033935033.html,https://image.ijq.tv/201712/30/11-13-22-25-26.jpg
田曦薇,,,汉族,内地,1997-10-14,重庆,168CM,45KG,B型,天秤座,上海戏剧学院,演员,,田曦薇的新浪微博,《新倚天屠龙记》,牛骏峰,https://www.ijq.tv/file/upload/202102/25/16-50-58-64-1.png,images/16-50-58-64-1.png,田曦薇,https://www.ijq.tv/mingxing/15146029225034.html,https://www.ijq.tv/file/upload/202102/25/16-50-58-64-1.png
张雅楠,,,汉族,内地,,山西太原,168CM,45KG,A型,狮子座,,演员,,张雅楠的新浪微博,《爱凶猛》,陈芊桦,https://image.ijq.tv/201712/29/15-22-17-35-26.jpg,images/15-22-17-35-26.jpg,张雅楠,https://www.ijq.tv/mingxing/15145317015032.html,https://image.ijq.tv/201712/29/15-22-17-35-26.jpg
朱匀天,,,汉族,内地,,,183CM,65KG,A型,双子座,,"演员,歌手",CATCHERS男团,朱匀天的新浪微博,《偶像练习生》,张达源,https://image.ijq.tv/201712/29/15-10-58-33-39.jpg,images/15-10-58-33-39.jpg,朱匀天,https://www.ijq.tv/mingxing/15145313965031.html,https://image.ijq.tv/201712/29/15-10-58-33-39.jpg
