中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
陶慧敏,,,,内地,1966-4-16,浙江温州瑞安,162CM,46KG,B型,白羊座,上海戏剧学院,演员,北京艾斯平方品牌咨询有限公司,《有你才幸福》,搭档江瑶,https://image.ijq.tv/201502/13/11-31-58-29-13.jpg,images/11-31-58-29-13.jpg,陶慧敏,https://www.ijq.tv/mingxing/1274.html,https://image.ijq.tv/201502/13/11-31-58-29-13.jpg,
史力嘉,Johnny,,汉族,内地,1983-12-17,北京,179CM,65KG,O型,魔羯座,北京国际语言文化学院,"演员,其他",北京太合经纪有限公司,《一马换三羊》《与贼同屋》《太平轮》《一马换三羊》,涂松岩 刘威葳 冯雷,https://image.ijq.tv/201502/13/11-30-29-65-14.jpg,images/11-30-29-65-14.jpg,史力嘉,https://www.ijq.tv/mingxing/1273.html,https://image.ijq.tv/201502/13/11-30-29-65-14.jpg,史力嘉的新浪微博
孙涛,Suntao,,汉族,内地,1968-12-26,山东省,175CM,70KG,O型,魔羯座,解放军艺术学院,演员,总政话剧团,《当家的女人》,搭档秦海璐,https://image.ijq.tv/201502/13/11-42-37-42-10.jpg,images/11-42-37-42-10.jpg,孙涛,https://www.ijq.tv/mingxing/1276.html,https://image.ijq.tv/201502/13/11-42-37-42-10.jpg,孙涛的新浪微博
刘清,,,汉族,内地,1988-3-25,山东潍坊,165CM,43KG,AB型,双鱼座,北京电影学院表演系本科00级,演员,,《永不磨灭的番号》《我的宝贝》,,https://image.ijq.tv/201801/13/15-45-59-97-26.jpg,images/15-45-59-97-26.jpg,刘清,https://www.ijq.tv/mingxing/1272.html,https://image.ijq.tv/201801/13/15-45-59-97-26.jpg,
杨童舒,,,汉族,内地,1975-5-7,吉林省吉林市,170CM,52KG,B型,白羊座,吉林省艺术学院,演员,,《熟男养成记》,,https://image.ijq.tv/201704/06/16-18-53-52-26.jpg,images/16-18-53-52-26.jpg,杨童舒,https://www.ijq.tv/mingxing/1270.html,https://image.ijq.tv/201704/06/16-18-53-52-26.jpg,杨童舒的新浪微博
刘蕾,Liu Lei,"蕾蕾,蕾蕾姐",汉族,内地,1977-1-27,重庆市渝中区,170CM,52KG,A型,水瓶座,北京电影学院,演员,,《飞虎神鹰》《平原烽火》《新包青天之七侠五义》《神探狄仁杰4》,,https://image.ijq.tv/201502/13/11-08-30-20-14.jpg,images/11-08-30-20-14.jpg,刘蕾,https://www.ijq.tv/mingxing/1269.html,https://image.ijq.tv/201502/13/11-08-30-20-14.jpg,
王笛,wendy,,汉族,内地,1988-4-19,浙江省丽水市云和县,168CM,48KG,A型,白羊座,北京电影学院,演员,,《X女特工》《兰陵王》《营盘镇警事》,搭档尤勇,https://image.ijq.tv/201502/13/11-12-30-43-10.jpg,images/11-12-30-43-10.jpg,王笛,https://www.ijq.tv/mingxing/1271.html,https://image.ijq.tv/201502/13/11-12-30-43-10.jpg,王笛的新浪微博
张丹峰,Andy,DF,汉族,内地,1981-4-1,黑龙江省哈尔滨市,180CM,70KG,AB型,白羊座,上海戏剧学院,演员,上海慈文文化经纪有限公司,《致我们终将逝去的青春》《丝丝心动》《夏家三千金》《爱情自有天意》,配偶洪欣,https://image.ijq.tv/201502/13/10-29-25-74-10.jpg,images/10-29-25-74-10.jpg,张丹峰,https://www.ijq.tv/mingxing/1268.html,https://image.ijq.tv/201502/13/10-29-25-74-10.jpg,张丹峰的新浪微博
张凯丽,,凯丽,汉族,内地,1962-9-29,吉林省长春市南关区,164CM,59KG,AB型,天秤座,吉林艺术学院,演员,中国国家话剧院,《屌丝姐妹》《咱们结婚吧》《裸婚时代儿》《女冤家》,韩童生,https://image.ijq.tv/201608/24/16-20-38-61-26.jpg,images/16-20-38-61-26.jpg,张凯丽,https://www.ijq.tv/mingxing/1267.html,https://image.ijq.tv/201608/24/16-20-38-61-26.jpg,张凯丽的新浪微博
马樱侨,Yolanda|qiaoqiao,小侨、侨侨、樱桃,汉族,内地,1991-1-7,四川省成都市,159CM,43KG,AB型,水瓶座,中央戏剧学院,演员,,《守望者》《赏金侠》《白狐 》《离婚前规则》,,https://image.ijq.tv/201502/12/16-31-15-78-14.jpg,images/16-31-15-78-14.jpg,马樱侨,https://www.ijq.tv/mingxing/1265.html,https://image.ijq.tv/201502/12/16-31-15-78-14.jpg,
郑则仕,Kent Cheng,"郑则士,肥Kent,肥猫",汉族,内地,1951-5-22,广东汕头潮阳区,176CM,102KG,AB型,双子座,长弓影业公司,演员,,《何必有我》《肥猫正传》《肥猫寻亲记》,搭档林峰,https://image.ijq.tv/201502/12/16-42-45-93-10.jpg,images/16-42-45-93-10.jpg,郑则仕,https://www.ijq.tv/mingxing/1266.html,https://image.ijq.tv/201502/12/16-42-45-93-10.jpg,郑则仕的新浪微博
刘德凯,Roy,,汉族,内地,1953-9-15,台湾省高雄市,180CM,72KG,O型,处女座,台湾世界新闻专科学院,演员,,《一帘幽梦》《孝庄秘史》《石敢当之雄峙天东》,好友张晨光,https://image.ijq.tv/201502/12/15-54-54-30-11.jpg,images/15-54-54-30-11.jpg,刘德凯,https://www.ijq.tv/mingxing/1263.html,https://image.ijq.tv/201502/12/15-54-54-30-11.jpg,
蔡俊涛,Caijuntao,蔡小宝,汉族,内地,1983-12-9,福建永安,183CM,70KG,A型,射手座,四川音乐学院,"演员,歌手",西岸传媒股份有限公司,《一起又看流星雨》《陆小凤与花满楼》《深圳合租记》,搭档罗志祥 搭档林峰,https://image.ijq.tv/201502/12/15-55-08-22-10.jpg,images/15-55-08-22-10.jpg,蔡俊涛,https://www.ijq.tv/mingxing/1264.html,https://image.ijq.tv/201502/12/15-55-08-22-10.jpg,蔡俊涛的新浪微博
李雪健,,李雪见,汉族,内地,1954-2-20,山东省菏泽市,177CM,67KG,O型,双鱼座,北京电影学院,演员,中央实验话剧院,《焦裕禄》《太阳花》,,https://image.ijq.tv/201502/12/15-25-14-17-7.jpg,images/15-25-14-17-7.jpg,李雪健,https://www.ijq.tv/mingxing/1262.html,https://image.ijq.tv/201502/12/15-25-14-17-7.jpg,
买红妹,,买买提,回族,内地,1970-12-29,河南省平顶山市鲁山县,162CM,45KG,B型,射手座,,演员,北京国立常升影视公司,《别逼我结婚》,孙楠,https://image.ijq.tv/201502/12/15-00-06-98-12.jpg,images/15-00-06-98-12.jpg,买红妹,https://www.ijq.tv/mingxing/1261.html,https://image.ijq.tv/201502/12/15-00-06-98-12.jpg,买红妹的新浪微博
禹童,,"大妞,青青姐",汉族,内地,5-8,新乡,167CM,47KG,O型,金牛座,中国传媒大学,"演员,主持人",,《容闳》《大清宝典》《恋上你爱上我》《西施秘史》,杜俊泽,https://image.ijq.tv/201707/20/11-45-36-42-26.jpg,images/11-45-36-42-26.jpg,禹童,https://www.ijq.tv/mingxing/1260.html,https://image.ijq.tv/201707/20/11-45-36-42-26.jpg,禹童的新浪微博
石天硕,Terry Shi,,汉族,内地,1987-3-24,黑龙江省北安市,180CM,66KG,A型,白羊座,北京电影学院表演系,演员,英皇娱乐,《贫富人生》《神话》《新少林寺》《隐婚男女》,搭档俞灏明,https://image.ijq.tv/201502/12/14-42-08-22-10.jpg,images/14-42-08-22-10.jpg,石天硕,https://www.ijq.tv/mingxing/1259.html,https://image.ijq.tv/201502/12/14-42-08-22-10.jpg,石天硕的新浪微博
崔波,Amber,,汉族,内地,1981-5-16,黑龙江省鹤岗市,170CM,52KG,B型,双子座,北京电影学院表演系99级本科班,演员,北京天歌星辉演艺经纪有限公司,《秀丽江山之长歌行》《别逼我结婚》,,https://image.ijq.tv/201502/12/14-09-42-97-12.jpg,images/14-09-42-97-12.jpg,崔波,https://www.ijq.tv/mingxing/1257.html,https://image.ijq.tv/201502/12/14-09-42-97-12.jpg,
佟悦,,,汉族,内地,2-10,北京,178CM,65KG,B型,白羊座,上海戏剧学院1995级表演系,演员,北京唐德凤凰演艺经纪有限公司,《前夫求爱记》《别逼我结婚》,,https://image.ijq.tv/201502/12/13-56-43-35-12.jpg,images/13-56-43-35-12.jpg,佟悦,https://www.ijq.tv/mingxing/1255.html,https://image.ijq.tv/201502/12/13-56-43-35-12.jpg,
殷叶子,,,汉族,内地,1991-6-25,武汉市,168CM,48KG,O型,巨蟹座,武汉歌舞剧院教学部、中央戏剧学院进修,演员,北京鑫宝源影视,《宝贝妈妈宝贝女》《北上海1950》《新红楼梦》,刘雨欣,https://image.ijq.tv/201502/12/14-22-14-49-8.jpg,images/14-22-14-49-8.jpg,殷叶子,https://www.ijq.tv/mingxing/1258.html,https://image.ijq.tv/201502/12/14-22-14-49-8.jpg,殷叶子的新浪微博
