中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
杨潞,Lucy Yang,杨露,汉族,内地,1973-2-21,苏州市,166CM,46KG,B型,双鱼座,北京电影学院,"演员,主持人",北京华艺映象文化传播有限公司,《新甘十九妹》《天仙配后传》《做头》,曹颖,https://image.ijq.tv/201504/09/10-57-24-79-8.jpg,images/10-57-24-79-8.jpg,杨潞,https://www.ijq.tv/mingxing/1669.html,https://image.ijq.tv/201504/09/10-57-24-79-8.jpg,杨潞的新浪微博
李泰,,,汉族,内地,1983-9-3,江西省抚州市,183CM,76KG,B型,处女座,北京舞蹈学院 音乐剧班,演员,CSE中星娱乐,《幸福满堂》《因为爱情有幸福》,好友俞灏明 搭档沈梦辰 搭档潘时七,https://image.ijq.tv/201504/09/11-00-05-11-13.jpg,images/11-00-05-11-13.jpg,李泰,https://www.ijq.tv/mingxing/1670.html,https://image.ijq.tv/201504/09/11-00-05-11-13.jpg,李泰的新浪微博
柴蔚,Wei Chai,"蔚蔚,蔚宝,乖宝",汉族,内地,2002-12-7,浙江慈溪,162CM,42KG,B型,射手座,,演员,巨力影视传媒,《来自草原的你》《新神雕侠侣》《英雄时代》,搭档黄圣依 搭档杨幂,https://image.ijq.tv/201608/22/17-57-55-38-28.jpg,images/17-57-55-38-28.jpg,柴蔚,https://www.ijq.tv/mingxing/1668.html,https://image.ijq.tv/201608/22/17-57-55-38-28.jpg,柴蔚的新浪微博
刘一辰,,,汉族,内地,,,176CM,60KG,B型,巨蟹座,北京电影学院,演员,,《聊斋4》,,https://image.ijq.tv/201504/08/16-52-56-68-14.png,images/16-52-56-68-14.png,刘一辰,https://www.ijq.tv/mingxing/1666.html,https://image.ijq.tv/201504/08/16-52-56-68-14.png,
张佑赫,Jang WooHyuk,장우혁,朝鲜族,内地,1978-5-8,韩国庆尚道大丘市,178CM,60KG,O型,金牛座,韩国京畿大学大众传媒专业,"演员,歌手",,《不落的太阳》《千金保姆》,,https://image.ijq.tv/201504/08/16-43-39-12-12.jpg,images/16-43-39-12-12.jpg,张佑赫,https://www.ijq.tv/mingxing/1664.html,https://image.ijq.tv/201504/08/16-43-39-12-12.jpg,张佑赫的新浪微博
李梅可,,李梅,汉族,内地,1985-10-20,成都,162CM,45KG,A型,天秤座,,演员,,《穿警服的那些女孩儿》《家有一老》,闫学晶,https://image.ijq.tv/201608/03/16-30-55-14-28.jpg,images/16-30-55-14-28.jpg,李梅可,https://www.ijq.tv/mingxing/1665.html,https://image.ijq.tv/201608/03/16-30-55-14-28.jpg,李梅可的新浪微博
张奚萌,,,汉族,内地,1990-10-18,江苏,168CM,45KG,AB型,天蝎座,北京电影学院,演员,,《我们都是女汉子》《通天狄仁杰》,白冰,https://image.ijq.tv/201504/08/16-30-34-49-8.jpg,images/16-30-34-49-8.jpg,张奚萌,https://www.ijq.tv/mingxing/1663.html,https://image.ijq.tv/201504/08/16-30-34-49-8.jpg,
周晓鸥,,,汉族,内地,1969-8-22,北京市东城区,177CM,84KG,A型,白羊座,,"演员,歌手",零点乐队,《还是夫妻》,吴京,https://image.ijq.tv/201504/08/15-55-56-70-12.jpg,images/15-55-56-70-12.jpg,周晓鸥,https://www.ijq.tv/mingxing/1662.html,https://image.ijq.tv/201504/08/15-55-56-70-12.jpg,
邓伦,Allen,"伦伦,伦公子",汉族,内地,1992-10-21,河北省石家庄,185CM,70KG,B型,天秤座,上海戏剧学院,演员,上海创翊文化传播有限公司,《花非花雾非雾》《封神》《十五年等待候鸟》《因为遇见你》,郑秀晶,https://image.ijq.tv/201710/08/14-17-53-54-26.jpg,images/14-17-53-54-26.jpg,邓伦,https://www.ijq.tv/mingxing/1661.html,https://image.ijq.tv/201710/08/14-17-53-54-26.jpg,邓伦的新浪微博
郑伊人,ZhengYiRen,郑沛琳,汉族,内地,1988-3-29,湖北襄阳,167CM,49KG,B型,白羊座,北京电影学院,"演员,主持人",华语巨星国际影业有限公司,《王大花的革命生涯》,,https://image.ijq.tv/201504/07/17-08-29-88-14.png,images/17-08-29-88-14.png,郑伊人,https://www.ijq.tv/mingxing/1660.html,https://image.ijq.tv/201504/07/17-08-29-88-14.png,郑伊人的新浪微博
张少华,,,汉族,内地,1936-11-30,北京,158CM,60KG,A型,射手座,,演员,,《铁梨花》《我的丑娘》《背着奶奶进城》,,https://image.ijq.tv/201504/07/16-16-33-54-11.jpg,images/16-16-33-54-11.jpg,张少华,https://www.ijq.tv/mingxing/1659.html,https://image.ijq.tv/201504/07/16-16-33-54-11.jpg,
关雪盈,,,汉族,内地,1994-12-30,北京,168CM,44KG,B型,魔羯座,北京电影学院,演员,,《通天狄仁杰》《夏都故事》《大爱无言》,密友杨紫 密友谭松韵 搭档洪连城,https://image.ijq.tv/201504/07/14-55-28-87-8.jpg,images/14-55-28-87-8.jpg,关雪盈,https://www.ijq.tv/mingxing/1658.html,https://image.ijq.tv/201504/07/14-55-28-87-8.jpg,关雪盈的新浪微博
张伦硕,Golden,伦硕,汉族,内地,1982-7-9,青岛,182CM,76KG,AB型,巨蟹座,南京艺术学院,"演员,歌手,模特",北京嘉宝伯锐国际文化传媒公司,《高速忧伤》《爱上查美乐》《命运交响曲》,女友钟丽缇 搭档王心凌 搭档张含韵,https://image.ijq.tv/201504/07/14-22-12-83-8.jpg,images/14-22-12-83-8.jpg,张伦硕,https://www.ijq.tv/mingxing/1657.html,https://image.ijq.tv/201504/07/14-22-12-83-8.jpg,张伦硕的新浪微博
刘海蓝,liuhailan,,汉族,内地,1988-12-30,山东,172CM,52KG,B型,魔羯座,解放军艺术学院,"演员,模特",,《通天狄仁杰》《美人制造》《芙蓉诀》,白冰,https://image.ijq.tv/201504/07/13-47-40-81-8.jpg,images/13-47-40-81-8.jpg,刘海蓝,https://www.ijq.tv/mingxing/1656.html,https://image.ijq.tv/201504/07/13-47-40-81-8.jpg,刘海蓝的新浪微博
陈维涵,weihan Chen,,汉族,内地,1988-7-16,辽宁,171CM,52KG,O型,巨蟹座,中央戏剧学院,演员,,《早见晚爱》《青春集结号》《猜拳》,陈丽娜,https://image.ijq.tv/201504/03/16-50-27-55-8.jpg,images/16-50-27-55-8.jpg,陈维涵,https://www.ijq.tv/mingxing/1655.html,https://image.ijq.tv/201504/03/16-50-27-55-8.jpg,陈维涵的新浪微博
王思平,Jenna Wang,,汉族,内地,1987-5-25,台湾,172CM,62KG,B型,双子座,东南科技大学,"演员,模特",微风国际股份有限公司,《下一个奇迹》,木木,https://image.ijq.tv/201504/03/16-12-47-22-8.jpg,images/16-12-47-22-8.jpg,王思平,https://www.ijq.tv/mingxing/1654.html,https://image.ijq.tv/201504/03/16-12-47-22-8.jpg,王思平的新浪微博
木木,Ruby,"陈昱霖,点点",汉族,内地,,荆门市,158CM,42KG,AB型,狮子座,武汉音乐学院,"演员,歌手",,《吉祥天宝》《下一个奇迹》,王智,https://image.ijq.tv/201504/03/15-57-47-95-8.jpg,images/15-57-47-95-8.jpg,木木,https://www.ijq.tv/mingxing/1653.html,https://image.ijq.tv/201504/03/15-57-47-95-8.jpg,木木的新浪微博
王智,,,汉族,内地,1988-7-29,,166CM,48KG,O型,狮子座,中央戏剧学院,演员,,《妻子的秘密》《毒战》《下一个奇迹》《夏洛特烦恼》,孙红雷,https://image.ijq.tv/201504/03/14-46-45-20-8.jpg,images/14-46-45-20-8.jpg,王智,https://www.ijq.tv/mingxing/1651.html,https://image.ijq.tv/201504/03/14-46-45-20-8.jpg,王智的新浪微博
阮圣文,,阮伟旌,汉族,内地,1984-7-20,浙江省温州,179CM,63KG,A型,巨蟹座,北京舞蹈学院,演员,,《风中奇缘》,,https://image.ijq.tv/201504/03/14-21-09-22-12.jpg,images/14-21-09-22-12.jpg,阮圣文,https://www.ijq.tv/mingxing/1650.html,https://image.ijq.tv/201504/03/14-21-09-22-12.jpg,阮圣文的新浪微博
谭俊彦,,俊彦,,内地,1980-7-30,香港,178CM,68KG,A型,狮子座,,演员,,《抓住彩虹大男人》《偏偏喜欢你》,狄龙,https://image.ijq.tv/201504/03/14-00-06-83-12.jpg,images/14-00-06-83-12.jpg,谭俊彦,https://www.ijq.tv/mingxing/1649.html,https://image.ijq.tv/201504/03/14-00-06-83-12.jpg,
